###ÄNSI
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#############
# ARTIFACTS #
#############
###Slots
druchii_artifact_cauldron_blood;Cauldron of Blood;;;;;;;;;;;;;x
druchii_artifact_cauldron_blood_desc;The Cauldrons of Blood are rumoured to be gifts from Khaine, who bestowed them upon the Witch Elves as rewards for their single-minded dedication to his cause - at least that was Morathi's claim when she gave the first of these brass cauldrons to the Cult of Khaine. Each Cauldron lies heavy with dark enchantments and, with the proper knowledge, a Death Hag can access these to unleash the many blessings of Khaine.;;;;;;;;;;;;;x
druchii_artifact_scourgerunner_chariot;Scourgerunner Chariot;;;;;;;;;;;;;x
druchii_artifact_scourgerunner_chariot_desc;Beastmasters are always eager to find fresh subjects, for the many perils of the battlefield, gladiatorial arena and neglect ensure that the stables suffer a high rate of attrition. Small bands of Beastmasters roam the wilds in Scourgerunner Chariots searching for suitable prizes. Armed with barbed nets and harpoons attached to strong chains, they snare and immobilise their prey. On the battlefield, they search for sutiable "recrutis" also.;;;;;;;;;;;;;x

#Bretonnia
#Repanse
sword_of_lyonesse;Sword of Lyonesse
sword_of_lyonesse_desc;Found in a Grail Chapel, this sword is a relic warblade from a devout and honorable knight of olden times.;;;;;;;;;;;;;x
fleur_de_lys_banner;Fleur de Lys Banner;;;;;;;;;;;;;x
fleur_de_lys_banner_desc;The Fleur de Lys Banner was a powerful artefact taken from the same chapel as the Sword of Lyonesse. Draped around Repanse's mighty lance it could redirect an enemy's spell back at them, obliterating any who tried to stop the advance of the Lyonesse.;;;;;;;;;;;;;x
suleman;Suleman;;;;;;;;;;;;;x
suleman_desc;Suleman was commandeered as a riderless warhorse of a slain knight, boldly charging Repanse into battle at the apex of her feared lance formation.;;;;;;;;;;;;;x
halo_of_maidenly_wrath;Halo of Maidenly Wrath;;;;;;;;;;;;;x
halo_of_maidenly_wrath_desc; The Halo of Maidenly Wrath was a powerful blessing -- the power of the Lady of the Lake shone from Repanse like a halo. Her sword and armour glowed with the brilliant light of divine retribution. Her eyes shone with terrible judgement and her voice cried forth damnation upon her enemies.;;;;;;;;;;;;;x
#Fay Enchantress
morgianas_mirror;Morgianas Mirror;;;;;;;;;;;;;x
morgianas_mirror_desc;Whenever the Fay Enchantress looks into her mirror, she can peer into the hearts and minds of enemy wizards to see their intentions.;;;;;;;;;;;;;x
silvaron_mount;Silvaron;;;;;;;;;;;;;x
silvaron_mount_desc;The proud and noble unicorn mount of the Fay Enchantress.;;;;;;;;;;;;;x
chalice_of_potions;Chalice of Potions;;;;;;;;;;;;;x
chalice_of_potions_desc;This chalice holds a magical potion which effect depends on the lilies and spells the Fay Enchantress chooses.;;;;;;;;;;;;;x
toad_familiar;Toad Familiar;;;;;;;;;;;;;x
toad_familiar_desc;Formerly a wizard that was transformed into a toad after displeasing Morgiana, this Power Familiar strengthens her magic and weakens the magic of her enemies.;;;;;;;;;;;;;x
girdle_of_gold;Girdle of Gold;;;;;;;;;;;;;x
girdle_of_gold_desc;The Girdle of Gold is woven with powerful magic and is able to protect the Fay Enchantress from the strikes of her foes without requiring any additional armour.;;;;;;;;;;;;;x

lance_tier_4_silver;Silver Lance of the Blessed ;;;;;;;;;;;;;x
lance_tier_4_silver_desc;Forged by Gilles himself, the Silver Lance of the Blessed can only be carried by one who is completely pure of heart. To grasp the lance is said to be the true test of courage and spiritual strength, for an aspirant who is found wanting will be consumed by searing white flame.;;;;;;;;;;;;;x
lance_tier_3_artois;Lance of Artois;;;;;;;;;;;;;x
lance_tier_3_artois_desc;The Lance of Artois was the lance used by Folgar of Artois, who became one of Gilles' Grail Companions and was renowned for his skill at the joust. The lance tip remains as sharp as it ever was, despite the passing of time. In times of need, the lance is removed from the Grail Chapel of St. Folgar and bestowed upon a mounted knight for the duration of battle.;;;;;;;;;;;;;x
mane_purebreed;Mane of the Purebreed;;;;;;;;;;;;;x
mane_purebreed_desc;The Mane of the Purebreed is part of the mane of Gilles' faithful steed. It is a revered relic of Bretonnia. Strands of this precious artefact can be woven into a horse's mane, conferring the strength and fortitude of the Lord of all Horses onto one of his bloodline.;;;;;;;;;;;;;x
falconhorn;Falcon-horn of Fredemund;;;;;;;;;;;;;x
falconhorn_desc;The Falcon-horn of Fredemund, this ancient horn was once used by the Grail Companion, Duke Fredemund of Aquitaine. When blown, this horn emits a piercing cry, and the skies become filled with all manner of birds, in memory of the great man.;;;;;;;;;;;;;x
braid_of_bordeleaux;Braid of Bordeleaux;;;;;;;;;;;;;x
braid_of_bordeleaux_desc;The Braid of Bordeleaux was said to be a braid cut from the hair of the god Manann, this was a sacred artefact of the first Duke of Bordeleaux. Its dark hair is entwined with kelp and sea shells, and salt water constantly drips from it. When held in the hand and Manann invoked, the caller is filled with divine energy, though this can be a very draining experience.;;;;;;;;;;;;;x
perilous_dart;Perilous Dart;;;;;;;;;;;;;x
perilous_dart_desc;The Perilous Dart was the bolt that struck Gilles down, and which he then used to kill the wyvern, is said to still exist. An item of great power, it drives events around its bearer to a crisis, where he can, by his own efforts, either gain a great victory or suffer a great loss. The bolt does not care about the goals of its holder, and those at a great disadvantage in a struggle for which they care deeply sometimes seek it out, trusting to the crisis to give them a victory otherwise unattainable.;;;;;;;;;;;;;x
#Generic
bretonnian_warhorse_mount;Bretonnian Warhorse;;;;;;;;;;;;;x
bretonnian_warhorse_mount_desc;One of the most proficient horse breeds in the Old World, these horses are especially sturdy and quick.;;;;;;;;;;;;;x

#Lizardmen
#Mazdamundi
cobra_mace_mazdamundi;Cobra Mace of Mazdamundi;;;;;;;;;;;;;x
cobra_mace_mazdamundi_desc;This mace of Mazdamundi has the shape of a hooded cobra and has a will of its own, striking out at Mazdamundis foes with lightning speed.;;;;;;;;;;;;;x
plaque_tepec;Plague of Tepec;;;;;;;;;;;;;x
plaque_tepec_desc;The Plague of Tepec is able to counter an enemy spell but is shattered in the process.
plaque_xoloc;Plague of Xoloc;;;;;;;;;;;;;x
plaque_xoloc_desc;The Plague of Xoloc is able to power one of Mazdamundis powerful spells but is shattered in the process.
itxi_grubs;Itxi Grubs;;;;;;;;;;;;;x
itxi_grubs_desc;The dried Itxi Grubs are powerful magical grubs that absorb raw magical power from the ground and can boost a mages strength to new heigths when eaten.;;;;;;;;;;;;;x
egg_quango;Egg of a Quango;;;;;;;;;;;;;x
egg_quango_desc;The last remaining egg of the mysterious Quango. The egg has been dormant for decades and doesn't show any signs of hatching. However, as it is a relic of the Old Ones and the only one of its kinds, it's one of the Lizardmen most precious possessions.;;;;;;;;;;;;;x
sunburst_standard_hexoatl;Sunburst Standard of Hexoatl;;;;;;;;;;;;;x
sunburst_standard_hexoatl_desc;This standard depicts Chotec, an ancient Old One and patron god of Hexoatl. He is believed to be either in the sun or be like the sun in his power. It inspires nearby soldiers and blinds enemies with its brilliance.;;;;;;;;;;;;;x
#Gor Rok
mace_ulumak_gor_rok;The Mace of Ulumak;;;;;;;;;;;;;x
mace_ulumak_gor_rok_desc;It is believed that the Old Ones themselves guide the hand of one who wields the Mace of Ulumak.;;;;;;;;;;;;;x
shield_aeons_gor_rok;The Shield of Aeons;;;;;;;;;;;;;x
shield_aeons_gor_rok_desc;The Shield of Aeons is a massive artefact made deep within the volcanic heart of the Fire Islands. So enourmous was the slab from which the Shield of Aeons was cut that a dozen Kroxigor were needed to haul its bulk to the Lustrian mainland and generations of Skink artisans laboured to carve it.;;;;;;;;;;;;;x
#Generic
staff_of_jade;Staff of Jade;;;;;;;;;;;;;x
staff_of_jade_desc;The Staff of Jade is a fabled artifact that was stolen from Lustria by a Bretonnian adventurer called Pierre. It is said that Mazdamundi still wants this prized and most ancient artifact back...;;;;;;;;;;;;;x

#Orcs
#Generic
giant_choppa;Giant Choppa;;;;;;;;;;;;;x
giant_choppa_desc;A Giant Choppa Blade;;;;;;;;;;;;;x
orc_choppa;Orc Choppa;;;;;;;;;;;;;x
orc_choppa_desc;A Orc Choppa;;;;;;;;;;;;;x
goblin_stabba;Goblin Stabba
goblin_stabba_desc;A Goblin Stabba;;;;;;;;;;;;;x
giant_ax;Giant Ax;;;;;;;;;;;;;x
giant_ax_desc;A Giant Ax;;;;;;;;;;;;;x
squig;Squig;;;;;;;;;;;;;x
squig_desc;A Squig;;;;;;;;;;;;;x
great_cave_squig;Great Cave Squig;;;;;;;;;;;;;x
great_cave_squig_desc;A Great Cave Squig;;;;;;;;;;;;;x
boar;Boar;;;;;;;;;;;;;x
boar_desc;A Boar;;;;;;;;;;;;;x
boar_chariot;Boar Chariot;;;;;;;;;;;;;x
boar_chariot_desc;A Boar Chariot;;;;;;;;;;;;;x

### Dwarfs
## Thorgrim Grudgebearer / High King
axe_grimnir_thorgrim;The Axe of Grimnir;;;;;;;;;;;;;x
axe_grimnir_thorgrim_desc;Before Grimnir disappeared into the north, he gifted his son, Morgrim, one of his legendary axes. The skill of placing so many master runes onto a single item has been lost, but the axe itself has been passed down through the generations, borne in turn by each High King of the Dwarfs.;;;;;;;;;;;;;x
armour_skaldour_thorgrim;The Armour of Skaldour;;;;;;;;;;;;;x
armour_skaldour_thorgrim_desc;Protected by powerful runes, the Armour of Skaldour has turned countless blades and protected the High Kings through many bloody battles and assassination attempts.;;;;;;;;;;;;;x
dragon_crown_karaz;The Dragon Crown of Karaz;;;;;;;;;;;;;x
dragon_crown_karaz_desc;The Dragon Crown has been worn by the High Kings since the founding of Karaz-a-Karak.;;;;;;;;;;;;;x
great_book_grudges;The Great Book of Grudges;;;;;;;;;;;;;x
great_book_grudges_desc;The Dammaz Kron recounts every deed of infamy perpetuated against the Dwarfs, scribed in the blood of kins and infused with anger and vows of vengeance.;;;;;;;;;;;;;x
throne_power_thorgrim;The Throne of Power;;;;;;;;;;;;;x
throne_power_thorgrim_desc;Since Snorri Whitebeard, the first High King after the Ancestor Gods departed, every High King in turn has sat upon the ancient wonder. In fact, tradition dictates that whenever the High King sits down, he must do so on the Throne of Power. At Karaz-a-Karak, the Throne normally resides in the cavernous Great Hall, raised upon a massive pedestal of polished stone. Those who would seek an audience with the High King must climb a flight of steep steps as the Dwarf lord stares down imperiously.;;;;;;;;;;;;;x
## Ungrim Ironfist / Slayer Kings
axe_dargo_ungrim;Axe of Dargo;;;;;;;;;;;;;x
axe_dargo_ungrim_desc;The Axe of Dargo, a runic weapon of mosntrous size, was made of the shards of King Baragor's broken axe, tempered with Dragon's blood and iron-oaths of vengeance.;;;;;;;;;;;;;x
dragon_cloak_fyrskar_ungrim;Dragon Cloak of Fyrskar;;;;;;;;;;;;;x
dragon_cloak_fyrskar_ungrim_desc;Gifted to Ungrim by Thorgrim Grudgebearer after the Battle of Broken Leg Gully, this cloak is made from the skin of the fierce Dragon Fyrskar, offspring of the mightly Skaladrak. It is now an heirloom of Karak Kadrin and a symbol of vows already fufilled.;;;;;;;;;;;;;x
slayer_crown;The Slayer Crown;;;;;;;;;;;;;x
slayer_crown_desc;This majestic helmet has been worn by every Slayer King since the time of King Baragor.;;;;;;;;;;;;;x
# Thorek Ironbrow
thorek_rune_armour;Thorek's Rune Armour;;;;;;;;;;;;;x
thorek_rune_armour_desc;Made by Thorek himself, this armour has turned a Giant's club and allowed Thorek to walk unscathed (bar some smouldering) through the flames of the wyrm Drakamol.;;;;;;;;;;;;;x
klad_brakak_thorek;Klad Brakak;;;;;;;;;;;;;x
klad_brakak_thorek_desc;Thorek's anvil-headed rune hammer is a formidable weapon of war. Thorek designed the new rune that is struck upon the hammer and, as of yet, it is unproven - being only a few centuries old, Thorek wishes to give the rune a fair trial before allowing others to duplicate it.;;;;;;;;;;;;;x
# Belegar Ironhammer
hammer_angrund;The Hammer of Angrund;;;;;;;;;;;;;x
hammer_angrund_desc;Also known as the Ironhammer, this hammer has been carried by the ruler of Karak Eight Peaks since the Angrund Clan first claimed kingship.;;;;;;;;;;;;;x
defiance_shield_angrund;Shield of Defiance;;;;;;;;;;;;;x
defiance_shield_angrund_desc;The runes of protection struck upon the Shield of Defiance have saved Belegar's life many times. The shield can turn Giant's blows, Troll vomit, and even allowed him to twice escape from inside the maw of Skarsnik's enourmous pet Cave Squig, Gobbla.;;;;;;;;;;;;;x
# Generic
dawi_artifact_gromril_armour;Gromril Armour;;;;;;;;;;;;;x
dawi_artifact_gromril_armour_desc;Known by other races as Silverstone or hammernought armour, the metal the Dwarfs call gromril is the toughest and sturdiest in the world. Armour forged of pure ground gromril is highly coveted for its protective value and such suits are treasured heirlooms, many of which date back to the Golden Age.;;;;;;;;;;;;;x

### Beastmen
# Generic
### Beastmen
# Generic
beastmen_artifact_chaos_armour;Bestial Chaos Armour;;;;;;;;;;;;;x
beastmen_artifact_chaos_armour_desc;A gift from the Chaos Gods themselves, this armour is comparable to Dwarven Gromril, indeed, such is its strength that only weapons of Arcane origins stand a chance of penetrating this hellish plate. Ornate and weirdly wrought, it is forged from unknown materials that seem to writhe and change before a foeman's very eyes.;;;;;;;;;;;;;x
beastmen_artifact_axes_khorgor;Axes of Khorgor;;;;;;;;;;;;;x
beastmen_artifact_axes_khorgor_desc;Khorgor was one of the greatest champions of the Beastmen to have ever lived. His axes could hew through flesh and armour with ease and now carry the half-sentient spirit of Khorgor within them. Following his death his axes have been fiercely fought over by the warherds ever since.;;;;;;;;;;;;;x
beastmen_artifact_axes_khorgor_offhand;Axes of Khorgor;;;;;;;;;;;;;x
beastmen_artifact_axes_khorgor_offhand_desc;Khorgor was one of the greatest champions of the Beastmen to have ever lived. His axes could hew through flesh and armour with ease and now carry the half-sentient spirit of Khorgor within them. Following his death his axes have been fiercely fought over by the warherds ever since.;;;;;;;;;;;;;x
beastmen_artifact_black_maul;The Black Maul;;;;;;;;;;;;;x
beastmen_artifact_black_maul_desc;This large-hafted weapon ends in a spiked head. Stained black from having bathed in the blood of thousands of victims slain on the field of battle, it seems alive with violence. The spirit of the heavy, unsubtle weapon hungers for blood, and any who carries this weapon for long finds their thoughts ever drifting towards carnage and bloodshed, and eventually find themselves obeying the weapon's longings.;;;;;;;;;;;;;x
beastmen_artifact_stonecrusher_mace;Stonecrusher Mace;;;;;;;;;;;;;x
beastmen_artifact_stonecrusher_mace_desc;This massive, heavy club is ringed with bands of cursed iron, and carries enchantments of shattering and destruction. A great blunt weapon with an iron beasthead at its tip, the Stonecrusher Mace has become a symbol of the Beast men's eternal desire to unmake that which Man has made, and to cast down his civilisation. Though it lacks an edge with which to penetrate armour, those struck by it find their bones turn to powder under the sheer brute force of the blow. Even castle gates have fallen to this weapon in its long and bloody history.;;;;;;;;;;;;;x
beastmen_artifact_great_fang;Great Fang;;;;;;;;;;;;;x
beastmen_artifact_great_fang_desc;This pale sword is crude but sharp. It is clearly made from something other than steel, perhaps bone or ivory. Torn from the maw of a monstrous Shaggoth, it was sharpened by Bray-Shamans for generations until it gained a razor edge. Marked with blasphemous runes of the Beast Tongue, it's noted for its ability to sheer through armour, bone, and flesh.;;;;;;;;;;;;;x
beastmen_artifact_fur_sharrgu;Fur of Sharrgu;;;;;;;;;;;;;x
beastmen_artifact_fur_sharrgu_desc;This hide is a filthy mess of matted and stinking fur from a Chaos Spawn named Sharrgu. Sharrgu was an enormous Spawn, it was the great despoiler. When the towering beast-spawn was slain, its hide was roughly cut and ripped from its body to make a heavy, shaggy cloak. It was said that Sharggu was impervious to arrows and javelins hurled against it, and so it was believed that the fur could make a champion invulnerable to missiles.;;;;;;;;;;;;;x
beastmen_artifact_ramhorn_helm;Ramhorn Helm;;;;;;;;;;;;;x
beastmen_artifact_ramhorn_helm_desc;This ornate headdress has two great curving ram horns that spiral and tighten around the wearer's own horns, allowing the bearer to deliver a devastating headbutt to any enemy that lowers his guard.;;;;;;;;;;;;;x
beastmen_artifact_dark_rain_chalice;Chalice of Dark Rain;;;;;;;;;;;;;x
beastmen_artifact_dark_rain_chalice_desc;Made from the skull of a geomancer, when filled with soil the Chalice of Dark Rain can summon a deluge of mud that ruins the bright uniforms of the foe and fouls their delicate machineries of war.;;;;;;;;;;;;;x
beastmen_artifact_shard_herd_stone;Shard of the Herd Stone;;;;;;;;;;;;;x
beastmen_artifact_shard_herd_stone_desc;A sliver of strangely glowing stone, the shard is cast to the ground and an instant later a mighty, fagged herdstone will burst from the writhing soil.;;;;;;;;;;;;;x
beastmen_artifact_dark_heart;The Dark Heart;;;;;;;;;;;;;x
beastmen_artifact_dark_heart_desc;This fist-sized dark red gemstone pulses with scarcelycontained power and throws beams of crimson light in all directions. The Dark Heart is aptly named for a Beastman Warlord who tore it from the chest of an Elven Wizard before the Coming of Sigmar. So violent was the Elf's death that Khorne crystallised the heart and filled it with the Beastman's wrath. Those under the influence of its power are filled with a longing to kill, and will charge recklessly at the foe, filled with hatefuelled invigoration. ;;;;;;;;;;;;;x
beastmen_artifact_beast_banner;The Beast Banner;;;;;;;;;;;;;x
beastmen_artifact_beast_banner_desc;This ancient banner is stitched together from pieces of hide hewn from literally hundreds of defeated enemies. Only the flayed skins of the most powerful foes are honoured in such a manner, for the Beastmen believe that they themselves have become imbued with the powers of these defeated enemies.;;;;;;;;;;;;;x


# Chaos Offmap
# Undivided
axe_of_the_fallen;Axe of the Fallen;;;;;;;;;;;;;x
axe_of_the_fallen_desc;The blade of a long dead champion long since dulled and drained but still leagues above any mortal forged weapon.;;;;;;;;;;;;;x
burning_blade;Burning Blade;;;;;;;;;;;;;x
burning_blade_desc;A blade that burns with the fury of its master's hatred.;;;;;;;;;;;;;x
chaos_artifact_daemonblade;Daemonblade;;;;;;;;;;;;;x
chaos_artifact_daemonblade_desc;Each of these blades is a prison for the essence of a powerful Daemon. They are artefacts of utmost power, but the Daemon within is treacherous indeed, and will turn against its wielder in the blink of an eye.;;;;;;;;;;;;;x
chaos_artifact_hellfire_sword;Hellfire Sword;;;;;;;;;;;;;x
chaos_artifact_hellfire_sword_desc;The blade known as the Hellfire Sword was made from a single, searing flame that was hammered into material form and quenched in the blood of a fire-djinn. Those struck by it are set ablaze and may explode as their blood turns to liquid fire. The Hellfire Sword was first wielded by the Chaos Lord Garathor but, over time, it consumed his lifeforce until nought remained within his armour but ash. When the Hellfire Sword was prised from Garathor's ruined gauntlet years later, it flared so hotly that it fused into its new owner’s hand. Eventually, this fool’s spirit was also consumed, and the cycle began anew. Since its creation, a hundred mortals have borne this flame-wreathed blade, unaware of their doom until it was too late.;;;;;;;;;;;;;x
chaos_artifact_change_sword;Sword of Change;;;;;;;;;;;;;x
chaos_artifact_change_sword_desc;The Sword of Change was wrought within the magical balestorm of the northern Chaos Gate. It was fashioned by the Daemon Warlord Amon 'Chakai, whose fossilised eye is still grasped in the weapon's pommel. The Sword of Change is saturated with the mutating power of Chaos. Even the air around the blade is in flux: at one moment, the blade is wreathed with the scent of sweet perfumes reminiscent of Slaanesh, only to be replaced a heartbeat later with the stench of rot and decay of Nurgle. An eye-blink later and the air around the Sword of Change shines with multicoloured hues of Tzeentch before being surrounded in a haze of misted blood associated with Khorne. This magical sword has the power to reduce those whose flesh it pierces into mindless, flailing mounds of flesh, warping their bodies into monstrosities known as Chaos Spawn.;;;;;;;;;;;;;x
the_eternal_blade;The Eternal Blade;;;;;;;;;;;;;x
the_eternal_blade_desc;According to legend, this weapon has been present at every major battle since the dawn of time. It was a sword during the sack of Braquiron, an axe on the slaughter-fields of Naggra. At the Siege if Kislev, it was a spear in the hand of De'voth the Devolved and, after his death, the dagger that stole the life of the Tsar. Ownership of the Eternal Blade is a guarantee of earning great worldly renown - at least as long as it consents to the bearer's will.;;;;;;;;;;;;;x
dragon_ogre_plate;Dragon Ogre Plate;;;;;;;;;;;;;x
dragon_ogre_plate_desc;When a monster of chaos falls in battle its parts are not to be waisted.;;;;;;;;;;;;;x
the_chromatic_tome;The Chromatic Tome;;;;;;;;;;;;;x
the_chromatic_tome_desc;Inked upon these pages are the fundamental secrets of the Winds of Chaos. Alas, the grimoire is a fickle and mischievous Daemon, little given cooperation. But then, what else would one expect of a Lord of Change forced into a new form for rebellious deeds?;;;;;;;;;;;;;x
daemon_heart;Daemon Heart;;;;;;;;;;;;;x
daemon_heart_desc;Still beating with life...;;;;;;;;;;;;;x
whispering_daemon_eye;Whispering Daemon Eye;;;;;;;;;;;;;x
whispering_daemon_eye_desc;It sees everything! You see everything!;;;;;;;;;;;;;x
daemon_blood;Daemon Blood;;;;;;;;;;;;;x
daemon_blood_desc;The Warp pulses from it...;;;;;;;;;;;;;x
daemon_bone;Daemon Bone;;;;;;;;;;;;;x
daemon_bone_desc;A broken daemonic femur, giving it an... interesting shape.;;;;;;;;;;;;;x
daemon_tongue;Daemon Tongue;;;;;;;;;;;;;x
daemon_tongue_desc;It still talks...;;;;;;;;;;;;;x
worshipers_skull;Chaos Worshipper's Skull;;;;;;;;;;;;;x
worshipers_skull_desc;This was an once a prestigious chaos follower. Its eminence still glows from its dead skull.;;;;;;;;;;;;;x
chaos_artifact_skull_katam;Skull of Katam;;;;;;;;;;;;;x
chaos_artifact_skull_katam_desc;Upon his death, the Skull of Katam was daubed with runes using the blood of the Chaos Dragon Baudros. The skull continues to utter words of power, and a wizard who listens may learn many arcane secrets. However, every time the bearer consults the skull, there is a chance it will reveal one of the true mysteries of the Realm of Chaos, imparting knowledge that blasts the mind with its scope and impossibility. In time, the skull's whisperings drive its owner insane, reducing him to a drooling madman whose gibberings are joined only by the eerie sound of Katam's laughter.;;;;;;;;;;;;;x
the_portalglyph;The Portalglyph;;;;;;;;;;;;;x
the_portalglyph_desc;When the mad mage M'kar created the Portalglyph, he did so to lure Daemons to his service. Alas, M'kar's plans seemingly went awfully awry, for though the Daemons spilled through the breach they returned home soon enough, with both M'kar and the portalglyph in their grasp. The Portalglyph has been seen many times since. Its creator, on the other hand, seems to have vanished...;;;;;;;;;;;;;x
rock_of_inevitability;Rock of Inevitability;;;;;;;;;;;;;x
rock_of_inevitability_desc;Deep in the Realm of Chaos sits the Inevitable City. It is an ageless edifice that lies ever distant from those who seek to reach it, and shadows every step taken by those who wish to escape it. The city has been destroyed many times, but has always rebuilt itself - and always will so long as a single stone remains. Indeed, if but one worn brick from its walls is planted in the mortal realm, it is said that a new city will soon arise.;;;;;;;;;;;;;x
Invisible_friend;Invisible Friend;;;;;;;;;;;;;x
Invisible_friend_desc;They call you insane, but he is there, they just can't see him. Since you were young they were telling you that you had big imagination. Shhh don't worry, he will take care of you.;;;;;;;;;;;;;x
# Khorne
khorne_juggernaut;Juggernaut of Khorne;;;;;;;;;;;;;x
khorne_juggernaut_desc;"And to tell of the Juggernaut: its like has never been seen. ’Twas a mighty steed of groaning iron and brazen steel, a thing of living metal that stood taller than a man and roared with the furies of a thousand, thousand dead. Its massive head was part hound, part bull, part the incarnate soul of bloody hate. As it moved toward us we saw its countless close-rivetted plates, forged in dark fires, bound with runes of unearthly spite. As it bared its brazen fangs we lost all heart and turned, fleeing to the night.";;;;;;;;;;;;;x
blade_of_blood;Blade of Blood;;;;;;;;;;;;;x
blade_of_blood_desc;This weighty blade trembles with a portion of Khorne's boundless rage, its strike crushes not only flesh and arrows, but the victim's very soul as well.;;;;;;;;;;;;;x
axe_of_khorne;Axe of Khorne;;;;;;;;;;;;;x
axe_of_khorne_desc;The Gorelords of the First Circle are Bloodthirsters of the highest rank, given the honour of leading the Lord of Skulls' great hosts. Each Gorelord bears an axe that is part Daemon, part battle-notched iron. This weapon is little less blood-hungry than its wielder, and ever spurs its owner to fresh slaughter.;;;;;;;;;;;;;x
blood_armor;Blood Armour;;;;;;;;;;;;;x
blood_armor_desc;Forever encased in power, the armour demands blood. If you dont bleed someone all over yourself, this armour will bleed you!;;;;;;;;;;;;;x
chalice_of_blood;Chalice of Blood;;;;;;;;;;;;;x
chalice_of_blood_desc;MORE! MORE!! MORE BLOOD!!!;;;;;;;;;;;;;x
chaos_artifact_khorne_collar;Collar of Khorne;;;;;;;;;;;;;x
chaos_artifact_khorne_collar_desc;These rune-etched collars, imbued with Khorne's loathing for magic, provide protection against arcane arts.;;;;;;;;;;;;;x
bleeding_hands;Bleeding Hands;;;;;;;;;;;;;x
bleeding_hands_desc;Forever bleed, forever have your hands covered in blood. May you paint skulls with them, may you deliver throphies painted by your blood.;;;;;;;;;;;;;x
# Tzeentch
disc_tzeentch;Disc of Tzeentch;;;;;;;;;;;;;x
disc_tzeentch_desc;he Discs of Tzeentch are large, sentient creatures that were transformed from an ordinary Screamer into large, disc-like shapes to better suit the Sorcerer who bind them into swift mounts. They float in the clouds of swirling energy that makes up the Realm of Chaos, drifting through the Aethyr, feasting on lower Daemons and the souls of the damned. They are formless things of shadow on this mad plane, vicious and uncaring. They are commanded by their dark master to seek out and destroy the essences of mortals who are pulled into the plane and retrieve their souls for Tzeentch to change.;;;;;;;;;;;;;x
wand_of_whimsy;Wand of Whimsy;;;;;;;;;;;;;x
wand_of_whimsy_desc;This stave was carved from the bones of Krysothos, a Lord of Change who dared to steal a partion of Tzeentch's sorceries. Krysothos is gone now, bound to a feathered grimoire, but his bones linger still and steal magic whenever then can - magic that their wielder can harness to his own ends.;;;;;;;;;;;;;x
staff_of_change;Staff of Change;;;;;;;;;;;;;x
staff_of_change_desc;This stave was carved from the bones of Krysothos, a Lord of Change who dared to steal a partion of Tzeentch's sorceries. Krysothos is gone now, bound to a feathered grimoire, but his bones linger still and steal magic whenever then can - magic that their wielder can harness to his own ends.;;;;;;;;;;;;;x
chaos_artifact_tzeentch_eyes_helm;Helm of Many Eyes;;;;;;;;;;;;;x
chaos_artifact_tzeentch_eyes_helm_desc;The Helm of Many Eyes is covered with eyeballs that stare into the world as it was, as it is, and as it shall once be. The stream of visions can overwhelm the bearer, but those who can sift through the bombardment of images are truly terrifying foes. They attack with preternatural reflexes, foreseeing their foe’s actions and striking them down before they can even raise their swords. The only vision the helm never reveals is the moment of its wearer’s demise, making it impossible for the champion to avoid such a fate. Upon the wearer’s death, a new boil appears on the helm’s surface. In time this bursts, revealing a new eyeball — the exact match of the previous owner — to join the helm’s ever-growing collection.;;;;;;;;;;;;;x
lying_tongue;Lying Tongue;;;;;;;;;;;;;x
lying_tongue_desc;Tricks and lies, deciets and fake news! Shut up! Shut up!! Shut up!!!;;;;;;;;;;;;;x
vision_crystal;Vision Crystal;;;;;;;;;;;;;x
vision_crystal_desc;You can see through walls and doors, you can see them plotting and scheming. Not on your watch!;;;;;;;;;;;;;x
magical_hearing_horn;Magical Hearing Horn;;;;;;;;;;;;;x
magical_hearing_horn_desc;He made a bastard with the blacksmiths daughter? Ohh what scandal if the word got out!;;;;;;;;;;;;;x
your_shadow;Your Shadow;;;;;;;;;;;;;x
your_shadow_desc;Its not following you always, it has a mind of its own and the information it carries seems to always be important. But you can feel your life power moving away with it.;;;;;;;;;;;;;x
# Nurgle
nurgle_fly;Rot Fly;;;;;;;;;;;;;x
nurgle_fly_desc;A Rot Fly is a Daemonic Steed of the Plague God Nurgle. Rot Flies were once Beasts of Nurgle that have since been transformed by the will of the Lord of Decay into hideous daemonic insect steeds similar in appearance to giant corpse flies whose appearance is so repugnant it scars the mind.;;;;;;;;;;;;;x
chaos_artifact_nurgle_filth_mace;Filth Mace;;;;;;;;;;;;;x
chaos_artifact_nurgle_filth_mace_desc;The rusted Filth Mace drips with Nurgle’s choicest plagues and bears an enchantment that ensnares the souls of those crushed beneath its filth-encrusted mass. The screams of these spirits are deafening and fearsome in equal measure, but they are as nothing compared to the terror caused when a fresh soul is bound to the mace, fuelling an epidemic growth of new disease: the wails turn into phlegm-choked laughter and the steady drip of pestilence becomes a weeping flood.;;;;;;;;;;;;;x
plague_flail;Plague Flail;;;;;;;;;;;;;x
plague_flail_desc;This flail's heads are the shrunken skulls of plague victims, its chain crafted from knotted and desiccated entrails. Pestilence hangs heavy about it still, ever seeking to escape.;;;;;;;;;;;;;x
rot_helm;Rot Helm;;;;;;;;;;;;;x
