EVTDESC_MNM_1426_C;The bribe we offered the priest of [temple_site.GetName] was enough to make [temple_site.Holder.GetHerHim] unlock the inner chambers of the temple. We examined every nook and cranny for clues of the scroll's hiding place. After a week of nothing more interesting than the discovery of a stash of lewd letters, we had to admit defeat.;Le pot-de-vin que nous avons offert au [temple_site.Holder.Religion.GetPriestTitle] de [temple_site.GetName] était suffisant pour qu'il déverrouille les pièces [temple_site.Holder.GetHouseOfWorshipDuDela]. Nous avons examiné chaque recoin pour trouver des indices de la cachette du rouleau. Au bout d'une semaine avec rien de plus intéressant que la découverte d'une cachette de lettres obscènes, nous avons dû admettre la défaite.;Das Bestechungsgeld, das wir dem/der [temple_site.Holder.Religion.GetPriestTitle] in [temple_site.GetName] angeboten hatten, reichte aus, um [temple_site.Holder.GetSheHe] zu veranlassen, uns Einlass zu den inneren Bereichen von dem/der [temple_site.Holder.GetHouseOfWorship] zu gewähren. Wir durchsuchten jeden Winkel, um Anhaltspunkte zum Versteck der Schriftrolle zu finden. Nachdem wir eine Woche gesucht und nichts als einen Stapel unzüchtiger Briefe gefunden hatten, mussten wir uns unser Scheitern eingestehen.;;El soborno que ofrecimos al/a la [temple_site.Holder.Religion.GetPriestTitle] de [temple_site.GetName] bastó para que nos abriera la recámara del/de la [temple_site.Holder.GetHouseOfWorship]. Examinamos cada recoveco y cada grieta en busca de pistas sobre el escondite del pergamino. Después de una semana sin ningún descubrimiento más interesante que el de un fajo de cartas lascivas, tuvimos que admitir nuestra derrota.;;;;x
EVTDESC_MNM_1426_D;[From.GetSocietyRank] [From.GetFirstName] and I searched every shelf and chest in the dusty old shop. For days at end we did nothing but breathe dust and page through boring old texts. They were all full of nonsense! After a week, we had to admit defeat. We would never uncover anything of worth in this place.;[From.GetSocietyRank] [From.GetFirstName] et moi avons fouillé chaque étagère et chaque coffre dans la vieille boutique poussiéreuse. Pendant des jours, nous n'avons fait que respirer de la poussière et feuilleter de vieux textes ennuyeux. Ils étaient remplis de bêtises ! Au bout d'une semaine, nous avons dû admettre notre défaite. Nous ne découvririons rien de valeur dans cet endroit.;[From.GetSocietyRank] [From.GetFirstName] und ich durchsuchten jedes Fach und jede Truhe in dem staubigen, alten Laden. Tagelang atmeten wir den Staub alter Schriftrollen, als wir uns durch alte, langatmige Texte wühlten. Sie enthalten nichts weiter als Unsinn! Nach einer Woche mussten wir uns unser Scheitern eingestehen. Hier würden wir niemals etwas von Wert finden.;;[From.GetSocietyRank] [From.GetFirstName] y yo buscamos por cada estante y cofre de la vieja y polvorienta tienda. Durante días no respiramos nada más que polvo y páginas de viejos y aburridos libros. ¡Estaban llenos de sandeces! Una semana después, tuvimos que admitir nuestra derrota. Nunca descubriríamos nada de valor en este lugar.;;;;x

quest_hermetics_find_text;Find a Lost Text;Trouver un texte des Hermétistes;Findet einen hermetischen Text;;Encontrar una obra hermética;;;;x
quest_hermetics_find_text_desc;Your colleague [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] has found a letter detailing the possible locations of some great old works. A deal has been struck - [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] shall share the contents of the letter with you, and you shall fund the expedition.;Votre collègue [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] a trouvé une lettre détaillant les endroits possibles de certains anciens travaux d'hermétisme. Un marché a été conclu - [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] partagera le contenu de la lettre avec vous, et vous financerez l'expédition.;Euer Kollege [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] hat einen Brief gefunden, in dem der mögliche Aufbewahrungsort verschiedener alter und wichtiger hermetischer Texte beschrieben ist. Eine Einigung wurde erzielt: [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] wird den Inhalt des Briefs mit Euch teilen, während Ihr im Gegenzug die Expedition finanzieren werdet.;;Tu colega [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] ha encontrado una carta en la que se detallan las posibles ubicaciones de algunas de las grandes obras del hermetismo. Hay posibilidades de sellar un trato: [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] compartirá el contenido de la carta contigo si tú financias la expedición.;;;;x
quest_hermetics_find_text_tooltip;If §Y[Root.GetTitledFirstName]§! sets out on one of the expeditions suggested by §Y[From.GetTitledFirstName]§! and finds an ancient text, the mission is completed.;Si §Y[Root.GetTitledFirstName]§! mène une des expéditions suggérées par §Y[From.GetTitledFirstName]§! et trouve un ancien texte des Hermétistes, la mission sera remplie.;Wenn §Y[Root.GetTitledFirstName]§! eine Expedition, so wie sie von §Y[From.GetTitledFirstName]§! vorgeschlagen wurde, unternimmt und einen alten, hermetischen Text findet, ist die Mission abgeschlossen.;;Si §Y[Root.GetTitledFirstName]§! sale en alguna de las expediciones sugeridas por §Y[From.GetTitledFirstName]§! y encuentra alguna obra hermética antigua, completarás la misión.;;;;x

EVTDESC_MNM_1431_A;To [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\n[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] is a pompous, featherbrained scoundrel - you know it to be true, [Root.GetSisterBrother]! It is time for [infiltration_target.GetHerHim] to pay for [infiltration_target.GetHerHis] sins. Let us ruin [infiltration_target.GetHerHis] library and steal [infiltration_target.GetHerHis] secrets!\n\nFollow the Owl.\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\n[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] est une fripouille pontifiante sans cervelle - vous savez que c'est vrai, m[Root.GetOnA] [Root.GetSisterBrother] ! Il est temps pour [infiltration_target.GetLuiElle] de payer pour ses péchés. Allons ruiner son laboratoire et voler ses secrets !\n\nCe qui est en haut, tel est en bas.\nSigné, [From.GetSocietyRank] [From.GetFirstName];An [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\n[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] ist ein prunksüchtiger Schurke und ein Spatzenhirn. Das wisst Ihr ebenso gut wie ich, liebe/r [Root.GetSisterBrother]! Es ist an der Zeit, dass [infiltration_target.GetSheHe] für seine/ihre Sünden bezahlt. Lasst uns sein/ihr Labor zerstören und alle darin aufbewahrten Geheimnisse stehlen!\n\nWie oben, so unten.\nGezeichnet\n\n[From.GetSocietyRank] [From.GetFirstName];;[Root.GetFromThisHermeticsRank] [Root.GetFirstName]:\n\n¡[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] es una rata pomposa e ignorante, y tú lo sabes, [Root.GetSisterBrother]! Es hora de que pague por sus pecados. ¡Arruinemos su laboratorio y robemos sus secretos!\n\nComo arriba, es abajo.\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;x
EVTDESC_MNM_1431_B;To [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nMy friend, we have a common nemesis. You know of whom I speak - the despicable idiot [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName]! The thought of [infiltration_target.GetHerHim] being a member of our respectable Order... it makes me sick! Let us ruin [infiltration_target.GetHerHis] library and steal [infiltration_target.GetHerHis] secrets!\n\nFollow the Owl.\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nCh[Root.GetErEre] ami[Root.GetNoneE], nous avons une bête noire en commun. Vous savez de qui je veux parler - [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName], c[infiltration_target.GetEEtte] méprisable idiot[infiltration_target.GetNoneE] ! Savoir qu'[infiltration_target.GetIlElle] est membre de notre respectable communauté me rend malade. Allons ruiner son laboratoire et voler ses secrets !\n\nCe qui est en haut, tel est en bas.\nSigné, [From.GetSocietyRank] [From.GetFirstName];An [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nliebe/r Freund/in, wir haben einen gemeinsamen Erzfeind. Von welchem abscheulichen Idioten ich spreche, könnt Ihr Euch sicherlich denken: von [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName]! Allein der Gedanke, dass [infiltration_target.GetSheHe] Mitglied in unserer ehrenwerten Gemeinschaft sein könnte, bereitet mir Übelkeit! Lasst uns sein/ihr Labor zerstören und alle darin aufbewahrten Geheimnisse stehlen!\n\nWie oben, so unten.\nGezeichnet\n\n[From.GetSocietyRank] [From.GetFirstName];;[Root.GetFromThisHermeticsRank] [Root.GetFirstName]:\n\nCompartimos un mismo enemigo. Sabes a quién me refiero: ¡a esa rata despreciable de [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName]! Solo de pensar que pertenece a nuestra respetable sociedad... ¡No puedo soportarlo! ¡Arruinemos su laboratorio y robemos sus secretos!\n\nComo arriba, es abajo.\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;x
EVTDESC_MNM_1431_C;To [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\n[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] is a greedy, slothful idiot who deserves none of the riches in [infiltration_target.GetHerHis] possession. What do you say, [Root.GetSisterBrother] – shall we raid [infiltration_target.GetHerHis] library and claim that which should be ours?\n\nFollow the Owl.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\n[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] est un[infiltration_target.GetNoneE] idiot[infiltration_target.GetNoneE] paresseu[infiltration_target.GetXSe] et avare qui ne mérite aucune des richesses en sa possession. Qu'en dites-vous, m[Root.GetOnA] [Root.GetSisterBrother] – allons-nous piller son laboratoire et prendre ce qui devrait être nôtre ?\n\nCe qui est en haut, tel est en bas.\nSigné, [From.GetSocietyRank] [From.GetFirstName];An [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\n[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] ist strohdumm, und gierig und faul noch dazu. Nichts von dem, was sich in seinem/ihrem Besitz befindet, verdient [infiltration_target.GetSheHe]. Was meint Ihr, liebe/r [Root.GetSisterBrother] – sollen wir sein/ihr Labor überfallen und uns holen, was eigentlich uns gehören müsste?\n\nWie oben, so unten.\n\nGezeichnet\n\n[From.GetSocietyRank] [From.GetFirstName];;[Root.GetFromThisHermeticsRank] [Root.GetFirstName]:\n\n[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] es una persona idiota e indolente, la pura imagen de la mezquindad, que no merece ninguna de las riquezas que posee. ¿Qué me dices, [Root.GetSisterBrother], asaltamos su laboratorio y reclamamos lo que debería ser nuestro?\n\nComo arriba, es abajo.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;x
quest_hermetics_infiltrate_laboratory;Infiltrate the Library of [FromFrom.GetSocietyRank] [FromFrom.GetFirstName];Infiltrer le laboratoire de [FromFrom.GetSocietyRank] [FromFrom.GetFirstName];Infiltriert das Labor von [FromFrom.GetSocietyRank] [FromFrom.GetFirstName];;Infíltrate en el laboratorio de [FromFrom.GetSocietyRank] [FromFrom.GetFirstName].;;;;x
quest_hermetics_infiltrate_laboratory_desc;The greedy and paranoid [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] guards [FromFrom.GetHerHis] secrets jealously. A most shameful behavior, indeed! Unlike [FromFrom.GetHerHim], you know how to share. In the spirit of collaboration, you and a colleague has agreed to infiltrate [FromFrom.GetFirstName]'s library and either steal or destroy anything of value. Perhaps you will do both!;L'avide et paranoïaque [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] garde jalousement ses secrets. Un comportement vraiment honteux ! Contrairement à [FromFrom.GetLuiElle], vous savez comment partager. Dans un esprit de collaboration, vous et un collègue êtes d'accord pour infiltrer le laboratoire de [FromFrom.GetFirstName] et de voler ou détruire quelque chose de valeur. Peut-être vous ferez les deux !;Gierig und paranoid, wie [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] ist, bewacht [FromFrom.GetSheHe] seine/ihre Geheimnisse mit größter Aufmerksamkeit. Ein höchst schändliches Verhalten, fürwahr! Anders als [FromFrom.GetSheHe] wisst Ihr, wie man teilt. Im Zuge Eurer Zusammenarbeit habt Ihr und ein Kollege beschlossen, das Labor von [FromFrom.GetFirstName] zu infiltrieren und alles darin, was von Wert ist, entweder zu stehlen oder zu zerstören. Vielleicht werdet Ihr beides tun!;;[FromFrom.GetSocietyRank] [FromFrom.GetFirstName] es una persona indolente y paranoica que guarda sus secretos celosamente. ¡Su actitud es absolutamente vergonzosa! Tú, por el contrario, sí sabes compartir. Fieles a vuestro espíritu de colaboración, tu colega y tú habéis acordado infiltraros en el laboratorio de [FromFrom.GetFirstName] y robar o destruir cualquier objeto de valor. ¡Quizá hagáis ambas cosas!;;;;x
quest_hermetics_infiltrate_laboratory_tooltip;Your colleague will bring you to the library of §Y[FromFrom.GetTitledFirstName]§!. If you manage to steal or destroy anything and get away unnoticed, the mission is completed.;Votre collègue vous amènera au laboratoire de §Y[FromFrom.GetTitledFirstName]§!. Si vous parvenez à voler ou détruire quoi que ce soit et à partir incognito, la mission sera réussie.;Euer Kollege wird Euch ins Labor von §Y[FromFrom.GetTitledFirstName]§! bringen. Wenn Ihr es schafft, etwas zu stehlen oder zu zerstören, ohne dass man Euch bemerkt, ist die Mission abgeschlossen.;;Tu colega te llevará al laboratorio de §Y[FromFrom.GetTitledFirstName]§!. Si logras robar o destruir cualquier cosa y huir sin que te descubran, completarás la misión.;;;;x
EVTDESC_MNM_1433;Most esteemed [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nYet my spies have not found the exact location of [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName]'s library. You need not worry, friend, for they have some promising leads. We will just have to be patient.\n\nFollow the Owl.\nSigned, [From.GetSocietyRank] [From.GetFirstName];Très estimé[Root.GetNoneE] [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nMes espions n'ont pas trouvé la localisation exacte du laboratoire de [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName]. Vous n'avez pas besoin de vous inquiéter, car ils ont des pistes prometteuses. Nous devons juste être patients.\n\nCe qui est en haut, tel est en bas.\nSigné, [From.GetSocietyRank] [From.GetFirstName];Verehrte/r [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nbislang konnten meine Spione den genauen Standort des Labors von [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] noch nicht ermitteln. Doch seid unbesorgt, werter Freund, denn vielversprechende Anhaltspunkte sind durchaus vorhanden. Wir müssen einfach Geduld haben.\n\nWie oben, so unten.\nGezeichnet\n\n[From.GetSocietyRank] [From.GetFirstName];;Estimadísimo/a [Root.GetFromThisHermeticsRank] [Root.GetFirstName]:\n\nMis espías aún no han logrado encontrar la ubicación exacta del laboratorio de [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName]. Pero no te preocupes, porque tienen varias pistas prometedoras. Solo debemos tener paciencia.\n\nComo arriba, es abajo.\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;x
EVTOPTA_MNM_1433;I shall prepare for a swift departure.;Je vais me préparer à un départ rapide.;Ich werde eine schnelle Abreise anberaumen.;;Me prepararé para salir de inmediato.;;;;x
EVTOPTA_MNM_1433_TT;As soon as the spies of §Y[From.GetTitledFirstName]§! has located the library, you will depart.;Vous partirez dès que les espions de §Y[From.GetTitledFirstName]§! auront localisé le laboratoire.;Sobald die Spione von §Y[From.GetTitledFirstName]§! das Labor gefunden haben, werdet Ihr abreisen.;;Te irás en cuanto los espías de §Y[From.GetTitledFirstName]§! hayan localizado el laboratorio.;;;;x
EVTDESC_MNM_1435_A;[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] must be paranoid, for [infiltration_target.GetHerHis] library is a fortress hidden away on a remote island. As we cross the dark waters under the cover of night, [From.GetFirstName] tells me about the guard rotation. We will only have one chance to breach the defenses.;[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] doit être paranoïaque pour que ce son laboratoire soit une forteresse sur une île éloignée. Alors que nous traversons les eaux sombres au milieu de la nuit, [From.GetFirstName] me parle de la rotation des gardes. Nous n'aurons qu'une seule chance de nous engouffrer dans la brèche.;[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] muss wirklich paranoid sein, denn sein/ihr Labor ähnelt einer Festung und befindet sich versteckt auf einer abgelegenen Insel. Als wir im Schutze der Nacht auf schwarzer See zur Insel übersetzen, informiert mich [From.GetFirstName] über den Turnus der Wachwechsel. Wir werden nur einen einzigen Versuch haben, die Sicherheitsvorkehrungen zu überwinden.;;La paranoia de [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] es preocupante, su laboratorio está oculto en una isla remota. Mientras cruzamos las oscuras aguas bajo el manto de la noche, [From.GetFirstName] me habla de los turnos de guardia. Solo tendremos una oportunidad de burlar la vigilancia.;;;;x
EVTDESC_MNM_1435_B;[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] has hidden [infiltration_target.GetHerHis] library deep in the dungeons of [infiltration_target.Capital.GetName]. [From.GetFirstName] and I have passed unnoticed so far thanks to the intelligence [From.GetHerHis] spies provided, but the last door is heavily guarded.;[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] a caché son laboratoire au fond de son donjon à [infiltration_target.Capital.GetName]. [From.GetFirstName] et moi sommes passés inaperçus grâce aux renseignements que ses espions nous ont fournis, mais la dernière porte est très bien gardée.;[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] hat sein/ihr Labor tief in den Gewölben unterhalb von [infiltration_target.Capital.GetName] eingerichtet. [From.GetFirstName] und ich konnten dank der Informationen, die uns die Spione lieferten, unbemerkt bis hierher vordringen, doch die letzte Tür ist schwer bewacht.;;[infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] ha ocultado su laboratorio en las recónditas mazmorras de [infiltration_target.Capital.GetName]. [From.GetFirstName] y yo hemos pasado desapercibidos hasta ahora gracias a la información que nos proporcionaron sus espías, pero la última puerta está celosamente custodiada.;;;;x
EVTDESC_MNM_1435_C;It was not hard to locate [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName]'s library, [From.GetFirstName] tells me as we enter the [infiltration_target.Capital.GetHolding]. 'While old [infiltration_target.GetFirstName] has no talent for keeping secrets, [infiltration_target.GetSheHe] does know how to hire proper guards,' [From.GetSheHe] continues, telling me about the obstacle ahead.;« Ce ne fut pas difficile de localiser précisément le laboratoire de [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] », me dit [From.GetFirstName] alors que nous entrons dans [infiltration_target.Capital.GetHolding]. « Bien que [infiltration_target.GetFirstName], assez âgé[infiltration_target.GetNoneE], n'a pas de talent pour garder des secrets, [infiltration_target.GetIlElle] sait comment embaucher de bons gardes », poursuit-[From.GetIlElle], me parlant des obstacles qui se trouvent devant nous.;"Es sei nicht schwer gewesen, das Labor von [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName] zu finden, teilt [From.GetFirstName] mir mit, als wir im/in der [infiltration_target.Capital.GetHolding] ankommen. Auch wenn der/die alte [infiltration_target.GetFirstName] kein Talent zum Bewahren von Geheimnissen hat, wie man brauchbare Wachen anheuert, das weiß [infiltration_target.GetSheHe]", fährt [From.GetSheHe] fort und berichtet mir, welche Hindernisse uns erwarten.";;"No fue difícil localizar el laboratorio de [infiltration_target.GetSocietyRank] [infiltration_target.GetFirstName], me dice [From.GetFirstName] mientras entramos en el/la [infiltration_target.Capital.GetHolding]. Aunque [infiltration_target.GetFirstName] no sabe guardar un secreto, sí que sabe contratar buenos guardias", dice antes de hablarme del obstáculo que nos espera más adelante.";;;;x
EVTOPTA_MNM_1435;I have a way with people and a heavy purse.;Je sais y faire avec les gens et une lourde bourse.;Ich bin ein Meister der Überredung und eine pralle Börse habe ich auch.;;Tengo mucha labia y un bolsillo muy pesado.;;;;x
EVTOPTA_MNM_1435_TT;Attempt to bribe the guards.\n;Vous tentez de soudoyer les gardes.\n;Versucht, die Wachen zu bestechen.\n;;Trata de sobornar a los guardias.\n;;;;x
EVTOPTB_MNM_1435;I prepared a potion of dreamless sleep for this very eventuality.;J'ai préparé un breuvage magique de sommeil sans rêves pour cette éventualité.;Für solche Situationen habe ich genau den richtigen Schlummertrunk.;;Precisamente había preparado una poción de sueño profundo para una ocasión como esta.;;;;x
EVTOPTB_MNM_1435_TT;Attempt to drug the guards with a potion of your own making.\n;Vous essayez de droguer les gardes avec une potion de votre propre fabrication.\n;Versucht, die Wachen mit einem selbst produzierten Gebräu zu betäuben.\n;;Trata de drogar a los guardias con una poción de elaboración propia.\n;;;;x
EVTOPTX_MNM_1435_SUCCESS_TT;a successful scheme.;un complot réussi.;dass der Plan erfolgreich ist.;;un plan fructífero.;;;;x
EVTOPTX_MNM_1435_FAIL_TT;a failed scheme and detection.;un complot raté et une découverte.;dass der Plan scheitert und Ihr entdeckt werdet.;;un plan fallido y os han descubierto.;;;;x
EVTOPTC_MNM_1435;You distract them, and I will enter the library.;Vous les distrairez, et j'entrerai dans le laboratoire.;Ihr lenkt sie ab und ich betrete das Labor.;;Tú distráelos, yo entraré en el laboratorio.;;;;x
EVTOPTC_MNM_1435_TT;§Y[infiltration_companion.GetTitledFirstName]§! attempts to distract the guards. You will have to perform any theft or sabotage yourself once inside, which limits the amount of damage you may accomplish.\n;§Y[infiltration_companion.GetTitledFirstName]§! tente de distraire les gardes. Vous devrez effectuer vous-même n'importe quel vol ou sabotage une fois à l'intérieur, ce qui limite la quantité de dommages que vous pourriez causer.\n;§Y[infiltration_companion.GetTitledFirstName]§! versucht, die Wachen abzulenken. Sobald Ihr drin seid, müsst Ihr Diebstahl und Sabotage selbst übernehmen, wodurch der Schaden begrenzt sein würde.\n;;§Y[infiltration_companion.GetTitledFirstName]§! trata de distraer a los guardias. Deberás perpetrar un robo o realizar un destrozo una vez dentro, lo que limita la cantidad de daño que puedes provocar.\n;;;;x
EVTOPTD_MNM_1435;Actually, I have changed my mind...;Finalement, j'ai changé d'avis...;Nein, ich habe es mir anders überlegt...;;De hecho, he cambiado de opinión...;;;;x
EVTOPTD_MNM_1435_TT;This is a bad idea. You retreat to the safety of your [Root.Capital.GetHolding].\n;C'est une mauvaise idée. Vous rentrez chez vous.\n;Das ist keine gute Idee. Ihr zieht Euch zurück in die Sicherheit von Eurem/Eurer [Root.Capital.GetHolding].\n;;Esto es una mala idea… Te retiras a la seguridad de tu [Root.Capital.GetHolding].\n;;;;x
EVTDESC_MNM_1436_A;As we step out of the shadows, the guards draw their blades. Their posture and faces change as I pull the heavy purse from my pocket. After a short exchange of words and coins, [infiltration_companion.GetSocietyRank] [infiltration_companion.GetFirstName] and I enter through the heavy door. 'What now, [Root.GetSisterBrother]? What course of action would you recommend?';Sortant de l'ombre, les gardes tirent leurs lames. Leur posture et leurs visages changent lorsqu'ils me voient sortir une lourde bourse de ma poche. Après un bref échange de mots et de pièces, [infiltration_companion.GetSocietyRank] [infiltration_companion.GetFirstName] et moi entrons par la grande porte. « Et maintenant, m[Root.GetOnA] [Root.GetSisterBrother] ? Quel plan d'action recommanderiez-vous ? »;"Als wir ins Licht treten, ziehen die Wachen ihre Waffen. Ihre Haltung und ihr Gesichtsausdruck ändern sich, als ich die schwere Geldbörse hervorhole. Nach einem kurzen Austausch von Worten und Münzen, können [infiltration_companion.GetSocietyRank] [infiltration_companion.GetFirstName] und ich durch die schwere Tür eintreten. Was nun, [Root.GetSisterBrother]? Wie würdet Ihr nun weiter verfahren?";;"En cuanto salimos a la luz, los guardias desenvainan sus espadas. Su postura y su expresión cambian a medida que saco la pesada bolsa del bolsillo. Tras una breve conversación y unas cuantas monedas, [infiltration_companion.GetSocietyRank] [infiltration_companion.GetFirstName] y yo franqueamos la pesada puerta. ¿Ahora qué, [Root.GetSisterBrother]? ¿Qué propones que hagamos ahora?".";;;;x
EVTDESC_MNM_1436_B;By some miracle, [infiltration_companion.GetSocietyRank] [infiltration_companion.GetFirstName] manages to empty the little vial of potion in a jug before it is brought to the guards. Within a quarter of an hour, they are snoring softly. 'We must hurry - the sedating effect won't last forever,' I whisper as we sneak past. 'What now, [Root.GetSisterBrother]?' [infiltration_companion.GetFirstName] asks once we are inside.;Par miracle, [infiltration_companion.GetSocietyRank] [infiltration_companion.GetFirstName] parvient à vider le petit flacon de potion dans une cruche avant qu'elle soit apportée aux gardes. Dans un quart d'heure, ils ronfleront doucement. « Nous devons nous dépêcher - l'effet sédatif ne durera pas éternellement », murmurais-je alors que nous nous faufilons. « Et maintenant, m[Root.GetOnA] [Root.GetSisterBrother] ? », demande [infiltration_companion.GetFirstName] une fois que nous sommes à l'intérieur.;"Wie durch ein Wunder kann [infiltration_companion.GetSocietyRank] [infiltration_companion.GetFirstName] den Inhalt der Phiole in einen Krug gießen, den später die Wachen erhielten. Innerhalb einer Viertelstunde schlummern sie ruhig und friedlich. Wir müssen uns beeilen! Sie werden nicht ewig betäubt bleiben", flüstere ich, als wir an ihnen vorbeischleichen. "Was nun, [Root.GetSisterBrother]?", fragt [infiltration_companion.GetFirstName] mich, als wir eingetreten sind.";;"Milagrosamente, [infiltration_companion.GetSocietyRank] [infiltration_companion.GetFirstName] consigue vaciar la poción del pequeño vial en una jarra antes de que se la sirvan a los guardias. Un cuarto de hora después, están roncando plácidamente. Hay que darse prisa, el efecto sedante no durará eternamente", susurro mientras nos colamos entre los guardias. "¿Ahora qué, [Root.GetSisterBrother]?", pregunta [infiltration_companion.GetFirstName] cuando estamos dentro.";;;;x
EVTOPTA_MNM_1436;If you focus on destruction, I will search for items of value.;Si vous vous concentrez sur la destruction, je chercherais des objets de valeur.;Wenn du für die Zerstörung sorgst, dann suche ich nach Gegenständen, die von Wert sind.;;Tú céntrate en romperlo todo, yo buscaré objetos de valor.;;;;x
EVTOPTA_MNM_1436_TT;You split up to cover more ground. Effective, but riskier.\n;Vous vous séparez pour couvrir une plus large zone. Efficace, mais plus risqué.\n;Ihr teilt Euch, um möglichst viel durchsuchen zu können. Das ist effektiver, aber auch riskanter.\n;;Os dividís para cubrir más terreno. Es eficaz, pero más arriesgado.\n;;;;x
EVTOPTB_MNM_1436;Let me take care of sabotage. Collect anything useful you come across.;Laissez-moi m'occuper du sabotage. Emportez ce que vous trouverez d'utile.;Ich möchte mich um die Sabotage kümmern. Sammelt alles ein, was Euch nützlich erscheint.;;Deja que yo me encargue de los destrozos. Recoge cualquier cosa útil que encuentres.;;;;x
EVTOPTC_MNM_1436;Help me find where [infiltration_target.GetFirstName] keeps [infiltration_target.GetHerHis] valuables.;Aidez-moi à trouver où [infiltration_target.GetFirstName] garde ses objets de valeur.;Helft mir dabei, herauszufinden, wo [infiltration_target.GetFirstName] seine/ihre Wertsachen versteckt.;;Ayúdame a encontrar dónde guarda [infiltration_target.GetFirstName] sus objetos de valor.;;;;x
EVTOPTC_MNM_1436_TT;You stay together. Safer, but not as effective.\n;Vous restez ensemble. Plus sûr, mais pas aussi efficace.;Ihr bleibt zusammen. Das ist sicherer, aber weniger effektiv.\n;;Permanecéis juntos. Es más seguro, pero no tan eficaz.\n;;;;x
EVTOPTD_MNM_1436;Our goal is maximum damage. Let's get started!;Notre objectif est de faire le plus de casse. Commençons !;Unser Ziel heißt maximaler Schaden. Fangen wir an!;;Nuestro objetivo es provocar todo el daño posible. ¡Comencemos!;;;;x
