axe_grimnir_thorgrim_desc;Before Grimnir disappeared into the north, he gifted his son, Morgrim, one of his legendary axes. The skill of placing so many master runes onto a single item has been lost, but the axe itself has been passed down through the generations, borne in turn by each High King of the Dwarfs.;;;;;;;;;;;;;x
armour_skaldour_thorgrim;The Armor of Skaldour;;;;;;;;;;;;;x
armour_skaldour_thorgrim_desc;Protected by powerful runes, the Armour of Skaldour has turned countless blades and protected Thorgrim through many bloody battles and assassination attempts.;;;;;;;;;;;;;x
dragon_crown_karaz;The Dragon Crown of Karaz;;;;;;;;;;;;;x
dragon_crown_karaz_desc;The Dragon Crown has been worn by the High Kings since the founding of Karaz-a-Karak.;;;;;;;;;;;;;x
great_book_grudges;The Great Book of Grudges;;;;;;;;;;;;;x
great_book_grudges_desc;The Dammaz Kron recounts every deed of infamy perpetrated against the Dwarfs, scribed in the blood of kings and infused with anger and vows of vengeance.;;;;;;;;;;;;;x
throne_power_thorgrim;The Throne of Power;;;;;;;;;;;;;x
throne_power_thorgrim_desc;Since Snorri Whitebeard, the first High King after the Ancestor Gods departed, every High King in turn has sat upon the ancient wonder. In fact, tradition dictates that whenever the High King sits down, he must do so on the Throne of Power. At Karaz-a-Karak, the Throne normally resides in the cavernous Great Hall, raised upon a massive pedestal of polished stone. Those who would seek an audience with the High King must climb a flight of steep steps as the Dwarf lord stares down imperiously.;;;;;;;;;;;;;x
#
# UNGRIM IRONFIST / SLAYER KINGS
#
axe_dargo_ungrim;Axe of Dargo;;;;;;;;;;;;;x
axe_dargo_ungrim_desc;This runic weapon of monstrous size was made of the shards of King Baragor's broken axe, tempered with Dragon’s blood and iron-oaths of vengeance.;;;;;;;;;;;;;x
dragon_cloak_fyrskar_ungrim;Dragon Cloak of Fyrskar;;;;;;;;;;;;;x
dragon_cloak_fyrskar_ungrim_desc;Gifted to Ungrim by Thorgrim Grudgebearer after the Battle of Broken Leg Gully, this cloak was made from the skin of the fierce Dragon Fyrskar, offspring of the mighty Skaladrak. It became an heirloom of Karak Kadrin and a symbol of vows already fulfilled.;;;;;;;;;;;;;x
slayer_crown;Slayer Crown;;;;;;;;;;;;;x
slayer_crown_desc;This majestic helmet had been worn by every Slayer King since the time of King Baragor. This was a sturdy horned helmet with golden crown, on top of which was a huge bright orange crest like a Slayer's hair.;;;;;;;;;;;;;x
#
# THOREK IRONBROW
#
thorek_rune_armour;Thorek's Rune Armour;;;;;;;;;;;;;x
thorek_rune_armour_desc;Made by Thorek himself, this armour has turned a Giant's club and allowed Thorek to walk unscathed (bar some smouldering) through the flames of the wyrm Drakamol.;;;;;;;;;;;;;x
klad_brakak_thorek;Klad Brakak;;;;;;;;;;;;;x
klad_brakak_thorek_desc;Thorek's anvil-headed rune hammer is a formidable weapon of war. Thorek designed the new rune that is struck upon the hammer and, as of yet, it is unproven - being only a few centuries old, Thorek wishes to give the rune a fair trial before allowing others to duplicate it.;;;;;;;;;;;;;x
#
# BELEGAR IRONHAMMER
#
hammer_angrund;Hammer of Angrund;;;;;;;;;;;;;x
hammer_angrund_desc;Also known as the Ironhammer, this hammer has been carried by the ruler of Karak Eight Peaks since the Angrund Clan first claimed kingship.;;;;;;;;;;;;;x
defiance_shield_angrund;Shield of Defiance;;;;;;;;;;;;;x
defiance_shield_angrund_desc;The runes of protection struck upon the Shield of Defiance have saved Belegar's life many times. The shield can turn Giant’s blows, Troll vomit, and even allowed him to twice escape from inside the maw of Skarsnik’s enormous pet Cave Squig, Gobbla.;;;;;;;;;;;;;x
#
# GENERIC DAWI
#
dawi_artifact_gromril_armour;Gromril Armour;;;;;;;;;;;;;x
dawi_artifact_gromril_armour_desc;Known by other races as Silverstone or hammernought armour, the metal the Dwarfs call gromril is the toughest and sturdiest in the world. Armour forged of pure ground gromril is highly coveted for its protective value and such suits are treasured heirlooms, many of which date back to the Golden Age.;;;;;;;;;;;;;x
gromril_armour_1;Gromril Armour;;;;;;;;;;;;x
gromril_armour_1_desc;A suit of Gromril Armour forged by a dwarf Runesmith;;;;;;;;;;;;x
gromril_armour_2;Royal Gromril Armour;;;;;;;;;;;;x
gromril_armour_2_desc;A suit of Gromril Armour forged for a King by a master Runesmith;;;;;;;;;;;;x
gromril_armour_3;Ancient Gromril Armour;;;;;;;;;;;;x
gromril_armour_3_desc;An ancient suit of Gromril Armour forged using Runes beyond the ken of today's Runesmiths;;;;;;;;;;;;x
dawi_hammer;Dawi Hammer;;;;;;;;;;;;;x
dawi_axe;Dawi Axe;;;;;;;;;;;;;x
dawi_axe_of_runemasters;Dawi Runemaster Axe;;;;;;;;;;;;;x
dawi_great_hammer;Dawi Great Hammer;;;;;;;;;;;;;x
dawi_gromril_hammer;Dawi Gromril Hammer;;;;;;;;;;;;;x
dawi_gromril_hammer_desc;Hammer made from the metal known as gromril is the toughest and most sturdy in the known world.;;;;;;;;;;;;;x
dawi_battleaxe;Dawi Battle-Axe;;;;;;;;;;;;;x
dawi_norse_battleaxe;Norse Dawi Battle-Axe;;;;;;;;;;;;;x
dawi_hammernought_battleaxe;Gromril Battle-Axe;;;;;;;;;;;;;x
dawi_hammernought_battleaxe_desc;Battle-Axe made from the metal known as gromril is the toughest and most sturdy in the known world.;;;;;;;;;;;;;x
dawi_light_armour;Dawi Light Armour;;;;;;;;;;;;;x
dawi_steel_armour;Dawi Armour;;;;;;;;;;;;;x
dawi_artifact_hammernought;Hammernought Armour;;;;;;;;;;;;;x
dawi_artifact_hammernought_desc;Armour made from the metal known as gromril is the toughest and most sturdy in the known world.;;;;;;;;;;;;;x
dawi_artifact_runic_hammernought;Hammernought Runic Armour;;;;;;;;;;;;;x
dawi_artifact_runic_hammernought_desc;Armour made from the metal known as gromril embedded with runes of power.;;;;;;;;;;;;;x
dawi_hammernought_runic_battleaxe;Hammernought Runic Battle-Axe;;;;;;;;;;;;;x
dawi_hammernought_runic_battleaxe_desc;Battle-Axe made from the metal known as gromril embedded with runes of power.;;;;;;;;;;;;;x
dawi_gromril_runic_hammer;Hammernought Runic Battle-Hammer;;;;;;;;;;;;;x
dawi_gromril_runic_hammer_desc;Battle-Hammer made from the metal known as gromril embedded with runes of power.;;;;;;;;;;;;;x
runesmith_artifact_1_random_a;Hammernaught Battlehammer of [Root.GetFirstName];;;;;;;;;;;;;x
runesmith_artifact_1_random_b;Hammernaught Hammer of [Root.Capital.GetName];;;;;;;;;;;;;x
runesmith_artifact_1_random_c;Gromril Warhammer of [Root.PrimaryTitle.GetName];;;;;;;;;;;;;x
runesmith_artifact_2_random_a;Gromril Battle-Axe of [Root.GetFirstName];;;;;;;;;;;;;x
runesmith_artifact_2_random_b;Hammernought Great Axe of [Root.Capital.GetName];;;;;;;;;;;;;x
runesmith_artifact_2_random_c;Silverstone Battle-Axe of [Root.PrimaryTitle.GetName];;;;;;;;;;;;;x
runesmith_artifact_1_random_d;Gromril Protector of [Root.GetFirstName];;;;;;;;;;;;;x
runesmith_artifact_3_random_d;Silverstone Armour of [Root.Capital.GetName];;;;;;;;;;;;;x
runesmith_artifact_2_random_d;Hammernought Armour of [Root.GetFirstName];;;;;;;;;;;;;x
runesmith_artifact_4_random_a;Creeping Shadow of [Root.PrimaryTitle.GetName];;;;;;;;;;;;;x
runesmith_runic_artifact_1_random_a;Rhungrund of [Root.Capital.GetName];;;;;;;;;;;;;x
runesmith_runic_artifact_1_random_b;Lhunegrund of [Root.PrimaryTitle.GetName];;;;;;;;;;;;;x
runesmith_runic_artifact_1_random_c;Durazgrund of [Root.Capital.GetName];;;;;;;;;;;;;x
runesmith_runic_artifact_3_random_a;Varfklad of [Root.Capital.GetName];;;;;;;;;;;;;x
runesmith_runic_artifact_3_random_b;Bryndklad of [Root.PrimaryTitle.GetName];;;;;;;;;;;;;x
runesmith_runic_artifact_3_random_c;Kladmalok of [Root.Capital.GetName];;;;;;;;;;;;;x
runesmith_runic_artifact_2_random_a;Bryndaraz of [Root.Capital.GetName];;;;;;;;;;;;;x
runesmith_runic_artifact_2_random_b;Kazak Lokaz of [Root.PrimaryTitle.GetName];;;;;;;;;;;;;x
runesmith_runic_artifact_2_random_c;Kalan-az of [Root.GetOnlyDynastyName];;;;;;;;;;;;;x
#
# DAWI ZHARR
#
steam_machine_encasement_astragoth;Steam Machine Augmented Body;;;;;;;;;;;;;x
steam_machine_encasement_astragoth_desc;Astragoth's body is slowly succumbing to petrification, therefore he has created this machine to move his stone legs and arms, thereby allowing him to fight on for Hashut.;;;;;;;;;;;;;x
great_taurus_mount;Great Taurus Mount;;;;;;;;;;;;x
great_taurus_mount_desc;Mounted into battle by the Chaos Dwarfs, a Great Taurus is a terrible sight to behold. A gigantic winged bull, wreathed in infernal flames, it's temperament matching that of it's fell masters. Whoever dares to strike this beast will surely be engulfed by the flames that compose it's body.;;;;;;;;;;;;x
lamassu_mount;Lammasu Mount;;;;;;;;;;;;x
lamassu_mount_desc;Only the Sorcerer-Prophets of the Chaos Dwarfs may ride a Lammasu into battle. Similar to a Great Taurus, but with clawed forelimbs, an eerie face that resembles that of a Chaos Dwarf, and a cunning and vileness to match their masters'. Lammasu are impervious to magic, and some are even known to cast spells from the Lores of Fire and Shadow.;;;;;;;;;;;;x
#
# RUNES
#
rune_of_shielding;Rune of Shielding;;;;;;;;;;;;;x
rune_of_steel;Rune of Steel;;;;;;;;;;;;;x
rune_of_dismay;Rune of Dismay;;;;;;;;;;;;;x
rune_of_stoicism;Rune of Stoicism;;;;;;;;;;;;;x
rune_of_fury;Rune of Fury;;;;;;;;;;;;;x
rune_of_swiftness;Rune of Swiftness;;;;;;;;;;;;;x
rune_of_courage;Rune of Courage;;;;;;;;;;;;;x
master_rune_of_shielding;Master Rune of Shielding;;;;;;;;;;;;;x
master_rune_of_steel;Master Rune of Steel;;;;;;;;;;;;;x
master_rune_of_fear;Master Rune of Fear;;;;;;;;;;;;;x
master_rune_of_stoicism;Master Rune of Stoicism;;;;;;;;;;;;;x
master_rune_of_fury;Master Rune of Fury;;;;;;;;;;;;;x
master_rune_of_swiftness;Master Rune of Swiftness;;;;;;;;;;;;;x
master_rune_of_courage;Rune of Courage;;;;;;;;;;;;;x
master_rune_of_valaya;Master Rune of Valaya;;;;;;;;;;;;;x
master_rune_of_valaya_desc;This ancient rune was invented by Valaya herself, the Ancestor Goddess of the Dwarfs and founder of Karaz-a-Karak.;;;;;;;;;;;;;x
master_rune_of_grungi;Master Rune of Grungni;;;;;;;;;;;;;x
master_rune_of_grungi_desc;This rune stirs up the Winds of Magic, using their swirling arcane force to protect its bearer and shield nearby Dwarfs against enemy missile fire.;;;;;;;;;;;;;x
master_rune_of_grimnir;Master Rune of Grimnir;;;;;;;;;;;;;x
master_rune_of_grimnir_desc;It is said that when Grimnir's rune is struck, the ancestor himself seeks vengeance on the foe, smiting them with molten rock torn from the belly of the earth.;;;;;;;;;;;;;x
master_rune_of_thungi;Master Rune of Thungni;;;;;;;;;;;;;x
master_rune_of_morgrim;Master Rune of Morgrim;;;;;;;;;;;;;x
#
# GOBLIN/ORC ARTIFACTS
#
#
# GENERIC GOBLIN/ORC
#
giant_choppa;Giant Choppa;;;;;;;;;;;;;x
giant_choppa_desc;A Giant Choppa Blade;;;;;;;;;;;;;x
orc_choppa;Orcish Choppa;;;;;;;;;;;;;x
orc_choppa_desc;An Orc Choppa;;;;;;;;;;;;;x
orc_big_choppa;Big Choppa;;;;;;;;;;;;;x
orc_big_choppa_desc;;;;;;;;;;;;;;x
big_club;Big Club;;;;;;;;;;;;;x
big_club_desc;;;;;;;;;;;;;;x
giant_club;Giant Club;;;;;;;;;;;;;x
giant_club_desc;;;;;;;;;;;;;;x
goblin_stabba;Goblin Stabba;;;;;;;;;;;;;x
goblin_stabba_desc;A Goblin Stabba;;;;;;;;;;;;;x
giant_ax;Giant Ax;;;;;;;;;;;;;x
giant_ax_desc;A Giant Ax;;;;;;;;;;;;;x
greenskin_ax;Ax;;;;;;;;;;;;;x
greenskin_ax_desc;;;;;;;;;;;;;;x
squig;Cave Squig;;;;;;;;;;;;;x
squig_desc;Cave Squigs are small, aggressive, generally bipedal creatures that resemble fleshy balls of muscle with legs and a maw of razor-sharp teeth. The Cave Squig is considered by many in being both the most common variant of the Squigs as well as bearing the most archetypal appearance that most people associate with a Squig. Many different breeds and kinds of Squig exist, but all share those same common characteristics as the Cave Squig. Omnivores in the extreme, many Cave Squigs live within the fungus infested caves of many Night Goblin settlements, where they feed upon either mushrooms or whatever is unlucky enough to cross their paths.;;;;;;;;;;;;;x
great_cave_squig;Great Cave Squig;;;;;;;;;;;;;x
great_cave_squig_desc;A Great Cave Squig is simply a larger variant of the more common Cave Squig that has grown to such a magnificent size that it has become as large as an Imperial warhorse.;;;;;;;;;;;;;x
boar;Boar;;;;;;;;;;;;;x
boar_desc;The Boars of the Old World are exceptionally ill-tempered and vicious beasts, two traits that the Orcs admire greatly, which is probably why so many have been taken as mounts for the Greenskin hordes. The impact that a charging boar can produce is considerable. Left to their own devices, boars generally root the ground for grubs and menace any creatures foolish enough to interrupt their feeding. Many boars have become entirely carnivorous as a result of the Orcs breeding the trait into their mounts, and then releasing them to mate with other wild boars.;;;;;;;;;;;;;x
boar_chariot;Boar Chariot;;;;;;;;;;;;;x
boar_chariot_desc;The Boars of the Old World are exceptionally ill-tempered and vicious beasts, two traits that the Orcs admire greatly, which is probably why so many have been taken as mounts for the Greenskin hordes. The impact that a charging boar can produce is considerable. Left to their own devices, boars generally root the ground for grubs and menace any creatures foolish enough to interrupt their feeding. Many boars have become entirely carnivorous as a result of the Orcs breeding the trait into their mounts, and then releasing them to mate with other wild boars.;;;;;;;;;;;;;x
club;Club;;;;;;;;;;;;;x
club_desc;;;;;;;;;;;;;;x
dirk;Dirk;;;;;;;;;;;;;x
dirk_desc;;;;;;;;;;;;;;x
greenskin_ard_armour;'Ard Armour;;;;;;;;;;;;;x
greenskin_ard_armour_desc;;;;;;;;;;;;;;x
greenskin_ard_armour_2;'Ard Armour;;;;;;;;;;;;;x
greenskin_ard_armour_2_desc;;;;;;;;;;;;;;x
greenskin_ard_armour_3;Ze 'Ardest Armour;;;;;;;;;;;;;x
greenskin_ard_armour_3_desc;;;;;;;;;;;;;;x
greenskin_gnashas;Gnasher Helm;;;;;;;;;;;;;x
greenskin_gnashas_desc;;;;;;;;;;;;;;x
ze_orc_choppa;Ze Choppa;;;;;;;;;;;;;x
ze_orc_choppa_desc;;;;;;;;;;;;;;x
ze_greenskin_ax;Ze Ax;;;;;;;;;;;;;x
ze_greenskin_ax_desc;;;;;;;;;;;;;;x
back_stabba_blade;Backstabba Blade;;;;;;;;;;;;;x
back_stabba_blade_desc;;;;;;;;;;;;;;x

#
# KISLEVITE ARTIFACTS
#
holy_axe_of_miska;Holy Axe of Miska;;;;;;;;;;;;;x
holy_axe_of_miska_desc;This axe was made by Miska the Slaughterer for her second husband (the first one was killed and eaten by Miska in her fury) Mikhail Gregorov. It is an exceedingly heavy weapon and its strikes leave destruction in their wake.;;;;;;;;;;;;;x
apple_kislev;Apple of Kislev;;;;;;;;;;;;;x
apple_kislev_desc;The Apple of Kislev is a stunningly beautiful piece of jewellery and is the traditional symbol of the ruler of Kislev. The Tzar or Tzarina may give it to his or her representative, increasing the fortunate Boyar or General's status.;;;;;;;;;;;;;x
armour_ursun;Armour of Ursun;;;;;;;;;;;;;x
armour_ursun_desc;Forged on the Spring Equinox, one of the holiest days of the cult of Ursun, the powdered bones of a score of the mightiest bears were mixed with the steel of the armour before it was quenched in the finest mead. This suit of armour is imbued with the power and might of Ursun himself and those who wear it feel his power coursing through their veins.;;;;;;;;;;;;;x
njevski_backbanner;Njevski's Screeching Back Banners;;;;;;;;;;;;;x
njevski_backbanner_desc;The most respected warriors of the noble Winged Lancers may sometimes be given the honour of riding to war carrying the mystical Back Banners such as owned by the mighty warrior, Tzar Alexandr Njevski;;;;;;;;;;;;;x
black_blade;Black Blade;;;;;;;;;;;;;x
black_blade_desc;The Black Blade is a scimitar of unknown metal, but its potency in combat cannot be denied. It is only wielded by Rulers of Praag;;;;;;;;;;;;;x
bloodedge;Bloodedge;;;;;;;;;;;;;x
bloodedge_desc;This is the dreaded magic sword that Koshei the Immortal made to be the bane of the Goblinoids. Unfortunately, it passes some of the madness of its maker to its user, making him thirst for the blood of his enemies.;;;;;;;;;;;;;x
fearfrost;Fearfrost;;;;;;;;;;;;;x
fearfrost_desc;Forged by the ancient Khan-queen Miska of the Gospodars, this blade has passed from Tzarina to Tzarina through the ages. Only a Tzarina can wield the blade, and were a man to lift the blade, he would find himself frozen to death within a heartbeat. The blade is infused with Ice Magic and the intense cold can kill with a single scratch.;;;;;;;;;;;;;x
#
# LIZARDMAN ARTIFACTS
#
#
# MAZDAMUNDI
#
cobra_mace_mazdamundi;Cobra Mace of Mazdamundi;;;;;;;;;;;;;x
cobra_mace_mazdamundi_desc;Shaped like the gaping mouth of a hooded cobra, this mace has a sentience of its own, and strikes out with lightning speed to defy Lord Mazdamundi's foes. It can be used to 'bite' the magical weapons of Mazdamundi's foes.;;;;;;;;;;;;;x
plaque_tepec;The Plaque of Tepec;;;;;;;;;;;;;x
plaque_tepec_desc;Mazdamundi may use one of the sacred clay plaques of the pyramid of Tepec in Hexoatl to counter an enemy spell. The plaque shatters into a thousand shards upon use.;;;;;;;;;;;;;x
plaque_xoloc;Plaque of Xoloc;;;;;;;;;;;;;x
plaque_xoloc_desc;Mazdamundi may also use one of the sacred clay plaques of the pyramid of Xoloc in Hexoatl in order to power one of his spells. The plaque crumbles to dust when used.;;;;;;;;;;;;;x
itxi_grubs;The Itxi Grubs;;;;;;;;;;;;;x
itxi_grubs_desc;Mazdamundi always carries with him a gourd containing a handful of dried Itxi Grubs. These are very potent magical grubs which absorb raw magical power from the ground. When the Mage-Lord eats the grubs, he gains the magical energy contained within them. He has to eat the whole gourd-full of grubs to gain a significant effect on his own magical powers.;;;;;;;;;;;;;x
egg_quango;The Egg of the Quango;;;;;;;;;;;;;x
egg_quango_desc;Mazdamundi possesses the last remaining egg of the mysterious Quango. This is a relic from the time of the Old Ones which was found in a secret chamber during the rebuilding of the great pyramid temple of Pahuax. Until that time only the name of the creature was known and its existence was mere legend. No-one knows exactly what will hatch out of the egg. The egg however, shows no sign of hatching on its own and has been dormant for millennia.;;;;;;;;;;;;;x
egg_quango_lesser;Egg of the Quango;;;;;;;;;;;;;x
egg_quango_lesser_desc;One of the last remaining eggs of the mysterious Quango. Only the name of the creature is known and its existence a mere legend. No-one knows exactly what will hatch out of the egg. The egg however, shows no sign of hatching on its own.;;;;;;;;;;;;;x
sunburst_standard_hexoatl;Sunburst Standard of Hexoatl;;;;;;;;;;;;;x
sunburst_standard_hexoatl_desc;The standard depicts the sun with a Slann stylised face. It is believed to be Chotec who was one of the Old Ones and patron god of Hexoatl, within which city he is considered superior in the hierarchy of gods to Sotek. Chotec is believed to be in the sun, or like the sun in his power. This golden totem inspires nearby warriors, whilst blinding their foes with its brilliance.;;;;;;;;;;;;;x
#
# GOR-ROK
#
mace_ulumak_gor_rok;The Mace of Ulumak;;;;;;;;;;;;;x
mace_ulumak_gor_rok_desc;It is believed, that the Old Ones themselves guide the hand of the one who wields the Mace of Ulumak.;;;;;;;;;;;;;x
shield_aeons_gor_rok;The Shield of Aeons;;;;;;;;;;;;;x
shield_aeons_gor_rok_desc;The Shield of Aeons is a massive artifact made deep within the volcanic heart of the Fire Islands. So enormous was the slab from which the Shield of Aeons was cut that a dozen Kroxigor were needed to haul its bulk to the Lustrian mainland and generations of Skink artisans laboured to carve it.;;;;;;;;;;;;;x
#
# GENERIC LIZARDMAN
#
staff_of_jade;Staff of Jade;;;;;;;;;;;;;x
staff_of_jade_desc;The Staff of Jade is a fabled artifact that was stolen from Lustria by a Bretonnian adventurer called Pierre. It is said that Mazdamundi still wants this prized and most ancient artifact back...;;;;;;;;;;;;;x
#
# NEHEKHARAN ARTIFACTS
#
#
# SETTRA
#
crown_of_nehekhara;Crown of Nehekhara;;;;;;;;;;;;;x
crown_of_nehekhara_desc;Incorporating several crowns into one, this regal headdress allows Settra to instil his unyielding will into all those nearby.;;;;;;;;;;;;;x
chariot_of_the_gods;Chariot of the Gods;;;;;;;;;;;;;x
chariot_of_the_gods_desc;This mighty chariot carries with it the blessings of all the gods and goddesses of Nehekhara, and its wheels blaze with mystical flame.;;;;;;;;;;;;;x
scarab_brooch_of_usirian;Scarab Brooch of Usirian;;;;;;;;;;;;;x
scarab_brooch_of_usirian_desc;Made in the image of a skull-carapaced khepra beetle, this talisman surrounds the wearer with the protective energies of Usirian, god of the Underworld.;;;;;;;;;;;;;x
blessed_blade_of_ptra;Blessed Blade of Ptra;;;;;;;;;;;;;x
blessed_blade_of_ptra_desc;This revered weapon has been blessed by the sun god, Ptra. The blade's white-hot edge, infused with the head of the desert sun, sets the air itself ablaze and glows so brightly that it blinds Settra's foes.;;;;;;;;;;;;;x
#
# ARKHAN
#
tomb_blade_of_arkhan;The Tomb Blade of Arkhan;;;;;;;;;;;;;x
tomb_blade_of_arkhan_desc;The flesh of those slain by this dread blade burns away, leaving behind only a charred skeleton enslaved for all eternity to Arkhan's dark will.;;;;;;;;;;;;;x
staff_of_nagash;Staff of Nagash;;;;;;;;;;;;;x
staff_of_nagash_desc;This staff was created by the Arch Necromancer Nagash to harness the reservation of dark magic within the accursed Black Pyramid.;;;;;;;;;;;;;x
liber_mortis_arkhan;The Liber Mortis;;;;;;;;;;;;;x
liber_mortis_arkhan_desc;This accursed tome is one of the fabled nine Books of Nagash, the most potent source of necromantic magic in the world.;;;;;;;;;;;;;x
razarak_mount;Razarak, the Doom of Traitors;;;;;;;;;;;;;x
razarak_mount_desc;Razarak, the Doom of Traitors, is one of the most feared Dread Abyssals. Serving Arkhan, who is most loyal to Nagash, Razarak enjoys to feed on traitors the most. Although he by now kills indiscriminately and to Arkhans wishes, many still think that it is a warning towards the traitorous, scheming Neferata.;;;;;;;;;;;;;x
#
# KHALIDA
#
venom_staff;Venom Staff;;;;;;;;;;;;;
venom_staff_desc;Shaped in the form of an asp, this staff writhes as if alive and spits at its enemies with the anger and spite of Asaph herself.;;;;;;;;;;;;;;
#
# GENERIC NEHEKHARAN
#
necroserpent_mount;Necroserpent;;;;;;;;;;;;;x
necroserpent_mount_desc;The Necroserpent looks like a hooded Khemrian cobra and is a terrifying sight for enemies to behold. Slithering through the desert, its attacks are vicious and fast in nature.;;;;;;;;;;;;;x
warsphinx_mount;Warsphinx;;;;;;;;;;;;;x
warsphinx_mount_desc;The Warsphinx is one of the most terrifying constructs the Tomb Kings posess. With stone claws and fanged jaws, these towering beasts can wreak havoc on any foe. Certain Warsphinxes posess poisonous scorpion-tails, whereas others can breathe fire.;;;;;;;;;;;;;x
casket_of_souls;Casket of Souls;;;;;;;;;;;;;x
casket_of_souls_desc;A Casket of Souls is a magical sarcophagus that keeps the souls of those who tried to defile the lands of Nehekhara entrapped for eternity. Upon summoning the casket, the seals have to be broken and the sarcophagus opened for the imprisoned souls to break out. Screaming in terror, these tormented souls will pass through the physical bodies of their enemies and cause immense pain that in most cases leads to the targets death.;;;;;;;;;;;;;x
khopesh_blade;Khopesh;;;;;;;;;;;;;x
khopesh_blade_desc;These Nehekharan blades are swords with long handles and a straight blade which curves at the end, akin to a sickle.;;;;;;;;;;;;;x
scorpion_armour;Scorpion Armour;;;;;;;;;;;;;x
scorpion_armour_desc;These ornate armour plates are decorated with hieroglyphes of the Scorpion God, giving the wearer his blessings and protection.;;;;;;;;;;;;;x
#
# SLOTS
#
cloak;Cloak;;;;;;;;;;;;;x
egg;Egg;;;;;;;;;;;;;x
#
# VAMPIRE ARTIFACTS
#
#
# MELKHIOR/W'SORAN
#
painbringer_melkhior;Painbringer;;;;;;;;;;;;;x
painbringer_melkhior_desc;Painbringer is the black sword of Melkhior, said to be made from the magical life-force of insane men. The mere touch of this blade brings insanity and hideous pain.;;;;;;;;;;;;;x
grimoire_necronium_melkhior;Grimoire Necronium;;;;;;;;;;;;;x
grimoire_necronium_melkhior_desc;Written by Melkhior himself, this book is one of the greatest works of necromancy. In its pages are described the blasphemous rites and evil spells that allow wizards to summon and command the dead.;;;;;;;;;;;;;x
black_cloak_lahmia_melkhior;Black Cloak of Lahmia;;;;;;;;;;;;;x
black_cloak_lahmia_melkhior_desc;This cloak is one of the great treasures of Lahmia, the city of the Vampires. Merely looking at the cloak can make eyes bleed and sanity vanish.;;;;;;;;;;;;;x
book_of_nagash_melkhior;Book of Nagash;;;;;;;;;;;;;x
book_of_nagash_melkhior_desc;The Nine Books of Nagash are nine massive tomes that record the secret spells of Nagash, the first and greatest of all the Necromancers. Each book contains the secrets to one of Nagash's necromantic spells.;;;;;;;;;;;;;x
circlet_rathek_melkhior;The Circlet of Rathek;;;;;;;;;;;;;x
circlet_rathek_melkhior_desc;The Circlet of Rathek whose jewel has the power of invoking on the bearer the protection of the gods of lost Nehekhara.;;;;;;;;;;;;;x
#
# ZACHARIAS THE EVERLIVING/W'SORAN
#
staff_kaphamon_zacharias;The Staff of Kaphamon;;;;;;;;;;;;;x
staff_kaphamon_zacharias_desc;An ancient artifact uncovered by the nomads of Araby under the sands of the Great Desert.;;;;;;;;;;;;;x
scrolls_semhtep_zacharias;The Scrolls of Semhtep;;;;;;;;;;;;;x
scrolls_semhtep_zacharias_desc;Arcane papyri inscribed with long formulas that trigger powerful counterspells.;;;;;;;;;;;;;x
#
# WALACH HARKON
#
crimson_blade_walach;The Crimson Blade;;;;;;;;;;;;;x
crimson_blade_walach_desc;The "Crimson Blade" was the sword that Walach used to cut down the true Grand Master of the Order of the Blood Dragon. Its keen edge means red ruin to any who dare oppose him.;;;;;;;;;;;;;x
blood_chalice_walach;The Blood Chalice;;;;;;;;;;;;;x
blood_chalice_walach_desc;The "Blood Chalice" contains the life blood of the greatest opponents Walach has slain in battle. Their pure and noble blood is a potent source of power to any Vampire who drinks it.;;;;;;;;;;;;;x
blood_dragon_standard_walach;The Blood Dragon Standard;;;;;;;;;;;;;x
blood_dragon_standard_walach_desc;The "Blood Dragon Standard" was held by Mikael, second in command to Walach. After his death the Grand Master has carried the banner himself, to remind his knights of the legacy of vengeance.;;;;;;;;;;;;;x
#
# RED DUKE
#
blade_of_leaping_gold;The Blade of Leaping Gold;;;;;;;;;;;;;x
blade_of_leaping_gold_desc;The Blade of Leaping Gold was a sword taken from an Emir of Araby the Red Duke had defeated in single combat. It carried a powerful enchantment that allowed it to attack with the power of three furious strikes instead of one.;;;;;;;;;;;;;x
armour_of_blood;The Armour of Blood;;;;;;;;;;;;;x
armour_of_blood_desc;The Armour of Blood was a crimson suit of jagged, strong armour imbued with mystical properties.;;;;;;;;;;;;;x
el_morzillo;El Morzillo;;;;;;;;;;;;;x
el_morzillo_desc;El Morzillo was the loyal steed that carried the Duke into battle during the Arabyan Crusades, having been gifted to him by the King of Magritta. The Estalian warhorse had died in Araby, his bones left bleaching in the desert sun. However, it would eventually be conjured from the shadow world beyond death to serve the vampiric Red Duke. It was a grisly nightmare of its former self, bone and sinew, balefire burning in the depths of its skull, smoke flaring from its jaws.;;;;;;;;;;;;;x
#
# NEFERATA
#
akmet_kar;Akmet-kar, the Dagger of Jet;;;;;;;;;;;;;x
akmet_kar_desc;Akmet-kar, the Dagger of Jet, whose cursed edge screams with the death agonies of innocents.;;;;;;;;;;;;;x
aken_seth;Aken-seth, the Staff of Pain;;;;;;;;;;;;;x
aken_seth_desc;Aken-seth, the Staff of Pain, whose enchantments add crippling agonies to any sorceries she wields.;;;;;;;;;;;;;x
nagadron_mount;Nagadron, the Adevore;;;;;;;;;;;;;x
