#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Last Edit: 11.16.17 -Komioski
#####################
# BRETONNIAN EVENTS #
#####################
#namespace = BRETONNIA;;;;;;;;;;;;;;;
EVTDESC70082;You stumble out to the tourney grounds in a haze of ale, ready to face your next joust. You try to mount your horse, but trip and fall from the saddle. You begin to notice the eyes of the tourney-goers on you, and realize to your horror that you've forgotten to don your armor and most of your clothes.;Vous vous sentez prêt à participez à votre prochaine joute. Vous empestez le vin et c'est en titubant que vous entrez sur le terrain. Vous essayez de monter sur votre cheval mais perdez l'équilibre avant de tomber de votre selle. Vous remarquez les regards de la foule et réalisez avec horreur que vous avez oublié de mettre votre armure et la plupart de vos vêtements.;;;Llegas al a la lista empapado de cerveza, listo para enfrentar en la próxima justa. Intentas montar tu caballo, pero tropiezas y caes de la silla. Se empiezan a murmullos entre los asistentes, y te das cuenta con horror que se le ha olvidado ponerse su armadura y la mayor parte de su ropa.;;;;;;;;;x
EVTOPTA70082;By the Lady, what was I thinking...;Que les Dieux soient bons, à quoi pensais-je…;;;Que los dioses sean buenos, en que estaba pensando …;;;;;;;;;x
EVTDESC70083;It is [From.GetBestName]'s turn to joust, but to the crowd's shock, [From.GetSheHe] stumbles out to the tourney field late and clearly drunk, with none of [From.GetHerHis] armor and only slightly more of [From.GetHerHis] clothing. [From.GetSheHeCap] tries to mount [From.GetHerHis] horse, but trips and falls comically to the ground, unable even to ride.;C'est au tour de [From.GetBestName] d'entrer en lice, mais la foule est choquée. [From.GetSheHe] arrive en titubant sur le terrain et est clairement ivre. [From.GetSheHe] ne porte pas d'armure et a oublié de mettre la plupart de ses vêtements. [From.GetSheHeCap] essaye de monter sur son cheval, mais tombe immédiatement de selle.;;;Es el turno de [From.GetBestName]para entrar en la liza, pero para sorpresa de la multitud, [From.GetSheHe] llega tarde y claramente borracho, con nada de [From.GetHerHis] armadura y algo de [From.GetHerHis] ropa. [From.GetSheHeCap] intenta montar [From.GetHerHis] caballo, pero se tambalea y cae al suelo.;;;;;;;;;x
EVTOPTA70083;Ha! Now there's a [From.GetManWoman] who knows how to celebrate!;Ha ! Voilà un(e) [From.GetManWoman] qui sait faire la fête !;;;;;;;;;;;;x
EVTOPTB70083;This is an outrage!;C'est un outrage !;;;¡Esto es un ultrage!;;;;;;;;;x
EVTDESC70084;[From.GetBestName] was furious at your disrespect, and demanded that you be thrown out of the tournament!;[From.GetBestName] était furieux(se) de votre manque de respect et a demandé à ce que vous soyez mis à la porte du tournoi !;;;[From.GetBestName] estaba furioso por tu falta de respeto, y exigió que seas expulsado del torneo;;;;;;;;;x
EVTOPTA70084;There'll be no glory for me this year.;Il n'y aura pas de gloire pour moi cette année.;;;No habrá gloria para mí este año.;;;;;;;;;x
EVTDESC70085;Fortunately, [From.GetBestName] found your drunken antics more amusing than insulting. You still had to drop out of the tournament, but [From.GetHerHis] approval softens the blow to your reputation, somewhat.;Heureusement, [From.GetBestName] a trouvé vos cabrioles d'ivrogne plus amusantes qu'insultantes. Vous avez dû quitter le tournoi, mais son approbation a quelque peu atténué l'impact de cette frasque sur votre réputation.;;;Afortunadamente, [From.GetBestName] hallo tus payasadas de borracho más divertido que insultantes. Fuiste expulsado del torneo, pero su aprobación ha mitigado un poco el impacto de esta broma a tu reputación.;;;;;;;;;x
EVTOPTA70085;There'll be no glory for me this year.;Il n'y aura pas de gloire pour moi cette année.;;;No habrá gloria para mí este año.;;;;;;;;;x
drunken_tournament;Drunken Fool;Imbécile ivre;;;Borracho idiota;;;;;;;;;x
drunken_tournament_desc;You once showed up drunk to a tournament and made such a shameful spectacle of yourself that you had to be thrown out.;Vous vous êtes une fois montré ivre à un tournoi, ce fut un spectacle si honteux que vous en avez été mis à la porte. ;;;Aparecio borracho en un torneo e hizo un espectáculo vergonzoso y tuvo que ser expulsado.;;;;;;;;;x
opinion_spectating_tournament;Spectating Tournament;Spectateur du Tournoi;;;Espectador del Torneo;;;;;;;;;x
EVTDESC70086A;[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], I hereby invite you to attend the tourney of [From.Capital.GetName], where the Knights residing near [From.Capital.GetName] shall test their mettle.\n\n Regards,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], par la présente je vous invite à assister au tournoi de [From.Capital.GetName], où Chevaliers et Seigneurs mettront à l'épreuve leur courage.\n\n Cordialement,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName].;;;[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], Por la presente invito a asistir al torneo de [From.Capital.GetName],donde caballeros y Lords mostraran su valía en la liza.\n\n Recuerdos,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName];;;;;;;;;x
EVTDESC70086B;[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], I hereby invite you to attend the tourney of [From.Capital.GetName], where the best Knights and Lords of [tourney_kingdom.GetName] shall be invited to compete.\n\n Regards,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], par la présente je vous invite à assister au tournoi de [From.Capital.GetName], où Chevaliers et Seigneurs mettront à l'épreuve leur courage.\n\n Cordialement,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName].;;;[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], Por la presente invito a asistir al torneo de [From.Capital.GetName],donde caballeros y Lords mostraran su valía en la liza.\n\n Recuerdos,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName];;;;;;;;;x
EVTDESC70086C;[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], I hereby invite you to attend the Grand Tourney of [From.Capital.GetName], where the the finest Knights and Lords of all the realm shall be invited to find out who is the most gallant and able knight in the land.\n\n Regards,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], par la présente je vous invite à assister au tournoi de [From.Capital.GetName], où Chevaliers et Seigneurs mettront à l'épreuve leur courage.\n\n Cordialement,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName].;;;[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], Por la presente invito a asistir al torneo de [From.Capital.GetName],donde caballeros y Lords mostraran su valía en la liza.\n\n Recuerdos,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName];;;;;;;;;x
EVTOPTA70086;I will attend, It shall be entertaining!;Je serai présent, ce sera amusant !;;;¡Voy a asistir, Será divertido!;;;;;;;;;x
EVTOPTB70086;I have better things to do than watch jousting;J'ai des choses plus importantes à faire qu'à regarder des joutes.;;;Tengo cosas mejores que hacer;;;;;;;;;x
EVTDESC70087;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] placed second in [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]'s tournament.;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] a obtenu la seconde place du tournoi de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] obtuvo la segunda plaza en el torneo de  [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTA70087;A worthy runner up;Un digne second.;;;Una digna segunda plaza.;;;;;;;;;x
EVTOPTBtourney.35;An honourable third for House [Root.GetOnlyDynastyName];Une honorable troisième place pour la maison [Root.GetOnlyDynastyName];;;;;;;;;;;;x
EVTOPTB70087;My [GetFromFromRelation] is the runner-up, [FromFrom.GetSheHe] did house [Root.GetOnlyDynastyName] proud;Mon [GetFromFromRelation] est deuxième, [FromFrom.GetSheHe] a rendu fier la maison [Root.GetOnlyDynastyName];;;[FromFrom.GetSheHeCap] ha llevado el honor a la casa [Root.GetOnlyDynastyName];;;;;;;;;x
EVTOPTC70087;My [GetFromRelation] is the champion, glory to House [Root.GetOnlyDynastyName]!;Mon [GetFromRelation] est le champion, gloire à la maison [Root.GetOnlyDynastyName] !;;;¡Gloria a la casa [Root.GetOnlyDynastyName]!;;;;;;;;;x
EVTDESC70088;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] placed third in [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]'s tournament.;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] a obtenu la troisième place du tournoi de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] obtuvo la tercera plaza en el torneo de  [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTA70088;[FromFrom.GetSheHeCap] fought well;[FromFrom.GetSheHeCap] s'est bien battu !;;;[FromFrom.GetSheHeCap] lucho bien;;;;;;;;;x
EVTDESC70089;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] has been tragically killed during [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]'s tournament.;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] a tragiquement trouvé la mort lors du tournoi de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] ha muerto tragicamente en el torneo de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTA70089;How unfortunate;Quel malheur !;;;Que mala suerte;;;;;;;;;x
EVTDESC70090;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] has been horrifically maimed jousting in [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]'s tournament.;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] a été horiblement mutilé lors d'une joute au tournoi de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] ha sido mutilado horriblemente en las justas del torneo de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;;;;;;;x
EVTDESC70091;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] has been badly wounded fighting in [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]'s tournament.;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] a été sévèrement blessé lors d'un combat au tournoi de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] ha sido herido en las justas del torneo de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;;;;;;;x
opinion_tournament_spectator;Attended Tourney;A assisé au Tournoi;;;Asistió a un Torneo;;;;;;;;;x
EVTDESC70092;After much food, wine, jousting and combat, [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]'s Tourney has finally ended.;Après de nombreux festins, beuveries, joutes et combats, le Tournoi de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName] a finalement pris fin.;;;Despues de mucha comida, vino, justas y combates, el torneo de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]ha llegado a su fin.;;;;;;;;;x
EVTOPTB70003;My squire deserves some credit;Mon écuyer mérite un certain crédit.;;;Mi escudero merece algo de crédito.;;;;;;;;;x
EVTOPTB70005;Personally I blame my squire;Personnellement, je blâme mon écuyer.;;;Personalmente, culpo a mi escudero.;;;;;;;;;x
opinion_squire_honoured;Honoured Squire;Ecuyer honoré;;;Escudero honrado;;;;;;;;;x
opinion_squire_humiliated;Humiliated Squire;Ecuyer Humilié;;;Escudero humillado;;;;;;;;;x
TOURNAMENTTITLE4;Tourney of [FromFrom.Capital.GetName];Tournoi de [FromFrom.Capital.GetName];;;Torneo de [FromFrom.Capital.GetName];;;;;;;;;x
EVTOPTA70092;It was a fine spectacle!;Ce fut un beau spectacle !;;;Fue un buen espectáculo;;;;;;;;;x
EVTDESC70095;My [GetFromRelation] [From.GetTitledFirstName] has shown time and time again their skill at arms during the Tourney. Despite not winning, [From.GetSheHe] prevailed against many knights in the lists, covering [From.GetHerHim]self in glory.;Mon(a) [GetFromRelation] [From.GetTitledFirstName] a montré à de nombreuses reprises sa maîtrise des armes durant le Tournoi. Même s'[From.GetSheHe] n'a pas gagné, [From.GetSheHe] a battu de nombreux chevaliers dans les lices, se couvrant de gloire.;;;Mi [GetFromRelation] [From.GetTitledFirstName] ha demostrado una y otra vez su habilidad con las armas durante el torneo. A pesar de no haber ganado, pudo más que muchos caballeros en las listas, cubriendose a si mismo de gloria.;;;;;;;;;x
EVTOPTC70095;This reflects well on me and House [Root.GetOnlyDynastyName];Cela rejaillit sur moi et sur la Maison [Root.GetOnlyDynastyName].;;;Esto es buen reflejo de mí y de la Casa [Root.GetOnlyDynastyName];;;;;;;;;x
EVTDESC70096;My [GetFromRelation] [From.GetTitledFirstName] was paired with [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] in [From.GetHerHis] next joust. After many tilts and broken lances [FromFrom.GetTitledFirstName] was eventually unhorsed, leaving [From.GetTitledFirstName] to be declared the winner.;Mon(a) [GetFromRelation] [From.GetTitledFirstName] a affronté [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] lors de sa dernière joute. Après avoir brisé de nombreuses lances, [FromFrom.GetTitledFirstName] a fini par être désarçonné, laissant [From.GetTitledFirstName] remporté la victoire.;;;Mi [GetFromRelation] [From.GetTitledFirstName] puede no haber ganado ninguno de los eventos cuerpo a cuerpo en el torneo pero [From.GetHerHis] destreza en las listas no pasó desapercibida.;;;;;;;;;x
EVTOPTC70096;A good showing for House [Root.GetOnlyDynastyName];Une belle démonstration pour la Maison [Root.GetOnlyDynastyName].;;;Una buena muestra de la casa [Root.GetOnlyDynastyName];;;;;;;;;x
EVTDESC70097;My [GetFromFromRelation] [FromFrom.GetTitledFirstName] failed to display their full prowess during the Tourney. [FromFrom.GetSheHeCap] won a handful of tilts against lesser men, but was soundly beaten later on by a little known knight in one of the early rounds.;Mon(a) [GetFromFromRelation] [FromFrom.GetTitledFirstName] n'a pas réussi à montrer l'étendue de ses talents lors du tournoi. [FromFrom.GetSheHeCap] a remporté de nombreuses passes contre des hommes de moindre envergure mais a été sèchement vaincu par un petit chevalier de peu de renom lors des premiers tours.;;;Mi [GetFromRelation] [From.GetTitledFirstName]falló en mostrar toda su destreza durante el torneo. Ha ganado un puñado de combates contra hombres inferiores, pero fue derrotado profundamente en las listas posteriores.;;;;;;;;;x
EVTOPTC70097;A poor showing for House [Root.GetOnlyDynastyName];Une bien piètre démonstration pour la Maison [Root.GetOnlyDynastyName].;;;Una actuación pobre de la casa [Root.GetOnlyDynastyName];;;;;;;;;x
EVTDESC70098;My [GetFromFromRelation] [FromFrom.GetTitledFirstName] was paired with [From.GetTitledFirstName] [From.GetOnlyDynastyName] in [FromFrom.GetHerHis] next joust. After many tilts and broken lances [FromFrom.GetTitledFirstName] was eventually unhorsed, leaving [From.GetTitledFirstName] to be declared the winner. Your [GetFromFromRelation] has been eliminated as a result.;Mon(a) [GetFromFromRelation] [FromFrom.GetTitledFirstName] a affronté [From.GetTitledFirstName] [From.GetOnlyDynastyName] lors de sa dernière joute. Après avoir brisé de nombreuses lances, [FromFrom.GetTitledFirstName] a fini par être désarçonné, laissant [From.GetTitledFirstName] remporté la victoire. Votre [GetFromFromRelation] a donc été éliminé.;;;Mi [GetFromRelation] [From.GetTitledFirstName] fue derrotado en las primeras rondas del torneo. Todavía podemos oír el desprecio de la multitud, despues de que fuera derrotado una y otra vez.;;;;;;;;;x
EVTOPTC70098;Unlucky my dear [GetFromFromRelation];Quelle malchance mon cher [GetFromFromRelation];;;[From.GetSheHeCap] llevara la deshonra a la casa [Root.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTB70059;This is a great honour for our house;C'est un grand honneur pour notre Maison.;;;Es un gran honor para nuestra casa.;;;;;;;;;x
EVTDESCtourney.8;The tourney had finally got underway, with the first day of the lists beginning in earnest. You failed to make it through undefeated however, and was unhorsed in a joust by [From.GetTitledFirstName] [From.GetOnlyDynastyName], whose prowess was clearly greater. You have been eliminated from the tourney.;Le tournoi a enfin commencé et la première journée est désormais terminée. Vous n'avez malheureusement pas réussi à créer l'exploit, vous avez été démonté par [From.GetTitledFirstName] [From.GetOnlyDynastyName], dont les aptitudes étaient clairement supérieures aux votres. Vous avez été éliminé du tournoi.;;;;;;;;;;;;x
EVTTOOLTIPtourney.8;You were defeated by [This.GetTitledFirstName] [This.GetOnlyDynastyName]\n;Vous avez été défait par [This.GetTitledFirstName] [This.GetOnlyDynastyName]\n;;;;;;;;;;;;x
EVTOPTAtourney.8;I'll win next time;Je gagnerai la prochaine fois.;;;;;;;;;;;;x
EVTDESCtourney.9;The first days jousting is complete, with many lesser riders having already been eliminated from the competition. Now over the coming days the remaining men shall compete in the final lists, tilting until only one champion remains.;La première journée de joute est terminée et les cavaliers de moindre talent ont déjà été défaits. Demain les hommes toujours en course devront s'affonter dans les lices finales pour déterminer le champion.;;;;;;;;;;;;x
EVTOPTAtourney.9;Fine jousters all of them;Tous de fins jouteurs.;;;;;;;;;;;;x
TOOLTIPtourney.9;The following competitors made the final lists:\n;Les compétiteurs suivants participeront aux lices finales :\n;;;;;;;;;;;;
TOOLTIPtourney.10;[This.GetTitledFirstName] [This.GetOnlyDynastyName];[This.GetTitledFirstName] [This.GetOnlyDynastyName];;;;;;;;;;;;x
EVTDESCtourney.10;After arriving in [From.Capital.GetName] the first day of the tourney began in earnest. You tilted against many lesser knights throughout the day, most of whom you unhorsed easily. Now in the coming days the final round of lists begins, and the opposition shall surely be more fierce.;Après votre arrivée à [From.Capital.GetName] vous avez participé au premier jour du tournoi. Vous avez affronter de nombreux chevaliers de moindre talent que vous facilement démonté. Le dernier tour commence demain et les adversaires vont se sûrement être d'un tout autre niveau.;;;;;;;;;;;;x
EVTOPTAtourney.10;I shall ready my horse;Je dois préparer mon cheval.;;;;;;;;;;;;x
EVTDESCtourney.13;The tourney herald anounces the competitiors of the next joust, you have been drawn against [From.GetTitledFirstName] [From.GetOnlyDynastyName]. You mount your charge, take a lance from your squire and ride to the end of the list as [From.GetTitledFirstName] does likewise. Then on queue the horses break into a gallop...;Le héraut du tournoi annonce les compétiteurs pour la prochaine joute, vous avez été désigné pour affronter [From.GetTitledFirstName] [From.GetOnlyDynastyName]. Vous vous équipez, demandez une lance à votre écuyer puis vous chevauchez jusqu'au bout de la lice tandis que [From.GetTitledFirstName] fait de même. Puis les chevaux se lancent au galop l'un contre l'autre...;;;;;;;;;;;;x
EVTOPTAtourney.13;Steady...;Maintenir…;;;;;;;;;;;;x
TOOLTIPtourney.14;The first tilt begins...;La première joute commence…;;;;;;;;;;;;x
EVTDESCtourney.16;As you close in on your opponent you see an opening. You deftly guide your lance into strike whilst evading their charge...;Alors que vous vous rapprochez de votre adversaire vous repérez une ouverture. Vous guidez adroitement votre lance pour frapper tout en évitant la charge de votre opposant…;;;;;;;;;;;;x
EVTOPTAtourney.16;Hit!;Touché !;;;;;;;;;;;;x
EVTDESCtourney.17;Your opponent got the better of you when you met in the centre of the lists. Your lance merely makes a glancing blow on their armour, whilst their lance hits true...;Votre adversaire a su repérer une ouverture au moment où vous vous êtes rencontrés au centre de la lice. Votre lance a à peine égratigner son armure tandis que la sienne a visé juste…;;;;;;;;;;;;x
EVTOPTAtourney.17;Oh dear;Oh…;;;;;;;;;;;;x
EVTDESCtourney.18;Your opponent is unfortunately no longer available to joust.;Votre adversaire n'est malheureusement plus en état de jouter.;;;;;;;;;;;;x
EVTOPTAtourney.18;Fine, another then!;Bien, un autre maintenant !;;;;;;;;;;;;x
EVTDESCtourney.20;The blow from [From.GetTitledFirstName] [From.GetOnlyDynastyName]'s lance sends you reeling, and you struggle to stay on your horse. The crowd gasps, expecting you to fall. However you maintain your grip, bringing your mount around the other side of lists ready for another charge.;Le coup porté par la lance de [From.GetTitledFirstName] [From.GetOnlyDynastyName] vous a fait vacillé et vous luttez pour rester en selle. La foule retient son souffle, attendant que vous chutiez, mais vous parvenez à garder votre assise et replacez votre monture à l'autre bout de la lice, prêt pour une nouvelle charge.;;;;;;;;;;;;x
EVTOPTAtourney.20;This time I'll strike;Cette fois je vais frapper…;;;;;;;;;;;;x
TOOLTIPtourney.21;A new tilt begins...;Une nouvelle joute commence…;;;;;;;;;;;;x
EVTDESCtourney.21;[From.GetTitledFirstName] [From.GetOnlyDynastyName] took the full force of your lance and was sent reeling, and only managed a glancing blow upon your own armour. [From.GetSheHeCap] almost fell off, but managed to regain [From.GetHerHis] balance and round the other end of the lists ready for another tilt.;[From.GetTitledFirstName] [From.GetOnlyDynastyName] a encaissé votre violent coup de lance et vacille, tandis qu'il n'est parvenu qu'à égratigner votre armure. [From.GetSheHeCap] a failli tomber de cheval, mais est parvenu à récupérer son assise avant de se diriger vers le bout de la lice, prêt pour une nouvelle joute.;;;;;;;;;;;;x
EVTOPTAtourney.21;I'll knock [From.GetHerHim] off this time;Cette fois, je vais le heurter violemment.;;;;;;;;;;;;x
EVTDESCtourney.22;[From.GetTitledFirstName] [From.GetOnlyDynastyName]'s lance strikes you square in the middle of your breastplate, exploding into many pieces as it hits. The force knocks the wind out of you and sends you flying from your horse. You are left lying in the dirt defeated as the crowd cheers [From.GetTitledFirstName].;La lance de [From.GetTitledFirstName] [From.GetOnlyDynastyName] vous a touché en plein milieu de votre pectoral avant de se briser en plusieurs morceaux. La violence du coup vous a propulsé loin de votre cheval. Vous gisez dans la boue tandis que la foule acclame [From.GetTitledFirstName].;;;;;;;;;;;;x
EVTOPTAtourney.22;Ouch;Ouch;;;;;;;;;;;;x
EVTDESCtourney.23;You expertly struck [From.GetTitledFirstName] with your lance right in the middle of [From.GetHerHis] breastplate, causing your lance to shatter into a thousand pieces as [From.GetSheHe] is sent flying from the saddle. The crowd gives a great cheer at your victory, and is relieved to see [From.GetTitledFirstName] is unharmed.;Vous avez frappé [From.GetTitledFirstName] avec précision, en plein milieu de son pectoral. Votre lance s'est brisée en mille morceaux et a propulsé votre adversaire à plusieurs mètres de là. La foule vous acclame et est soulagé de constater que [From.GetTitledFirstName] n'est pas blessé. ;;;;;;;;;;;;x
EVTOPTAtourney.23;A fine hit I must say;Un joli coup je dois dire.;;;;;;;;;;;;x
EVTDESCtourney.25;You and [From.GetTitledFirstName] [From.GetOnlyDynastyName] collide fiercely, both lances shattering in a hail of splinters. You both ride on still ahorse to the other end of the lists to take a new lance from a squire. You notice [From.GetTitledFirstName] is now bleeding profusely from a wound, but [From.GetSheHe] urges [From.GetHerHis] mount on for another charge regardless.;[From.GetTitledFirstName] [From.GetOnlyDynastyName] et vous-même entrez violemment en collision, vos deux lances explosent en mille morceaux. Toujours à cheval, vous vous dirigez tout deux vers vos écuyers pour récupérer une nouvelle lance. Vous remarquez que [From.GetTitledFirstName] saigne désormais abondamment d'une blessure, mais [From.GetSheHe] ne semble pas s'en soucier et presse sa monture pour une nouvelle charge.;;;;;;;;;;;;x
EVTOPTAtourney.25;This will give me an advantage;Cela va me donner un avantage.;;;;;;;;;;;;x
EVTDESCtourney.24;As you and [From.GetTitledFirstName] meet you both score a good hit, both lances shattering as you both ride on still mounted. You are hit with a sudden bout of pain however as you realise you are now bleeding profusely. You take up a new lance from your squire anyway and charge gamely on.;[From.GetTitledFirstName] et vous même parvenez à délivrer une belle frappe, vos lances ont explosé mais vous êtes parvenu tout deux à rester en selle. Cependant vous ressentez tout à coup une douleur soudaine et réalisez que vous saignez abondamment. Sans vous en soucier outre mesure, vous demandez une nouvelle lance à votre écuyer et reprenez votre place pour une nouvelle charge.;;;;;;;;;;;;x
EVTOPTAtourney.24;This will not stop me;Cela ne va pas m'arrêter.;;;;;;;;;;;;x
EVTDESCtourney.26;You are helpless as [From.GetTitledFirstName] [From.GetOnlyDynastyName]'s lance forcefully knocks of your saddle and into the air. You land with a sickening crunch into the dirt, the pain is immense, you are sure something is broken...;Vous vous sentez impuissant au moment où la lance de [From.GetTitledFirstName] [From.GetOnlyDynastyName] vous touche avec violence et vous jette à bas de votre selle. Vous vous écrasez par terre, la douleur est immense, vous êtes sûr que quelque chose s'est brisé...;;;;;;;;;;;;x
EVTOPTAtourney.26;Arrrggghhh!!!;Arrrggghhh!!!;;;;;;;;;;;;x
EVTDESCtourney.27;The hapless [From.GetTitledFirstName] [From.GetOnlyDynastyName] has no chance as [From.GetSheHe] is sent flying by your ruthless strike of the lance. [From.GetSheHeCap] lands in the dirt with a sickening crunch at an awkward angle, and as a squire rushes to [From.GetHerHis] aid the crowd goes silent goes silent as they realise the seriousness of [From.GetHerHis] injuries.;Le malchanceux [From.GetTitledFirstName] [From.GetOnlyDynastyName] a été propulsé loin de sa monture par votre violent coup de lance. [From.GetSheHeCap] s'est écrasé par terre et vous avez nettement entendu un craquement. Un écuyer s'est précipité pour l'aider et la foule garde le silence, réalisant la gravité de ses blessures.;;;;;;;;;;;;x
EVTOPTAtourney.27;So, I win then?;Alors, j'ai gagné non ?;;;;;;;;;;;;x
EVTDESCtourney.28;You know this is not right, you cannot land a blow on [From.GetTitledFirstName] [From.GetOnlyDynastyName], whilst the point of [From.GetHerHis] lance is aimed true on you. As it strikes, the last thing you feel is the lance slipping between a gap in your armour, impaling you...;Vous savez que ce n'est pas bon. Vous n'arrivez pas à maintenir votre lance dans la direction de [From.GetTitledFirstName] [From.GetOnlyDynastyName], tandis que la pointe de la sienne fonce droit sur vous. La dernière chose que vous ressentez est une intense douleur au moment du choc. La lance a touché une des articulations de votre armure et pénètre votre chair...;;;;;;;;;;;;x
EVTOPTAtourney.28;Arrrggghhh!!!;Arrrggghhh!!!;;;;;;;;;;;;x
EVTDESCtourney.29;At first you were pleased to land a hit, however the poin of your lance found a gap in [From.GetTitledFirstName] [From.GetOnlyDynastyName]'s armour, impaling [From.GetHerHim] in a gruesome fashion. As people rush to [From.GetHerHis] aid, it becomes obvious there is nothing that can be done for [From.GetHerHim] as [From.GetHerHis] lifeblood spills onto the dirt.;Au départ vous étiez heureux d'avoir touché, puis vous vous êtes rendu compte que la pointe de votre lance avait rencontré un point faible de l'armure de [From.GetTitledFirstName] [From.GetOnlyDynastyName] qui a fini empalé. Alors que tout le monde se précipite pour l'aider, il est devenu clair que rien ne pourra le sauver.;;;;;;;;;;;;x
EVTOPTAtourney.29;How unfortunate;Quel malheur !;;;;;;;;;;;;x
EVTDESCtourney.31;You have been declared the winner, defeating [From.GetTitledFirstName] [From.GetOnlyDynastyName] in a fine joust.;Vous avez été déclaré vainqueur, battant [From.GetTitledFirstName] [From.GetOnlyDynastyName] lors d'une bonne joute.;;;;;;;;;;;;x
EVTOPTAtourney.31;None can beat me;Personne ne peut me battre.;;;;;;;;;;;;x
EVTDESCtourney.32;[From.GetTitledFirstName] [From.GetOnlyDynastyName] has been declared the winner, defeating you and eliminating you from the tourney.;[From.GetTitledFirstName] [From.GetOnlyDynastyName] a été déclaré vainqueur, vous ayant défait et éliminé du tournoi. ;;;;;;;;;;;;x
EVTOPTAtourney.32;There is always next time;La prochaine fois !;;;;;;;;;;;;x
