#########
# MAGIC #
#########
#
# ITEM CRAFTING
#
ENCHANTING_AMULETS;Enchanting - Amulets;;;;;;;;;;;;x
EVTDESCCRAFTING.0;Depending on your magic power and amount of gold in your treasury, these are the amulets you can enchant at the moment.;;;;;;;;;;;;x
crafting.0.a;Amulet of Protection +1 / Takes 1 years.;;;;;;;;;;;;x
crafting.0.b;Amulet of Protection +3 / Takes 3 years.;;;;;;;;;;;;x
crafting.0.c;Amulet of Protection +5 / Takes 5 years.;;;;;;;;;;;;x
ENCHANTING_RINGS;Enchanting - Rings;;;;;;;;;;;;x
EVTDESCCRAFTING.2;Depending on your magic power and amount of gold in your treasury, these are the rings you can enchant at the moment.;;;;;;;;;;;;x
crafting.2.a;Ring of Persuasion / Takes 1 year.;;;;;;;;;;;;x
crafting.2.b;Ring of Invisibility / Takes 1 year.;;;;;;;;;;;;x
crafting.2.c;Ring of Speed / Takes 3 years.;;;;;;;;;;;;x
crafting.2.d;Ring of Command / Takes 5 years.;;;;;;;;;;;;x
ENCHANTING_WEAPONS;Enchanting - Weapons;;;;;;;;;;;;x
EVTDESCCRAFTING.4;Depending on your magic power and amount of gold in your treasury, these are the weapons you can enchant at the moment.;;;;;;;;;;;;x
crafting.4.a;A Sword of Ice / Takes 2 years.;;;;;;;;;;;;x
crafting.4.b;A Sword of Fire / Takes 3 years.;;;;;;;;;;;;x
crafting.4.c;A Sword of Lightning / Takes 4 years.;;;;;;;;;;;;x
crafting.4.d;A Sword of Destruction / Takes 5 years.;;;;;;;;;;;;x
ALCHEMY_POTIONS;Alchemy - Potions;;;;;;;;;;;;x
EVTDESCCRAFTING.6;A potion can be brewed which will last you throughout your lifetime, but not be passed on to your successors. These are the potions you can craft with your level and gold.;;;;;;;;;;;;x
crafting.6.a;Potion of Healing / Takes 1 year.;;;;;;;;;;;;x
crafting.6.b;Potion of Beauty / Takes 2 years.;;;;;;;;;;;;x
crafting.6.c;Potion of Strength / Takes 1 years.;;;;;;;;;;;;x
crafting.6.d;Potion of Speed / Takes 1 years.;;;;;;;;;;;;x
ALCHEMY_ELIXIRS;Alchemy - Elixir;;;;;;;;;;;;x
EVTDESCCRAFTING.8;An Elixir can be brewed which will boost your stats permanently, but they are only affective up to a certain threshhold. These are the elixirs you can craft with your level and gold.;;;;;;;;;;;;x
metal_lore_non_battle.300a;By my power!;;;;;;;;;;;;x

metal_lore_non_battle.301;Potential is realised, failure is present!;;;;;;;;;;;;x
metal_lore_non_battle.301_desc;Like a raging sun, the fire of hope burns out of control, empowering your men!;;;;;;;;;;;;x
metal_lore_non_battle.301a;An intellectual Blessing!;;;;;;;;;;;;x
metal_lore_non_battle.301b;Cursed Intellect!;;;;;;;;;;;;x






metal_lore_non_battle.400;Bindings of Fate..;;;;;;;;;;;;x
metal_lore_non_battle.400_desc;Of all the many powers unnatural wielded by wizards, there are few that compare to the power to bind fate to particular happenings. The celestial mage posseses this unique and terrible power, the ability to make even the mightiest as weak as the newborn lamb,;;;;;;;;;;;;x
metal_lore_non_battle.400a;By the Gods, what evil has been found!;;;;;;;;;;;;x

metal_lore_non_battle.401;By My will the fates shall tumble!;;;;;;;;;;;;x
metal_lore_non_battle.401_desc;Power most unnatural, by will or by doom shall destiny twist untill this fate is recieved. Death is determined and life is assured, all by the bindings of the Amythest mage!;;;;;;;;;;;;x
metal_lore_non_battle.401a;Cure of the Shadows (Plot Death)!;;;;;;;;;;;;x
metal_lore_non_battle.401b;Blessings of Ligth (Plot Protection);;;;;;;;;;;;x
metal_lore_non_battle.401c;Curse of the Blade (Dueling Death);;;;;;;;;;;;x
metal_lore_non_battle.401d;Blessings of the Shield (Dueling Protection);;;;;;;;;;;;x


metal_lore_non_battle.500;Magic is Might!;;;;;;;;;;;;x
metal_lore_non_battle.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
metal_lore_non_battle.500a;I am done with spell casting.;;;;;;;;;;;;x

metal_lore_non_battle.501;You Magic has been Dispeled.;;;;;;;;;;;;x
metal_lore_non_battle.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
metal_lore_non_battle.501a;Curses!.;;;;;;;;;;;;x


z_shadows_lore_magic_phase;Lore of Shadows Magic Phase.;;;;;;;;;;;;x
z_shadows_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of Shadows battle phase.;;;;;;;;;;;;x


shadows_lore.1;The Winds of Magic!;;;;;;;;;;;;x
shadows_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
shadows_lore.1a;I call on the winds!;;;;;;;;;;;;x
shadows_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
shadows_lore.1c;I like the energies to cast at this time. ;;;;;;;;;;;;x




shadows_lore.2;Lore of Shadows.;;;;;;;;;;;;x
shadows_lore.2_desc;To wield the Lore of Shadows is to call upon the stuff of darkness, to strike at the essence of hope, and inspire total misdirection. The shadows can hide many secrets, and when wielded as your blade the hope of your enemy soon departs.;;;;;;;;;;;;x
shadows_lore.2a;Shadow Bolt.;;;;;;;;;;;;x
shadows_lore.2b;Steed of Shadows.;;;;;;;;;;;;x
shadows_lore.2c;Mortal Terror.;;;;;;;;;;;;x
shadows_lore.2d;Wave of Darkness.;;;;;;;;;;;;x



shadows_lore.100;Shadow Bolt.;;;;;;;;;;;;x
shadows_lore.100_desc;Striking with the essence of the Shadows, Strike deep at your opposing armies morale, collapsing their very will to fight!;;;;;;;;;;;;x
shadows_lore.100a;Fear ME!;;;;;;;;;;;;x


shadows_lore.101;Shadow Bolt.;;;;;;;;;;;;x
shadows_lore.101_desc;A shadowy blast of dark energy, this explosion of the shadows eats at the mind and weakens the heart.;;;;;;;;;;;;x
shadows_lore.101a;Fear!;;;;;;;;;;;;x



shadows_lore.200;Steed of Shadows.;;;;;;;;;;;;x
shadows_lore.200_desc;Conjure a steed of the shadows to empower your movement!.;;;;;;;;;;;;x
shadows_lore.200a;Onwards, To Victory!;;;;;;;;;;;;x


shadows_lore.201;My Shadowy Steed!;;;;;;;;;;;;x
shadows_lore.201_desc;The shadows themselves guide you on your way toward eternal glory, letting you bring  your army in and out of range of combat, dominating truly the best position on the battlefield;;;;;;;;;;;;x
shadows_lore.201a;Onwards my by big black stalion!;;;;;;;;;;;;x
shadows_lore.201b;It is time to step back!;;;;;;;;;;;;x


shadows_steed;Steed of Shadows;;;;;;;;;;;;x
shadows_steed_desc;This wizard is riding a shadowy, unsubstantial mount.;;;;;;;;;;;;x



shadows_lore.300;Occam's Mindrazor.;;;;;;;;;;;;x
shadows_lore.300_desc;The very morale of your armies shall fuel their vengeful strikes. By the glories of the mental strength is the force of arms of your enemy overturned!.;;;;;;;;;;;;x
shadows_lore.300a;I live and breathe within the darkness itself!;;;;;;;;;;;;x

shadows_lore.301;Occam's Mindrazor!;;;;;;;;;;;;x
shadows_lore.301_desc;The very morale of your armies shall fuel their vengeful strikes. By the glories of the mental strength is the force of arms of your enemy overturned!.;;;;;;;;;;;;x
shadows_lore.301a;BOOO!;;;;;;;;;;;;x






shadows_lore.400;Wave of Darkness.;;;;;;;;;;;;x
shadows_lore.400_desc;An overwelming shadow covers all the lands in a never ending darkness.;;;;;;;;;;;;x
shadows_lore.400a;Let my reign begin!;;;;;;;;;;;;x

shadows_lore.401;A never ending night!;;;;;;;;;;;;x
shadows_lore.401_desc;Striking hard and long, the darkness seeps into mind and body, killing the heart and rending the flesh!;;;;;;;;;;;;x
shadows_lore.401a;DEATH!;;;;;;;;;;;;x


shadows_lore.500;Magic is Might!;;;;;;;;;;;;x
shadows_lore.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
shadows_lore.500a;It is time to cast again!;;;;;;;;;;;;x
shadows_lore.500b;I am done with spell casting.;;;;;;;;;;;;x

shadows_lore.501;You Magic has been Dispeled.;;;;;;;;;;;;x
shadows_lore.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
shadows_lore.501a;Curses!.;;;;;;;;;;;;x


shadows_lore.503;Magic is Might!;;;;;;;;;;;;x
shadows_lore.503_desc;The smell of power hangs in the air, do you possess the daring and strength to cast again?.;;;;;;;;;;;;x
shadows_lore.503a;It is time to cast again!;;;;;;;;;;;;x
shadows_lore.503b;I am done with spell casting.;;;;;;;;;;;;x?shadows_lore_non_battle.2a;Cast Manipulation of the Mind.;;;;;;;;;;;;x
shadows_lore_non_battle.2b;Cast Whispers of Hate.;;;;;;;;;;;;x
shadows_lore_non_battle.2c;Cast Ensorscelment of Will;;;;;;;;;;;;x
shadows_lore_non_battle.2d;Cast A Knife in the Dark.;;;;;;;;;;;;x
shadows_lore_non_battle.2e;Cast Whispering Shadows.;;;;;;;;;;;;x
shadows_lore_non_battle.2f;Cast Ensorscelment of Will.;;;;;;;;
shadows_lore_non_battle.2g;Cast Shadow Assailment.;;;;;;;;;;;;x
shadows_lore_non_battle_mindinfluence.1_desc;The magic of shadows curls around you, striking forth, reaching into the very mind of [magic_target.GetBestName], twisting and turning the fabric's of his mind, shifting everything till only your will remains, shaping their affections positively to those of your choosing.;;;;;;;;;;;;x

shadows_lore_non_battle_mindinfluence.2_desc;The magic of shadows curls around you, striking forth, reaching into the very mind of [magic_target.GetBestName], twisting and turning the fabric's of their mind, curdling thee deep, dank hatreds of their spirit, untill naught but utter loathing is left for those of your venom.;;;;;;;;;;;;x

shadows_lore_non_battle_mindinfluence.3_desc;The magic of shadows curls around you, striking forth, reaching into the very mind of [magic_target.GetBestName], binding and enslaving their will, stripping from them their sense of not only self, but also of their own will, their own desire. All that shall remain is your eternal puppet.;;;;;;;;;;;;x

shadows_lore_non_battle.101;Manipulations of the Mind.;;;;;;;;;;;;x

shadows_lore_non_battle.101_desc;Through [spellcaster.GetBestName]'s twisting power, [magic_target.GetBestName]'s mind is slowly twisted into a growing appreciation of others. Your arcane arts can force no small measure of fondness between [magic_target.GetBestName] and an individual of your choice, the locus of which can be chosen through [magic_target.GetBestName]'s own eyes!;;;;;;;;;;;;x

shadows_lore_non_battle.101a;For me and Mine.;;;;;;;;;;;;x
shadows_lore_non_battle.101b;For them and theirs!;;;;;;;;;;;;x

shadows_lore_non_battle.102;For me and Mine.;;;;;;;;;;;;x

shadows_lore_non_battle.102a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.102b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.102c;Target [influence_perspective.GetBestName]'s Friends and Rivals.;;;;;;;;;;;;x
shadows_lore_non_battle.102d;Target [influence_perspective.GetBestName]'s Realm Character's.;;;;;;;;;;;;x
shadows_lore_non_battle.102e;Target [influence_perspective.GetBestName]'s Family.;;;;;;;;;;;;x

shadows_lore_non_battle.103;Rivals, Friends, lovers.;;;;;;;;;;;;x
shadows_lore_non_battle.103_desc;The magics of the shadows twist the feelings, the nature of the relationships that define the very existance of a sentient being. You can choose a subject for this manipulation, choose from friends, from lovers, from those whom they hate..;;;;;;;;;;;;x
shadows_lore_non_battle.103a;Lovers.;;;;;;;;;;;;x
shadows_lore_non_battle.103b;Friends.;;;;;;;;;;;;x
shadows_lore_non_battle.103x;Rivals.;;;;;;;;;;;;x
shadows_lore_non_battle.103d;Back to Main Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.104a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.104b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.104c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.104d;More Lovers.;;;;;;;;;;;;x
shadows_lore_non_battle.104e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.105a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.105b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.105c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.105d;More Friends.;;;;;;;;;;;;x
shadows_lore_non_battle.105e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.106a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.106b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.106c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.106d;More Rivals.;;;;;;;;;;;;x
shadows_lore_non_battle.106e;Back to Previous Menu.;;;;;;;;;;;;x


shadows_lore_non_battle.107;Voters, Vassals, Courtiers.;;;;;;;;;;;;x
shadows_lore_non_battle.107_desc;The magics of the shadows twist the feelings, the nature of the relationships that define the very existance of a sentient being. You can choose a subject for this manipulation, choose from friends, from lovers, from those whom they hate..;;;;;;;;;;;;x
shadows_lore_non_battle.107a;Council Members.;;;;;;;;;;;;x
shadows_lore_non_battle.107b;Vassals.;;;;;;;;;;;;x
shadows_lore_non_battle.107c;Courtiers.;;;;;;;;;;;;x
shadows_lore_non_battle.107d;Back to Main Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.108a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.108b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.108c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.108d;More Council Members.;;;;;;;;;;;;x
shadows_lore_non_battle.108e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.109a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.109b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.109c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.109d;More Vassals.;;;;;;;;;;;;x
shadows_lore_non_battle.109e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.110a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.110b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.110c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.110d;More Courtiers.;;;;;;;;;;;;x
shadows_lore_non_battle.110e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.111;Family.;;;;;;;;;;;;x
shadows_lore_non_battle.111_desc;The magics of the shadows twist the feelings, the nature of the relationships that define the very existance of a sentient being. You can choose a subject for this manipulation, choose from friends, from lovers, from those whom they hate..;;;;;;;;;;;;x
shadows_lore_non_battle.111a;Spouses.;;;;;;;;;;;;x
shadows_lore_non_battle.111b;Dynasty Members.;;;;;;;;;;;;x
shadows_lore_non_battle.111c;Children.;;;;;;;;;;;;x
shadows_lore_non_battle.111d;Back to Main Menu.;;;;;;;;;;;;x


shadows_lore_non_battle.112a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.112b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.112c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.112d;More Spouses.;;;;;;;;;;;;x
shadows_lore_non_battle.112e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.113a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.113b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.113c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.113d;More Dynasty Members.;;;;;;;;;;;;x
shadows_lore_non_battle.113e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.114a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.114b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.114c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.114d;More Children.;;;;;;;;;;;;x
shadows_lore_non_battle.114e;Back to Previous Menu.;;;;;;;;;;;;x


shadows_lore_non_battle.99998;Magic is Might!;;;;;;;;;;;;x
shadows_lore_non_battle.99998_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
shadows_lore_non_battle.99998a;I am done with spell casting.;;;;;;;;;;;;x

shadows_lore_non_battle.99999;You Magic has been Dispeled.;;;;;;;;;;;;x
shadows_lore_non_battle.99999_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
shadows_lore_non_battle.99999a;Curses!.;;;;;;;;;;;;x


z_necromancy_lore_magic_phase;Lore of Necromancy Magic Phase.;;;;;;;;;;;;x
z_necromancy_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of Necromancy battle phase.;;;;;;;;;;;;x

necromancy_lore.1;The Winds of Magic!;;;;;;;;;;;;x
necromancy_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
necromancy_lore.1a;I call on the winds!;;;;;;;;;;;;x
necromancy_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
necromancy_lore.1c;I lack the energies to cast at this time. ;;;;;;;;;;;;x

necromancy_lore.2;Lore of Necromancy.;;;;;;;;;;;;x
necromancy_lore.2_desc;Necromancy, the unholy powers of the damned and corrupted knowledge passed down from the dreaded Nagash. Wielding the magics of Dhar, the pure wind, the battle magics of Necromancy is entirely directed towards redirecting the arcane energies that empower your undead servants, to restore, repair, those that remain, and to deal untold devestation upon your living foes!;;;;;;;;;;;;x
necromancy_lore.2a;Imbide Life.;;;;;;;;;;;;x
necromancy_lore.2b;Unholy Life.;;;;;;;;;;;;x
necromancy_lore.2c;Unholy Resolve.;;;;;;;;;;;;x
necromancy_lore.2d;Damnation of the Dead.;;;;;;;;;;;;x

necromancy_lore.100;Imbide Life.;;;;;;;;;;;;x
necromancy_lore.100_desc;Consuming the very essence of life from your foes, you empower your armies to further fight onwards!;;;;;;;;;;;;x
necromancy_lore.100a;I consume all!;;;;;;;;;;;;x

necromancy_lore.101;Imbide Life.;;;;;;;;;;;;x
necromancy_lore.101_desc;Death creeps among your enemies, as soldiers fall without even a mark to their flesh. And still your army grows, invigorated by the enermies you have leached from your foes;;;;;;;;;;;;x
necromancy_lore.101a;Fear!;;;;;;;;;;;;x

necromancy_lore.200;Unholy Life.;;;;;;;;;;;;x
necromancy_lore.200_desc;Directing your attention to the physical wellbing of the vessels of your power, you let their minds suffer, while they bodies renew!.;;;;;;;;;;;;x
necromancy_lore.200a;Onwards, To Victory!;;;;;;;;;;;;x

necromancy_lore.201;Unholy Life!;;;;;;;;;;;;x
necromancy_lore.201_desc;Your soldiers are renewed, while the temporary lapse in judgement and drive may have made your situation suffer, now your forces are restored in body!;;;;;;;;;;;;x
necromancy_lore.201a;Unlife is my gift!;;;;;;;;;;;;x

necromancy_lore.300;Unholy Resolve.;;;;;;;;;;;;x
necromancy_lore.300_desc;Letting the weak falter, your powers flow into raising the resiliance and the essence of battle in those forces of yours that remain.;;;;;;;;;;;;x
necromancy_lore.300a;By holding this point, I shall be victorious!;;;;;;;;;;;;x

necromancy_lore.301;Unholy Resolve!;;;;;;;;;;;;x
necromancy_lore.301_desc;The dark will that drives your forces forwards is strengthened and renewed, bringing greater focus to your intentions!;;;;;;;;;;;;x
necromancy_lore.301a;Forwards!;;;;;;;;;;;;x

necromancy_lore.400;Damnation of the Dead.;;;;;;;;;;;;x
necromancy_lore.400_desc;By pulling back the essence that drives your minions, letting their useless corpses fall to the ground, you prepare a mighty blast of nether energies.;;;;;;;;;;;;x
necromancy_lore.400a;You shall not survive!;;;;;;;;;;;;x

necromancy_lore.401;Damnation of the Dead!;;;;;;;;;;;;x
necromancy_lore.401_desc;The unholy furies of your dark powers strikes down from the heavens, inflicting untold devestation on all who stood in its wake!;;;;;;;;;;;;x
necromancy_lore.401a;DEATH!;;;;;;;;;;;;x

necromancy_lore.500;Magic is Might!;;;;;;;;;;;;x
necromancy_lore.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
necromancy_lore.500a;It is time to cast again!;;;;;;;;;;;;x
necromancy_lore.500b;I am done with spell casting.;;;;;;;;;;;;x

necromancy_lore.501;You Magic has been Dispeled.;;;;;;;;;;;;x
necromancy_lore.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
necromancy_lore.501a;Curses!.;;;;;;;;;;;;x

necromancy_lore.503;Magic is Might!;;;;;;;;;;;;x
necromancy_lore.503_desc;The smell of power hangs in the air, do you possess the daring and strength to cast again?.;;;;;;;;;;;;x
necromancy_lore.503a;It is time to cast again!;;;;;;;;;;;;x
necromancy_lore.503b;I am done with spell casting.;;;;;;;;;;;;xz_nurgle_lore_magic_phase;Lore of Nurgle Magic Phase.;;;;;;;;;;;;x

z_orc_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of Necromancy battle phase.;;;;;;;;;;;;x

orc_lore.1;The Winds of Magic!;;;;;;;;;;;;x
orc_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
orc_lore.1a;I call on the winds!;;;;;;;;;;;;x
orc_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
orc_lore.1c;I lack the energies to cast at this time. ;;;;;;;;;;;;x

orc_lore.2;Lore of the Waaagh.;;;;;;;;;;;;x
orc_lore.2_desc;The Magic of Waaagh, the sacred magic of the Orc Shamans, is a volitile lore, focused around improving the combat ability of the greenskins themselves. With spells to summon more boys, to restore their dead and to even summon the physical manifestation of their God to step on their enemies, the magic of the Greenskins should not be taken lightly.;;;;;;;;;;;;x
orc_lore.2a;Eere we Go.;;;;;;;;;;;;x
orc_lore.2b;Sneaky Stabbin'.;;;;;;;;;;;;x
orc_lore.2c;Mork'll Fix It!;;;;;;;;;;;;x
orc_lore.2d;Foot of Gork!;;;;;;;;;;;;x


orc_lore.101;Eere We Go!;;;;;;;;;;;;x
orc_lore.101_desc;A small horde of boys join your forces, ready to march and to die and do some kill'in in the name of the Gods.;;;;;;;;;;;;x
orc_lore.101a;Waaagh!;;;;;;;;;;;;x

orc_lore.201;Sneaky Stabb'in!;;;;;;;;;;;;x
orc_lore.201_desc;A small force of Goblins join your forces, it is time to do some sneak'in in the name of the Gods!;;;;;;;;;;;;x
orc_lore.201a;Waaagh!;;;;;;;;;;;;x


orc_lore.301;Mork'll Fix It!;;;;;;;;;;;;x
orc_lore.301_desc;Mork, the great Green God, restores your fallen to life, and gives great courage to your armies!;;;;;;;;;;;;x
orc_lore.301a;Trusty Ole Mork!;;;;;;;;;;;;x


orc_lore.401;Foot of Gork!;;;;;;;;;;;;x
orc_lore.401_desc;The mighty stomper Gork himself, steps forth from the heavens to crush your enemies underfoot. Gork is da Stompiest!.;;;;;;;;;;;;x
orc_lore.401a;STOMPY STOMP STOMP!;;;;;;;;;;;;x

orc_lore.500;Magic is Might!;;;;;;;;;;;;x
orc_lore.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
orc_lore.500a;It is time to cast again!;;;;;;;;;;;;x
orc_lore.500b;I am done with spell casting.;;;;;;;;;;;;x

orc_lore.501;You Magic has been Dispeled.;;;;;;;;;;;;x
orc_lore.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
orc_lore.501a;Curses!.;;;;;;;;;;;;x

orc_lore.503;Magic is Might!;;;;;;;;;;;;x
orc_lore.503_desc;The smell of power hangs in the air, do you possess the daring and strength to cast again?.;;;;;;;;;;;;x
orc_lore.503a;It is time to cast again!;;;;;;;;;;;;x
orc_lore.503b;I am done with spell casting.;;;;;;;;;;;;xz_ruin_lore_magic_phase;Lore of the Horned Rat Magic Phase.;;;;;;;;;;;;x
z_ruin_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of the Horned Rat Magic battle phase.;;;;;;;;;;;;x

ruin_lore.1;The Winds of Magic!;;;;;;;;;;;;x
ruin_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
ruin_lore.1a;I call on the winds!;;;;;;;;;;;;x
ruin_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
ruin_lore.1c;I lack the energies to cast at this time. ;;;;;;;;;;;;x
ruin_lore.1d;Invoke the Might of the Horned Rat!;;;;;;;;;;;;x
ruin_lore.1d_desc;Summon the power of your God, the dreaded 13th Spell!;;;;;;;;;;;;x

ruin_lore.11;The Might of the Horned Rat!;;;;;;;;;;;;x
ruin_lore.11_desc;The true might of the mighty Horned Rat is the unspeakable horror of the 13th Spell, To call on this unfathomable power is to invite the greatest of calamaties, to risk that all important soul, your own. Still the choice is yours, do you call upon the unspeakable might of your God to spawn forth more of your ken, or do you wish to simply call forth the power that is yours, your own?.;;;;;;;;;;;;x
ruin_lore.11a;I call upon my God!;;;;;;;;;;;;x
ruin_lore.11b;I shall wield my own powers!;;;;;;;;;;;;x

ruin_lore.2;Lore of the Horned Rat Magic.;;;;;;;;;;;;x
ruin_lore.2_desc;The magic of the Skaven is split into two equally important tools of devestation, the perils of pestilence and the furies of the warp energies of ruin. A Warlock Engineer finds himself able to wield the powers of Ruin, while the priests of plague unleash unholy tides of pestilence.;;;;;;;;;;;;x
ruin_lore.2a;Warp Lightning.;;;;;;;;;;;;x
ruin_lore.2b;Cracks of Doom.;;;;;;;;;;;;x
ruin_lore.2c;Breath of Pestilence.;;;;;;;;;;;;x
ruin_lore.2d;Vermintide.;;;;;;;;;;;;x

ruin_lore.100;Warp Lightning.;;;;;;;;;;;;x
ruin_lore.100_desc;Summoning the unstable warp energies, the Skaven Sorcerer launches forth his chaotic energies, striking and burning with a brilliant green lightning!;;;;;;;;;;;;x
ruin_lore.100a;Flee!;;;;;;;;;;;;x

ruin_lore.101;Warp Lightning.;;;;;;;;;;;;x
ruin_lore.101_desc;The crackling Green energy distorts and shatters, cracks and fizzles against all it touches, leaving but smoking husks in its way.;;;;;;;;;;;;x
ruin_lore.101a;Victory!;;;;;;;;;;;;x

ruin_lore.200;Cracks of Doom.;;;;;;;;;;;;x
ruin_lore.200_desc;Mighty rents open forth in the ground, promising doom to all who stand in its way, and the walls and buildings you man-things cower within, shall prove no defense!.;;;;;;;;;;;;x
ruin_lore.200a;MUAHAHAHA!;;;;;;;;;;;;x

ruin_lore.201;Cracks of Doom!!;;;;;;;;;;;;x
