EVTDESCsinsa11185;You weren't even brave enough to rightfully punish yourself for your beauty. Now your untarnished face haunts you in every corner, reminding of your undeserving looks. Today it was once too much and to escape the guilt you ended up jumping off a balcony. Your servants managed to get you healed in time sadly, but you are permanently crippled.;;;;;;;;;;;;;;
EVTOPTAsinsa1182;I don't deserve this.;;;;;;;;;;;;;;
EVTOPTBsinsa1182;Is this really what I'm reduced to?;;;;;;;;;;;;;;
EVTOPTAsinsa1183;The pain is my friend, the pain is good...;;;;;;;;;;;;;;
EVTOPTAsinsa1184;I shall not fall so low again.;;;;;;;;;;;;;;
EVTOPTAsinsa1185;I deserve this.;;;;;;;;;;;;;;
pet_consort;Pet Consort;;;;;;;;;;;;;;
pet_consort_desc;This character has been captured and humiliatingly forced to be subjected to the twisted desires as part of someone's private harem.;;;;;;;;;;;;;;
make_pet_consort;Make [Root.GetFirstName] your pet consort;;;;;;;;;;;;;;
make_pet_consort_desc;If you want to enjoy [Root.GetFirstName]'s company to entertain yourself in your free time, you could make [Root.GetHerHim] your consort. Remember that releasing [Root.GetHerHim] from your dungeon might allow him to flee.;;;;;;;;;;;;;;
EVTDESCneutral660;That vile savage [From.GetFirstName] has forced me to become [From.GetHerHis] concubine!;;;;;;;;;;;;;;
EVTDESCneutral661;[FromFrom.GetFirstName] has forced my [GetFromRelation] [From.GetFirstName] to become [FromFrom.GetHerHis] concubine!;;;;;;;;;;;;;;
EVTDESCneutral662;[FromFrom.GetFirstName] has forced my [GetFromRelation] [From.GetFirstName] to become [FromFrom.GetHerHis] concubine!;;;;;;;;;;;;;;
EVTOPTArape0005;[FromFrom.GetSheHeCap] will pay for this!;;;;;;;;;;;;;;
make_noble_concubine;Make Concubine;;;;;;;;;;;;;;
make_noble_concubine_desc;Take this character as your concubine.;;;;;;;;;;;;;;
join_harem_decision;Retire with Harem;;;;;;;;;;;;;;
join_harem_decision_desc;Retire with your thralls for some sweet time.;;;;;;;;;;;;;;
out_harem_decision;Stop Debauchery;;;;;;;;;;;;;;
out_harem_decision_desc;Leave the solace of your retirement and return to lead your people.;;;;;;;;;;;;;;
horny_harem_mod;Wild Games;;;;;;;;;;;;;;
horny_harem_mod_desc;There's some crazy things happening in the harem of this ruler right now...;;;;;;;;;;;;;;
EVTDESCharemsins001;You've decided to take a break and retire with your beloved boytoys in your palace. With plenty of servants, food and drinks, it might be what it takes to find some relief from the pressures of command.;;;;;;;;;;;;;;
EVTOPTAharemsins001;Let the fun start!;;;;;;;;;;;;;;
EVTDESCharemsins002;It was a good time, but you can't ignore your responsibilities forever. With a heavy heart, you finally called off your thralls and ordered the servants to clean up the mess.;;;;;;;;;;;;;;
EVTOPTAharemsins002;Time to get back to rule!;;;;;;;;;;;;;;
EVTDESCharemsins003;All these days spent with servants coming at your every word and loving beautiful youngsters whispering sweet things into your ears have really made you understand what a wonderful and special person you are.;;;;;;;;;;;;;;
EVTOPTAharemsins003;I'm so beautiful and smart!;;;;;;;;;;;;;;
EVTDESCharemsins004;A drink goes down and another barrel is empty. All this merriment and euphoria are just what you needed to relax.;;;;;;;;;;;;;;
EVTOPTAharemsins004;Pour in some more mead!;;;;;;;;;;;;;;
EVTDESCharemsins005;Having not to worry about battle plans and plots and just try out the last exotic delicacies with your thralls is just what you needed. Eating enough to have your belly filling your lap is an acquired taste in itself.;;;;;;;;;;;;;;
EVTOPTAharemsins005;Hmmmm...;;;;;;;;;;;;;;
EVTDESCharemsins006;You already knew what you were getting into with your vacation, but after some days of unrestrained passion you hardly understand how could you go on without any.;;;;;;;;;;;;;;
EVTOPTAharemsins006;Call in that pretty servant over there!;;;;;;;;;;;;;;
EVTDESCharemsins007;It seems your celebration has had some collateral results. Your pregnancy is starting to show, with all its unpleasant effects, and you've been forced to call off the festivities.;;;;;;;;;;;;;;
EVTOPTAharemsins007;That's so unfair...;;;;;;;;;;;;;;
EVTDESCharemsins008;Every day is just another pleasant day of doing nothing. You can hardly think about getting back to your duties anymore. After all, you have servants to deal with those.;;;;;;;;;;;;;;
EVTOPTAharemsins008;Bring me... do... I don't even...;;;;;;;;;;;;;;
EVTDESCharemsins009;Spending such a great  time with other people doing all sorts of things is really helping to let you appreciate the joys of being with others.;;;;;;;;;;;;;;
EVTOPTAharemsins009;We're all having lots of fun here!;;;;;;;;;;;;;;
EVTDESCharemsins010;Why worry about wars, plots and conquest when someone can find joy and love already?;;;;;;;;;;;;;;
EVTOPTAharemsins010;I've already all that I need.;;;;;;;;;;;;;;
EVTDESCharemsins011;The last thrall forces another choke of meat down your throat and the cycle begins anew. With their help you've eaten more in these days than you have in your entire life. Yet, no matter how bloated and sweaty you've become, you just can't stop asking for more.;;;;;;;;;;;;;;
EVTOPTAharemsins011;*omnomnomnomnom*;;;;;;;;;;;;;;
EVTDESCharemsins012;You don't know what you drank in the last weeks, but you can't really focus as you did any more, and pretty much anything will make you jump off your feet. But you can see so many things that weren't there before, you must take more of it.;;;;;;;;;;;;;;
EVTOPTAharemsins012;What's THAT!?!;;;;;;;;;;;;;;
EVTDESCharemsins013;You almost drowned one of the new servants in wine today. Spending so much time only interacting with close and known faces might be making you a little too suspicious of others...;;;;;;;;;;;;;;
EVTOPTAharemsins013;HE was the suspicious one!;;;;;;;;;;;;;;
EVTDESCharemsins014;Whether it be men or women, food or mead, you want it and aplenty, spending this time off let you understand there's nothing better than enjoying life as much as possible.;;;;;;;;;;;;;;
EVTOPTAharemsins014;Nothing at all!;;;;;;;;;;;;;;
EVTDESCharemsins015;Being away from the problems of rulership for some time has really helped you placate your mind.;;;;;;;;;;;;;;
EVTOPTAharemsins015;Thoughts are so soothing now...;;;;;;;;;;;;;;
EVTDESCharemsins016;You have so many attentions from thralls and servants, all of them listening to you, encouraging you, that you've started to feel a little better about yourself lately.;;;;;;;;;;;;;;
EVTOPTAharemsins016;Maybe life isn't so bad...;;;;;;;;;;;;;;
EVTDESCharemsins017;You've spent some time away from your responsibilities as a ruler, but now maybe it's time to go back at it, isn't it? Having to lay motionless for entire days doesn't really help anybody...;;;;;;;;;;;;;;
EVTOPTAharemsins017;It helps ME.;;;;;;;;;;;;;;
EVTOPTBharemsins017;Quick, assemble my council!;;;;;;;;;;;;;;
EVTDESCharemsins018;You went on as long as you could, day after day, choking on foreign food and intoxicating elixirs, but your body cannot handle it any more.;;;;;;;;;;;;;;
EVTOPTAharemsins018;Just get me to bed, please!;;;;;;;;;;;;;;
EVTDESCharemsins019;A second thrall comes over you, joining the first as he ravages your body.;;;;;;;;;;;;;;
EVTOPTAharemsins019;More, please!;;;;;;;;;;;;;;
EVTDESCharemsins020;Having to wake with an hangover each morning, barely remembering what happened the previous day while being in no condition to live the next, has somehow lost its appeal to you.;;;;;;;;;;;;;;
EVTOPTAharemsins020;There are other ways to get intoxicated after all...;;;;;;;;;;;;;;
EVTOPTBharemsins020;Enough! Just get me some water and get out!;;;;;;;;;;;;;;
EVTDESCharemsins021;You glance nauseous at your bloated belly, trying to move on your side without throwing up. The servants wait around you with plates filled with more food, but right now it might as well be scorpions.;;;;;;;;;;;;;;
EVTOPTAharemsins021;I'd rather do something else to waste time...;;;;;;;;;;;;;;
EVTOPTBharemsins021;Enough prancing around, there's more important affairs to attend to!;;;;;;;;;;;;;;
EVTDESCharemsins022;Strange to believe it, but all these days doing nothing but feeding your libido seems to have finally satiated it. Right now the mere thought of calling one of your thralls would make you throw up.;;;;;;;;;;;;;;
EVTOPTAharemsins022;Give it a few days, it'll come back...;;;;;;;;;;;;;;
EVTOPTBharemsins022;Then this whole thing has outlived its usefulness.;;;;;;;;;;;;;;
EVTDESCharemsins024;Empty flattery after empty flattery, you're starting to hate all this frivolous attention to your body.;;;;;;;;;;;;;;
EVTOPTAharemsins024;Less words, more fun.;;;;;;;;;;;;;;
EVTOPTBharemsins024;Enough of this, you bore me.;;;;;;;;;;;;;;
EVTDESCrape.0013;Your thrall stands before you, at the mercy of your whims.;;;;;;;;;;;;;;
EVTOPTArape.0013;I've no longer need of this one. Release [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTBrape.0013;Snip him, I've grown tired of his privates.;;;;;;;;;;;;;;
EVTOPTCrape.0013;Kill [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTDrape.0013;I've something... special... in mind for this one.;;;;;;;;;;;;;;
EVTDESCrape.0015;The scared thrall is dragged in your private dungeon to receive whatever special treatment you have in mind for [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTArape.0015;Keep still, I'm making some improvements on your face.;;;;;;;;;;;;;;
EVTOPTBrape.0015;Something really special for this fine specimen...;;;;;;;;;;;;;;
EVTOPTCrape.0015;Something really special for you, little one...;;;;;;;;;;;;;;
EVTOPTDrape.0015;Hm, thinking again, you bore me. Get lost.;;;;;;;;;;;;;;
EVTDESCrape.0016;They always twitch, that can ruin a perfect work. But still, you're satisfied with your new piece. It's a new face altogether, something sublime.;;;;;;;;;;;;;;
EVTOPTArape.0016;Ever so close to perfection...;;;;;;;;;;;;;;
EVTDESCArape.0017;The stables under the moonlight are such a suggestive setup. Your favourite horse is already struggling in his place, smelling the new mate you've brought to him. What a mighty steed. Sometimes you almost feel like joining the fun you're submitting your thrall to.;;;;;;;;;;;;;;
EVTDESCBrape.0017;The stables under the moonlight are such a suggestive setup. Your favourite Nauglir is already struggling in his place, smelling the new mate you've brought to him. What magnificent scales does it sport. Sometimes you almost feel like joining the fun you're submitting your thrall to.;;;;;;;;;;;;;;
EVTOPTArape.0017;Why not? Are you done yet?;;;;;;;;;;;;;;
EVTOPTBrape.0017;Nah, he's having his fun already.;;;;;;;;;;;;;;
EVTDESCrape.0018;A few straps, needles and hooks, is all that a good artist really needs to have fun with, even if the subject of [Root.GetHerHis] affections is someone as base and meaningless as a thrall.;;;;;;;;;;;;;;
EVTOPTArape.0018;It's the gift of a true artist.;;;;;;;;;;;;;;
EVTDESCrape.0019;Draining blood, cutting flesh, there's all sorts of ways one can refine the body of even the most unworthy subject. You are really happy with the result of your work, the deadly look of the thrall really speaks to you.;;;;;;;;;;;;;;
EVTOPTArape.0019;Lean and refined.;;;;;;;;;;;;;;
EVTDESCrape.0020;The eyes of this one was what really caught your attention. They are so beautiful. Especially now that you had them added to your personal painter's last masterpiece.;;;;;;;;;;;;;;
EVTOPTArape.0020;They can still stare! It's beautiful.;;;;;;;;;;;;;;
EVTDESCrape.0021;It takes just little one spoonful of powder to create the most hilarious reactions in children. Look at how [FromFromFrom.GetSheHe] frets still. It almost makes one wonder what marvellous and terrible things the substance is allowing [FromFromFrom.GetHerHim] to see.;;;;;;;;;;;;;;
EVTOPTArape.0021;I'll join the kid.;;;;;;;;;;;;;;
EVTOPTBrape.0021;Looking at [FromFromFrom.GetHerHim] is way better.;;;;;;;;;;;;;;
EVTDESCrape.0022;After some time, you've run out of things, yet you still think the kid could be made to eat something more. It's almost fascinating, really. And you work has made [FromFromFrom.GetHerHim] so plump and soft...;;;;;;;;;;;;;;
EVTOPTArape.0022;It looks almost... delicious...;;;;;;;;;;;;;;
EVTOPTBrape.0022;Let's see if there's something more upstairs...;;;;;;;;;;;;;;
EVTDESCrape.0023;You really cannot understand when they cry. They become part of something beautiful, the sweetest of sensations binding two souls together. Certain to be one of their fondest memories in adulthood.;;;;;;;;;;;;;;
EVTOPTArape.0023;I still remember my first time...;;;;;;;;;;;;;;
EVTDESCrape.0024;The mind of a child is such a pure and delicate thing, to twist it is easy, but bending it to a point is the skill of a master.;;;;;;;;;;;;;;
EVTOPTArape.0024;Such as myself, of course.;;;;;;;;;;;;;;
EVTDESCArape.0025;What a thrilling and unique experience. Why do you even keep the most passionate of your lovers confined in the stables?;;;;;;;;;;;;;;
EVTOPTArape.0025;It's cruel.;;;;;;;;;;;;;;
EVTDESCrape.0026;You might have underestimated the ardour of your steed. In the frenzy of the passion he ended up hopelessly trampling your body.;;;;;;;;;;;;;;
EVTOPTArape.0026;Still... worth... it...;;;;;;;;;;;;;;
EVTDESCrape.0011;AI Dummy;;;;;;;;;;;;;;
EVTOPTArape.0011;AI Dummy;;;;;;;;;;;;;;
EVTOPTA662;AI Dummy;;;;;;;;;;;;;;
manage_pet_consort;Manage Concubine;;;;;;;;;;;;;;
manage_pet_consort_desc;Make of use of your toy however you see fit.;;;;;;;;;;;;;;
EVTDESCenaticbirth001;It would seem you are with child.;;;;;;;;;;;;;;
EVTOPTAenaticbirth0001;The brat better be worth all this nuisance...;;;;;;;;;;;;;;
EVTDESCenaticbirth002;Your wife finally saw it fit to tell you she's pregnant.;;;;;;;;;;;;;;
EVTOPTAenaticbirth0002;The brat better be mine.;;;;;;;;;;;;;;
EVTDESCA_spleasure57;You awoke with a sense of choking. You gasped, searching for air, but something large and wet is blocking your mouth. It takes some time to realize it is your very tongue, overgrown and blackened to unnatural proportions.;;;;;;;;;;;;;;
EVTOPTAspleasure57;I can hide it, with magic!;;;;;;;;;;;;;;
EVTOPTBspleasure57;There must be some way to mask this...;;;;;;;;;;;;;;
EVTOPTCspleasure57;No point in hiding it.;;;;;;;;;;;;;;
EVTDESCA_spleasure58;There something itching on your head. When you move your hand up to scratch yourself, you realize two twisted horns are spurring from your forehead.;;;;;;;;;;;;;;
EVTOPTAspleasure58;I can hide them, with magic!;;;;;;;;;;;;;;
EVTOPTBspleasure58;There must be some way to mask this...;;;;;;;;;;;;;;
EVTOPTCspleasure58;No point in hiding it.;;;;;;;;;;;;;;
EVTDESCA_spleasure59;It takes sometime to recognize the image you see in the reflection of your mirror. Some invisible hand has touched your features, blessing you with nobler traits.;;;;;;;;;;;;;;
EVTOPTAspleasure59;Works for me.;;;;;;;;;;;;;;
EVTDESCA_spleasure60;It takes sometime to recognize the image you see in the reflection of your mirror. Some invisible hand has touched your features, cursing you with obscene traits.;;;;;;;;;;;;;;
EVTOPTAspleasure60;Beauty is subjective.;;;;;;;;;;;;;;
EVTDESCA_spleasure61;There so much still to do, every new accomplishment in the heights of pleasure is overshadowed by a new greater compulsion. Will you ever be able to reach true perfection?;;;;;;;;;;;;;;
EVTOPTAspleasure61;Of course I will!;;;;;;;;;;;;;;
EVTDESCA_spleasure62;With a clever use of your skills, you managed to hide your deformity, so as to pass like any normal person when in public.;;;;;;;;;;;;;;
EVTOPTAspleasure62;There must be a permanent solution...;;;;;;;;;;;;;;
EVTDESCA_spleasure63;You hoped to hide your overgrown tongue, but no matter what, your courtiers soon caught on your act and rumours already started to spread.;;;;;;;;;;;;;;
EVTOPTAspleasure63;Curses!;;;;;;;;;;;;;;
EVTDESCA_spleasure64;You hoped to hide your new horns, but no matter what, your courtiers soon caught on your act and rumours already started to spread.;;;;;;;;;;;;;;
EVTOPTAspleasure64;Curses!;;;;;;;;;;;;;;
EVTDESCA_spleasure65;You've been exposed as a twisted servant of the Dark Powers.;;;;;;;;;;;;;;
EVTOPTAspleasure65;Preposterous!;;;;;;;;;;;;;;
EVTDESCA_spleasure66;[From.GetTitledFirstName] has been exposed as a servant of the Dark Prince of Pleasure.;;;;;;;;;;;;;;
EVTOPTAspleasure66;Time to come out and play.;;;;;;;;;;;;;;
EVTOPTBspleasure66;How unexpected!;;;;;;;;;;;;;;
EVTDESCA_spleasure67;[From.GetTitledFirstName] has been exposed as a servant of the Dark Prince of Pleasure.;;;;;;;;;;;;;;
EVTOPTAspleasure67;Time to come out and play.;;;;;;;;;;;;;;
EVTOPTBspleasure67;How unexpected!;;;;;;;;;;;;;;
pleasure_twist;Twist;;;;;;;;;;;;;;
pleasure_twist_desc;Try and make [Root.GetFirstName] to understand what are the nice things in life.;;;;;;;;;;;;;;
EVTDESCspleasure.69;You've decided to pick [From.GetFirstName] as the object of your attentions. What should you do with [From.GetHerHim]?;;;;;;;;;;;;;;
EVTOPTAspleasure.69;Toy with [From.GetHerHis] mind.;;;;;;;;;;;;;;
EVTOPTBspleasure.69;Titillate [From.GetHerHis] perception.;;;;;;;;;;;;;;
EVTOPTCspleasure.69;Tease [From.GetHerHis] cravings.;;;;;;;;;;;;;;
EVTOPTDspleasure.69;Inflame [From.GetHerHis] lust.;;;;;;;;;;;;;;
EVTOPTEspleasure.69;I changed my mind, [From.GetSheHe] bores me.;;;;;;;;;;;;;;
EVTDESCspleasure.71;A little nudge here and there and [From.GetFirstName] has already started craving to better [From.GetHerHim]self, the first true step in the search for perfection.;;;;;;;;;;;;;;
EVTOPTAspleasure.71;But [From.GetSheHe] still needs more time.;;;;;;;;;;;;;;
EVTOPTBspleasure.71;I'll approach [From.GetHerHim].;;;;;;;;;;;;;;
EVTDESCspleasure.72;Despite your efforts, [From.GetFirstName] still remains set in a complacent and sappy mindset, content with [From.GetHerHim]self.;;;;;;;;;;;;;;
EVTOPTAspleasure.72;Perhaps [From.GetSheHe] still needs more time.;;;;;;;;;;;;;;
EVTOPTBspleasure.72;I'll approach [From.GetHerHim] anyway.;;;;;;;;;;;;;;
EVTDESCspleasure.73;You're attending at a feast in a foreign court when a masked figure comes close and starts talking to you. You spend hours discussing on the matters of beauty and pleasure and you start wondering if the man is trying to persuade you to join some cult.;;;;;;;;;;;;;;
EVTOPTAspleasure.73;This looks really interesting!;;;;;;;;;;;;;;
EVTOPTBspleasure.73;Thanks, but no thanks.;;;;;;;;;;;;;;
EVTDESCspleasure.74;You approached [From.GetFirstName] during a public event and talked with [From.GetHerHim] for some time, until you finally convinced [From.GetHerHim] of the error of [From.GetHerHis] ways. Your new pet is eager to know and experience more.;;;;;;;;;;;;;;
EVTOPTAspleasure.74;Perfect.;;;;;;;;;;;;;;
EVTDESCspleasure.75;You approached [From.GetFirstName] during a public event and talked with [From.GetHerHim] for some time, but in the end, there was no way of convincing [From.GetHerHim] of loosening up, even just a little, to understand the error of [From.GetHerHis] ways.;;;;;;;;;;;;;;
EVTOPTAspleasure.75;This is a lost cause.;;;;;;;;;;;;;;
EVTDESCspleasure.77;A missing guard here, a misguided message there, it's hilarious how little things can twist someone's mind. [From.GetFirstName] has been on the edge for days, fearing for non-existent plots against [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAspleasure.77;Give it more time...;;;;;;;;;;;;;;
EVTOPTBspleasure.77;I'll approach [From.GetHerHim].;;;;;;;;;;;;;;
EVTDESCspleasure.78;Despite your efforts, [From.GetFirstName] still remains set in a complacent and trusting mindset, content with [From.GetHerHim]self.;;;;;;;;;;;;;;
EVTOPTAspleasure.78;Perhaps [From.GetSheHe] still needs more time.;;;;;;;;;;;;;;
EVTOPTBspleasure.78;I'll approach [From.GetHerHim] anyway.;;;;;;;;;;;;;;
EVTDESCspleasure.80;Some well-placed rumours are all that takes to inflate someone's opinion. [From.GetFirstName] is filled with pride and would do anything to satiate [From.GetHerHis] thirst for flattery right now.;;;;;;;;;;;;;;
EVTOPTAspleasure.80;Perhaps [From.GetSheHe] still needs more time.;;;;;;;;;;;;;;
EVTOPTBspleasure.80;I'll approach [From.GetHerHim] now.;;;;;;;;;;;;;;
EVTDESCspleasure.81;You tried to make [From.GetFirstName] respect [From.GetHerHim]self more, but the humility and self-loathing seem to be strong in this one.;;;;;;;;;;;;;;
EVTOPTAspleasure.81;Perhaps [From.GetSheHe] still needs more time.;;;;;;;;;;;;;;
EVTOPTBspleasure.81;I'll approach [From.GetHerHim] anyway.;;;;;;;;;;;;;;
EVTDESCspleasure.83;Some nosy servants and anonymous gifts allowed [From.GetFirstName] to try some of the more exotic and pleasurable things in life, now that [From.GetSheHe] has gained an interest, nothing seems to satiate it.;;;;;;;;;;;;;;
EVTOPTAspleasure.83;Perhaps [From.GetSheHe] still needs more time.;;;;;;;;;;;;;;
EVTOPTBspleasure.83;I'll approach [From.GetHerHim] now.;;;;;;;;;;;;;;
EVTDESCspleasure.84;Despite your efforts, [From.GetFirstName] remains a bland and frugal person, boring in [From.GetHerHis] interests as much as in [From.GetHerHis] character.;;;;;;;;;;;;;;
EVTOPTAspleasure.84;Perhaps [From.GetSheHe] still needs more time.;;;;;;;;;;;;;;
EVTOPTBspleasure.84;I'll approach [From.GetHerHim] anyway.;;;;;;;;;;;;;;
EVTDESCspleasure.86;Making sure the right servants slipped the right beverage in the right chalice is an art in itself. Now [From.GetFirstName] has already started to develop a more interesting and colourful personality.;;;;;;;;;;;;;;
EVTOPTAspleasure.86;Perhaps [From.GetSheHe] still needs more time.;;;;;;;;;;;;;;
EVTOPTBspleasure.86;I'll approach [From.GetHerHim] now.;;;;;;;;;;;;;;
EVTDESCspleasure.88;Boytoys and wenches aren't hard to find and they can make the most believable actors when paid enough. It is delightful to think how one can be able to create love with precision and intent. For as long as [From.GetFirstName] believe them, isn't it true love?;;;;;;;;;;;;;;
EVTOPTAspleasure.88;Perhaps [From.GetSheHe] still needs more time.;;;;;;;;;;;;;;
EVTOPTBspleasure.88;I'll approach [From.GetHerHim] now.;;;;;;;;;;;;;;
EVTDESCspleasure.89;Using minor instruments to exact your art is demeaning and obviously can lead to gross mistakes. The help you hired to drag [From.GetFirstName] out of [From.GetHerHis] bland and uninteresting shyness has likely had the entire opposite effect.;;;;;;;;;;;;;;
EVTOPTAspleasure.89;Perhaps [From.GetSheHe] still needs more time.;;;;;;;;;;;;;;
EVTOPTBspleasure.89;I'll approach [From.GetHerHim] anyway.;;;;;;;;;;;;;;
celibate_mom_dec;Become Celibate;;;;;;;;;;;;;;
celibate_mom_dec_desc;You've faced a particularly troublesome pregnancy. The next could be lethal. Maybe it would be best to abstain, rather than risk?;;;;;;;;;;;;;;
EVTDESCasur50;Gaen Vale, the most sacred place for the Asur, the core of Ulthuan and the centre of the Vortex which keeps the Chaos from pouring in and unravel the World is under attack. Would you stand with the Everqueen and defend the very heart of your homeland?;;;;;;;;;;;;;;
EVTOPTAasur50;Sail, to war!;;;;;;;;;;;;;;
EVTOPTBasur50;May the Gods protect them.;;;;;;;;;;;;;;
EVTDESC_asurdebate_12;[FromFrom.GetTitledFirstName] has approached you, saying [FromFrom.GetSheHe] will forget what you owe [FromFrom.GetHerHim], where you to change your political stance and align it to [FromFrom.GetHerHis].;;;;;;;;;;;;;;
EVTOPTA_asurdebate_12;Hmpf.. I see. Very well then…;;;;;;;;;;;;;;
EVTOPTB_asurdebate_12;Never!;;;;;;;;;;;;;;
EVTDESCasurdebate13;Dearest [Root.GetTitledName],\n\nWith this missive, I invite you at a great symposium I will be hosting in a few days in my villa. It will be an exquisite reunion, with sublime music and some of the noblest scions of our enlightened kin. It would be grand to count you amongst us.\n\nAwating your confirmation,\n[From.GetTitledName];;;;;;;;;;;;;;
EVTOPTAasurdebate13;It would be rude to not join them.;;;;;;;;;;;;;;
EVTOPTBasurdebate13;I don't care for such things.;;;;;;;;;;;;;;
EVTDESCasurdebate13001;An otherwordly music fills the air as the first guests arrive to your private party, followed by servants and courtiers. The beautiful and pristine sights of Ulthuan surround the private villa you've gathered in, enveloping your guests in the bright and delicate artwork of Asur sculptors and carpenters, each detail refined beyond measure through magic and supreme skill.\n It doesn't take long for you to spot [From.GetFirstName], but still, you decide to not approach [From.GetHerHim] immediately, exchanging pleasantries with the other guests and making sure all the servants are fulfilling their tasks appropriately before making your move.;;;;;;;;;;;;;;
EVTOPTAasurdebate13001;Just a few minutes still…;;;;;;;;;;;;;;
EVTDESCasurdebate13002;An otherwordly music fills the air as you reach[From.GetFirstName]'s private party alongside some of the other guests, followed by servants and courtiers. The beautiful and pristine sights of Ulthuan surround the private villa you've gathered in, enveloping you in the bright and delicate artwork of Asur sculptors and carpenters, each detail refined beyond measure through magic and supreme skill.\n It doesn't take long for you to spot [From.GetFirstName], but still, [From.GetHerHim] doesn't approach you immediately, busy with [From.GetHerHis] duties as a guest. It is only after some time that you're formally greeted by your host, who, after a few pleasantries, asks to have a word with you in private.;;;;;;;;;;;;;;
EVTOPTAasurdebate13002;Very well…;;;;;;;;;;;;;;
EVTDESCasurdebate13003;You've finally approached [From.GetFirstName] and, after exchanging a few pleasantries, have managed to take [From.GetHerHim] aside to have some time to speak in private, far from any unwanted listeners.\n It is time for you to make clear your intentions and negotiate whatever deal you have in mind for your special guest.;;;;;;;;;;;;;;
EVTOPTAasurdebate13003;*Ask for money*;;;;;;;;;;;;;;
EVTOPTBasurdebate13003;*Ask for favor*;;;;;;;;;;;;;;
EVTOPTCasurdebate13003;*Ask to cancel favor*;;;;;;;;;;;;;;
EVTOPTDasurdebate13003;*Persuade to divorce*;;;;;;;;;;;;;;
EVTOPTEasurdebate13003;*Propose for marriage*;;;;;;;;;;;;;;
EVTOPTFasurdebate13003;*Attempt public shaming*;;;;;;;;;;;;;;
EVTDESCasurdebate13004;Kind [Root.GetTitledName],\n\nWith the utmost shame, I must inform you pressing matters have come up and the Fates seem to have conspired to keep me away from your excellent care.\n\nHoping to receive news,\n[From.GetTitledName];;;;;;;;;;;;;;
EVTOPTAasurdebate13004;Slime.;;;;;;;;;;;;;;
EVTDESCasurdebate14001;How much will you be asking [From.GetFirstName]?;;;;;;;;;;;;;;
EVTOPTAasurdebate14001;As much as possible.;;;;;;;;;;;;;;
EVTOPTBasurdebate14001;A considerable sum.;;;;;;;;;;;;;;
EVTOPTCasurdebate14001;Just a small token of affection…;;;;;;;;;;;;;;
EVTDESCAasurdebate14002;[From.GetFirstName] talks with you for quite a long time and does not shy away from showering you with kind and elaborate words to weave your virtues. Yet, as the discussion goes on, you start to see how [From.GetSheHe] is hinting more and more to something that you might do in exchange of [From.GetHerHis] eternal gratitude.\n It seems to be a matter concerning money. Such a base request, yet weaved by such delicate words... It might even be more agreeable, if the sum hinted at was not so outrageous...;;;;;;;;;;;;;;
EVTDESCBasurdebate14002;[From.GetFirstName] talks with you for quite a long time and does not shy away from showering you with kind and elaborate words to weave your virtues. Yet, as the discussion goes on, you start to see how [From.GetSheHe] is hinting more and more to something that you might do in exchange of [From.GetHerHis] eternal gratitude.\n It seems to be a matter concerning money. Such a base request, yet weaved by such delicate words... The way it is presented, it doesn't even seem so much, yet, from what you can perceive, it's not so little either.;;;;;;;;;;;;;;
EVTDESCCasurdebate14002;[From.GetFirstName] talks with you for quite a long time and does not shy away from showering you with kind and elaborate words to weave your virtues. Yet, as the discussion goes on, you start to see how [From.GetSheHe] is hinting more and more to something that you might do in exchange of [From.GetHerHis] eternal gratitude.\n It seems to be a matter concerning money. Such a base request, yet weaved by such delicate words... To hear your host, it wouldn't even be much for you to be relieved of, to the point you wouldn't even miss what was so graciously given.;;;;;;;;;;;;;;
EVTOPTAasurdebate14002;Of course I shall help you, no need to say anything.;;;;;;;;;;;;;;
EVTOPTDasurdebate14002;I'm afraid I cannot give what you ask for.;;;;;;;;;;;;;;
EVTDESCasurdebate14003;In true princely fashion, [From.GetFirstName] has decided to liberally give you the money you needed, without asking anything in return. This public display of opulence has certainly endeared [From.GetHerHim] in the eyes of all the guests, but, more importantly, has allowed you to obtain exactly what you desired, without doing anything in return.\n You can do nothing but profusely thank the gentle guest and continue the evening with the rest of your noble kin.;;;;;;;;;;;;;;
EVTOPTAasurdebate14003;Perfect.;;;;;;;;;;;;;;
EVTDESCasurdebate14013;In true princely fashion, you've decided to liberally give you the money [From.GetFirstName] needed, without asking anything in return. This public display of opulence has certainly endeared you in the eyes of all the guests, in a show of prestige that shall not be soon forgotten.\n [From.GetFirstName] can do nothing but profusely thank you for your generosity and finally allow you to enjoy in peace and kindness the remainder of the evening.;;;;;;;;;;;;;;
EVTOPTAasurdebate14013;It was worth it.;;;;;;;;;;;;;;
EVTDESCAasurdebate14004;You've done your best to expose your case as gently and as obscurely as possible: to just ask for money to your kin would be disgraceful. Sadly, while [From.GetFirstName] seems to have understood what you require, [From.GetSheHe] doesn't seem to be willing to depart from it without asking something in return. The guest has remembered that [From.GetSheHe] rightfully owes you something for past allowances and is ready to fulfill [From.GetHerHis] charge, provided that, with this gesture, you will consider [From.GetHerHis] standing charge fulfilled.;;;;;;;;;;;;;;
