#################
# MIXED ENTRIES #
#################
###ÄNSI
EVTDESCDR_universities.6;Your [GetFromRelation], [From.GetTitledFirstName], has decided to study in prestigious University of Remas and become learned [From.GetManWoman]! Although [From.GetSheHe] will no doubt learn something there, such education is not free.;;;;;;;;;;;;x
EVTDESCDR_universities.7;Your [GetFromRelation], [From.GetTitledFirstName], has decided to study in prestigious University of Miragliano and become learned [From.GetManWoman]! Although [From.GetSheHe] will no doubt learn something there, such education is not free.;;;;;;;;;;;;x
EVTDESCDR_universities.8;Your [GetFromRelation], [From.GetTitledFirstName], has decided to study in prestigious University of Martek and become learned [From.GetManWoman]! Although [From.GetSheHe] will no doubt learn something there, such education is not free.;;;;;;;;;;;;x
EVTDESCDR_universities.9;Your [GetFromRelation], [From.GetTitledFirstName], has decided to study in prestigious University of Magritta and become learned [From.GetManWoman]! Although [From.GetSheHe] will no doubt learn something there, such education is not free.;;;;;;;;;;;;x
EVTDESCDR_universities.11;[From.GetTitledFirstName] has returned finished [From.GetHerHis] studies. A single look at your [GetFromRelation] tell you that [From.GetSheHe] has taken to the bottle, it makes you wonder how [From.GetSheHe] completed the studies at all.;;;;;;;;;;;;x
EVTOPTADR_universities.11;Damn slob.;;;;;;;;;;;;x
EVTDESCDR_universities.13;[From.GetTitledFirstName] has returned finished [From.GetHerHis] studies as a changed [From.GetManWoman]. [From.GetSheHe] is wiser, more confident in his own abilities and more knowledgeable in general. It seems the time spent in studying did [From.GetHerHim] good.;;;;;;;;;;;;x
EVTOPTADR_universities.13;Welcome home, [From.GetFirstName]!;;;;;;;;;;;;x
EVTDESCDR_universities.15;[From.GetTitledFirstName] has returned finished [From.GetHerHis] successfully studies, although it did take a lot from [From.GetHerHim] - many sleepless nights and learning sessions have left your [GetFromRelation] depressed.;;;;;;;;;;;;x
EVTOPTADR_universities.15;It can't be that hard.;;;;;;;;;;;;x
EVTDESCDR_universities.17;[From.GetTitledFirstName] has come home from [From.GetHerHis] studied, but [From.GetSheHe] is not alone. [From.GetSheHeCap] has found a spouse and brought [From.GetSheHeOpp] with [From.GetSheHe]. [From.GetSheHeCapOpp] seems willing to make the best of [From.GetSheHeOpp] new home.;;;;;;;;;;;;x
EVTOPTADR_universities.17;Each to their own.;;;;;;;;;;;;x
EVTOPTBDR_universities.17;Each to their own.;;;;;;;;;;;;x
EVTDESCDR_universities.19;[From.GetTitledFirstName] has returned finished [From.GetHerHis] studies. They weren't easy and [From.GetSheHe] barely dragging [From.GetHerHis] feet. [From.GetSheHe] will have to rest for a while.;;;;;;;;;;;;x
EVTOPTADR_universities.19;Poor child...;;;;;;;;;;;;x
EVTDESCDR_universities.21;[From.GetTitledFirstName] has come home from [From.GetHerHis] studied. It seems [From.GetSheHe] enjoyed them seeing that [From.GetSheHe] have taken a whole mountain of books with [From.GetHerHim].;;;;;;;;;;;;x
EVTOPTADR_universities.21;I don't think they all will fit in library.;;;;;;;;;;;;x
EVTDESCDR_universities.23;[From.GetTitledFirstName] has come home from [From.GetHerHis] studied. You decide that students life must be quite something after hearing some of your [GetFromRelation]'s outrageous stories of what exactly happened during [From.GetHerHis] so called 'study seasons'.;;;;;;;;;;;;x
EVTOPTADR_universities.23;That's my [GetFromRelation]!;;;;;;;;;;;;x
EVTDESCDR_universities.30;Upon learning of the death of your parent, you hastily completed the necessary paperwork to get officially finish your studies and departed for home. The journey was uneventful but finally you are home. The throne is yours.;;;;;;;;;;;;x
EVTOPTADR_universities.30;I will put my new knowledge to good use.;;;;;;;;;;;;x
EVTDESCDR_universities.31;You have decided to send [From.GetTitledFirstName] to a university to study, hoping they return as an enlightened academician. Where will you send [From.GetHerHim]?;;;;;;;;;;;;x
EVTOPTADR_universities.31;To the University of Altdorf;;;;;;;;;;;;x
EVTOPTBDR_universities.31;To the University of Nuln;;;;;;;;;;;;x
EVTOPTCDR_universities.31;To the University of Streissen;;;;;;;;;;;;x
EVTOPTDDR_universities.31;To the University of Praag;;;;;;;;;;;;x
EVTOPTEDR_universities.31;To the University of Remas;;;;;;;;;;;;x
EVTOPTFDR_universities.31;To the University of Miragliano;;;;;;;;;;;;x
EVTOPTGDR_universities.31;To the University of Kufra;;;;;;;;;;;;x
EVTOPTHDR_universities.31;To the University of Magritta;;;;;;;;;;;;x
EVTOPTIDR_universities.31; On second thought, no, [From.GetTitledFirstName] stays.;;;;;;;;;;;;x
academic;Academic;;;;;;;;;;;;x
academic_desc;This character has continued their education in one of the famous universities of the world.;;;;;;;;;;;;x
EVTOPTAli_sonevents1;On second thoughts no, he shall remain with me.;;;;;;;;;;;;x
send_son_to_university;Send [Root.GetTitledFirstName] to study at an University;;;;;;;;;;;;x
send_son_to_university_desc;You can send [Root.GetTitledFirstName] to enroll as a student in one of three universities, depending on the region inside the Old World or Araby you're located in, for some years and hope they return as an enlightened academician.;;;;;;;;;;;;x
EVTNAMEDR_FANATICS_REMOVED;Fanatics Scattered;Conversion religieuse d'un comté;Grafschaftsreligion konvertiert;;Condado convertido;;;;;;;;;;;;x
EVTDESCDR_FANATICS_REMOVED;The [Root.Religion.GetName] fanatics in [Root.Location.GetName] have been scattered, or, at least, most of them.;Les habitants de [Root.Location.GetName], ou, du moins, la plupart d'entre eux, ont embrassé la foi [Root.Religion.GetName] !;Die Menschen in [Root.Location.GetName], oder zumindest die meisten von ihnen, sind zum [Root.Religion.GetName]-Glauben übergetreten!;;¡Los habitantes de [Root.Location.GetName], o al menos la mayoría, se han unido al [Root.Religion.GetName]!;;;;;;;;;;;;x
EVTOPTADR_FANATICS_REMOVED;My hard work has paid off!;Mes efforts ont payé !;Meine Anstrengungen haben sich ausgezahlt!;;¡Mis esfuerzos han dado su fruto!;;;;;;;;;;;;x
EVTDESCDR_FANATICS_REMOVED_LIEGE;My liege, I am pleased to report the success of my mission to scatter the fanatics in [From.Location.GetName]. The majority of them have been convinced to give up their fervent beliefs!\nYour humble Lord Spiritual\n[From.GetTitledName];Mon suzerain, j'ai le plaisir de vous informer que ma mission à [From.Location.GetName] a porté ses fruits. La majorité des habitants se sont convertis à la foi [From.Religion.GetName] !\nVotre humble Chapelain\n[From.GetTitledName];Mein Lehnsherr, mit Freuden melde ich Euch den Erfolg meiner Mission in [From.Location.GetName]. Der Großteil der Bevölkerung ist zum [Root.Religion.GetName]-Glauben übergetreten!\nEuer ergebener Hofkaplan\n[From.GetTitledName];;Mi señor, es un placer comunicarle el éxito de mi misión en [From.Location.GetName]. ¡La mayoría de sus habitantes se ha convertido al [From.Religion.GetName]!\nSu humilde capellán,\n[From.GetTitledName];;;;;;;;;;;;x
fanatic_uprising;Fanatic Presence;;;;;;;;;;;;x
celebrate_atruhayid_festival;The Parade of the Idols;;;;;;;;;;;;x
celebrate_atruhayid_festival_desc;True to the customs of our ancestors, we parade our many gods, the Marid, once in a year so that all may bathe in their glory.;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1500;You have begun preparations for the Parade of the Idols. You send out messengers with invitations to your vassals, expecting all to come and honor [Root.Religion.GetRandomGodName].;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1500;Come all, to celebrate our gods!;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1501;Dear vassal,\nI hereby invite you to attend the Parade of the Idols at [From.Capital.GetName].\n\nYour Liege,\n[From.GetTitledName];;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1501;I look forward to it!;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1502;Your vassal, [From.GetTitledName], has refused your invitation to the Parade of the Idols.;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1502;Well, I don't like [From.GetHerHim] either;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1520;Guests have arrived from villages throughout the realm, to celebrate the Parade of the Idols. Already, idols to minor and foreign gods are starting to be paraded around the streets of [Root.Capital.GetName].;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1520;Let's get this party started!;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1596;The Parade of the Idols is over for this time. The Thousand Idols have been properly honoured and the realm is looking forward to a bright future under their glory.;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1596;Until next time!;;;;;;;;;;;;x
EVTTITLE_DR_atruhayid_1530;The Parade of the Idols;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1530;The Parade of the Idols is about to start, and in accordance with tradition, priests and pious men carry the idols and statues of our many gods in circles around the city, distributing blessings in the name of [Root.Religion.GetRandomGodName] and many others. To be allowed to carry one of the idols is a honor reserved for only those of great prestige and piety, as well as an event requiring strength and willpower.;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1530;Today I shall proudly carry the glory of [Root.Religion.GetRandomGodName]!;;;;;;;;;;;;x
EVTOPTB_DR_atruhayid_1530;I always enjoy watching the Parade. From a well shaded location.;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1531;As you carry the heavy idol around, you discover that it is rather more heavier that you expected. The unaccustomed weight causes you to stumble, and the statue slips out of your hands and crashes down on top of you.;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1531;Surely that's not a bad omen;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1535;As you carry the heavy idol around, the weight and the heat begin to take their toll on you. As if in a dream, you begin to hear the voices of the Marid talking, telling you secrets and mysteries.;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1535;The wisdom the Thousand is revealed to me!;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1537;With each step of the Parade, more and more of the truth of your gods is revealed. Of course this is the proper path, the path of our ancestors, how could any [Root.GetManWoman] doubt such a truth?;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1537;For the glory of [Root.Religion.GetRandomGodName]!;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1539;What once seemed so heavy at the start now feels as light as feather. Why, you could carry this idol around all day if the priests would let you!;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1539;Strength comes from [Root.Religion.GetRandomGodName].;;;;;;;;;;;;x
EVTTITLE_DR_atruhayid_1540;Veneration of the Idols;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1540;After the Idols have been paraded around the city, the populace comes forward to present their sacrifices and venerations. You visit each idol in turn, praying for the straight of the Marid, venerating them with sacred offerings.;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1540;For Power and Glory!.;;;;;;;;;;;;x
EVTTITLE_DR_atruhayid_1550;Collection of Offerings from the Pious;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1550;The final stage of the Parade is the collection of offerings and taxes from the pious. Every pious man is expected to give, for the greater glory of the Marid. While most give only a few coins, truly pious are expected to provide much more.\n\n As the priests wind their way towards you through the crowd, you reach for your purse. How much in offerings should you give today?;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1550;As much as I can spare, for the people need it more.;;;;;;;;;;;;x
EVTOPTB_DR_atruhayid_1550;The bare minimum I can get away with.;;;;;;;;;;;;x
EVTOPTC_DR_atruhayid_1550;Offerings? Bah, those soothsayers need to get a job!;;;;;;;;;;;;x
EVTDESC_DR_atruhayid_1590;The final ceremony is a grand sermon to thank our gods for their presence. It is was a rousing sermon as always, and the crowd begins the feast with great abandon. Another glorious celebration to the Marid has completed!;;;;;;;;;;;;x
EVTOPTA_DR_atruhayid_1590;Praise [Root.Religion.GetRandomGodName]!;;;;;;;;;;;;x
holding_atruhayid_feast;Holding an Idol Parade;;;;;;;;;;;;x
attending_atruhayid_feast;Attending an Idol Parade;;;;;;;;;;;;x
eat_prisoner_miyan;Eat [Root.GetFirstName];;;;;;;;;;;;x
eat_prisoner_miyan_desc;The worshippers of Kukaili ritualistically devour their prisoners to honour It. Eating [Root.GetFirstName] could be a good way to show praise to the Great Devourer.;;;;;;;;;;;;x
EVTDESC_DR_misc_miyan_eat_guy;[From.GetTitledFirstName] is brought before you, at an altar to Kukaili. You start the ritual by devouring [From.GetHerHis] heart, as this will please Kukaili mostly. [From.GetSheHe] watches in horror on his last breath… afterwards, you devour what's the rest of [From.GetHerHim] as well.;;;;;;;;;;;;x
EVTOPTA_DR_misc_miyan_eat_guy;KUKAILI! KUKAILI! KUKAILI!;;;;;;;;;;;;x
EVTDESC_DR_misc_miyan_eaten_guy;[From.GetTitledFirstName]'s tribesmen have you brought before [From.GetHerHim] and tied to an altar to their bloody god. You watch in horror as [From.GetSheHe] tears your heart out of your chest and eats it! Afterwards, all you see is darkness…;;;;;;;;;;;;x
CELESTIAL_COURT;Heavenly Court;;;;;;;;;;;;x
GREAT_MAW_TITLE;Great Maw;;;;;;;;;;;;x
SLAYER_DWARF_TITLE;Slayer;;;;;;;;;;;;x
nick_the_heavenly_master;the Heavenly Master;;;;;;;;;;;;x
EVTDESC_DR_misc_albion_mists_sink_ship;Dire news! It seems that the expedition you sent to Mist-covered waters in the northwestern Great Ocean has perished... the ships are intact, but all of the men inside them have disappeared. It is as if the Mists themselves are protecting something, as most who sail there never return...\n(Sending embarked troops through the Mists of Albion will cause all of them to die instantly);;;;;;;;;;;;x
EVTOPTA_DR_misc_albion_mists_sink_ship;I'll be more careful next time;;;;;;;;;;;;x
EVTOPTB_DR_misc_albion_mists_sink_ship;Do not show this warning again;;;;;;;;;;;;x
EVTTITLE_DR_misc_mists_of_albion;The Mists of Albion;;;;;;;;;;;;x
EVTDESC_DR_misc_mists_of_albion;My [Root.GetTitle], a great discovery has been made! A mysterious island has suddenly appeared in the mists covered waters off the western coast of Norsca. The belicose human natives call their land "Albion". Even with the mysterious mists lifted, the island is covered heavy fog and its lands are predominantly bogs, marshes and fens hiding many horrible creatures... and ancient secrets. What more mysteries lie in the Mists of Albion?\nAlbion can now be targeted by most CBs and marriage with Albionite characters is possible.;;;;;;;;;;;;x
EVTOPTA_DR_misc_mists_of_albion;Very interesting...;;;;;;;;;;;;x
court_physician_warhammer;Is not a member of a disease-immune race;;;;;;;;;;;;x
deploy_slaves_province;Deploy Slaves in [Root.Location.GetName];;;;;;;;;;;;x
deploy_slaves_province_desc;You can deploy some of your slaves in [Root.Location.GetName] to compliment its workforce.;;;;;;;;;;;;x
deploy_slaves_province_tooltip;You can deploy some of your slaves in [Root.Location.GetName] to compliment its workforce. You will be given the choice of which kind of slaves to use for this ( Humans, Elfs or Dwarfs ).;;;;;;;;;;;;x
mount;Mount;;;;;;;;;;;;;x
#
# FLAVOUR MINOR TITLES
#
title_wise_woman;Wise Woman;;;;;;;;;;x
title_wise_woman_desc;Wise Women (also known as Hags) keep oral lore of the tribes, mediate with the spirits of the steppe, and keep vigilant eye out for the taint of Chaos.;;;;;;;;;;x
title_court_scholar;Court Scholar;;;;;;;;;;x
title_court_scholar_desc;Scholarship is a very appreciated skill in all the courts of the Old World. That is, except in Bretonnia.;;;;;;;;;;x
title_court_scribe;Court Scribe;;;;;;;;;;x
title_court_scribe_desc;Scribes are much in demand in the Old World, and being invested with this task is seen as a great honour.;;;;;;;;;;x
title_diestro;Diestro;;;;;;;;;;x
title_diestro_desc;The Diestros of Estalia are some of the most skilled swordsmen in the Old World. It's a title only bestowed upon the greatest duelists in the realm.;;;;;;;;;;x
title_court_herald;Court Herald;;;;;;;;;;x
title_court_herald_desc;Bretonnian nobles, pompous as they are, like to name Heralds from amongst their entourage to continuously recite their long titles.;;;;;;;;;;x
title_chief_goldsmith;Chief Goldsmith;;;;;;;;;;x
title_chief_goldsmith_desc;Being named the Chief Goldsmith of a court is a great honour for any Dwarf. The goldsmiths are artisans known for carving great works of art.;;;;;;;;;;x
title_chief_prospector;Chief Prospector;;;;;;;;;;x
title_chief_prospector_desc;To a Dwarf, mining is a great enterprise. Being named Chief Prospector of the Hold's mining efforts by it's lord is a great honour.;;;;;;;;;;x
title_koniushy;Koniushy;;;;;;;;;;;;;x
title_koniushy_desc;In the Tzardom of Kislev the koniushy is responsible for the Tzar's own horses and stables.;;;;;;;;;;;;;x
title_droyaska;Droyaska;;;;;;;;;;;;;x
title_droyaska_desc;A title bestowed upon a master swordsman whose skill is above all others;;;;;;;;;;;;;x
title_designatedheir_desc;This is your designated heir.;;;;;;;;;;;;;x
#
# EVENTS
#
#
# STARTUP EVENTS
#
GAME;Gameplay options;;;;;;;;;;;;;x
startup0desc;At the dawn of time, it is said that the two Old Ones battled to decide what would be the laws upon which the Universe revolves. Unable to reach a consensus, they split Reality in half, so that those who sought canon over freedom and their opposites could both be pleased by inscribing their preference upon this magic tablet...\n\nThere are two ways to play the Warhammer mod. Option A: Player cannot marry outside of his race, and no one can switch to another race's religion. Option B: Player only (not AI) can marry outside of his race, and with some notable exceptions, it is possible for races to change religions. Way of Life DLC seductions are also less restrictive.;;;;;;;;;;;;;x
startup0A;A - I want a purely canon experience;;;;;;;;;;;;;x
startup0B;B - I value player choice over canon sometimes;;;;;;;;;;;;;x
#
# TEMPTATION
#
temptation.1;The Embrace of Uncle Nurgle;;;;;;;;;;;;;x
temptation.1_desc;The Plague Father, Fly Lord, Great Corrupter, the Master of Pestilence... Grandfather Nurgle has many titles. Within your very mind and soul you hear the maddened buzzing of a billion flies, and a chorus of choking, coughing voices whispering in your ears. They are calling you to join them in the endless bliss of utter pestilence and decay, to cast aside the facade of health and embrace the utter rottenness that is the inevitable fate of all life.;;;;;;;;;;;;;x
Temptation.1.TOOLTIP1;Father Nurgle loves his children, hehehe...;;;;;;;;;;;;;x
Temptation.1.TOOLTIP2;[Root.Religion.GetRandomGodNameCap] will give me the strength to resist this sickness in my heart!;;;;;;;;;;;;;x
temptation.2;The Seductions of the Prince of Pleasure;;;;;;;;;;;;;x
temptation.2_desc;Truth, beauty, honour, justice... what do any of these things mean without pleasure? Are not the senses of Man his guide into the divine? Poetry, music, dance, wine, none of it is enough for one of your intellect and needs. Your body and mind yearn for stimulation, to seek out new experiences. You tire of the restraints of so-called "civilised society,and wonder if it might be better to seek out like-minded spirits and experiment with a new lifestyle beyond mere mortal hedonism? Your inquiring mind and almost uncontrollable lust for life leads you to the Forbidden Lord of Excess, Slaanesh, who can offer you all you desire in return for so little?;;;;;;;;;;;;;x
temptation.2.TOOLTIP1;Ah, what sweet ecstasy is this? I must have more!;;;;;;;;;;;;;x
temptation.2.TOOLTIP2;No, no, I have gone too far... [Root.Religion.GetRandomGodNameCap] forgive me.;;;;;;;;;;;;;x
temptation.3;The Changer of Ways Calls Ye;;;;;;;;;;;;;x
temptation.3_desc;The ignorant masses cling to their Gods and laws, unaware of their own utter insignificance in the grand scheme of things. Civilisations and races rise and fall, the only constant is change - all else is illusion. One of your genius knows that the only way to survive and achieve greatness on this mortal coil is to understand the vast immaterial power of magic, and to use any means necessary to acquire that knowledge. You know that the parlour tricks of the common wizards are merely a pale reflection of the incredible powers that close-minded religious dogma denies to you. In order to better understand the Winds of Magic, and to further your own career, you've considered entering a purely temporary relationship with the daemon called Tzeentch in order to use him for your own ends.;;;;;;;;;;;;;;x
temptation.3.TOOLTIP1;Knowledge is power.;;;;;;;;;;;;;x
temptation.3.TOOLTIP2;Some secrets must be hidden forever.;;;;;;;;;;;;;x
temptation.4;The Eight-Fold Path;;;;;;;;;;;;;x
temptation.4_desc;Weakness, all you see around you is weakness and corruption. Peace breeds excess, only war is pure. Every day you spend you long for the clash of arms, the splatter of fresh blood on your face, to see your enemies' homesteads in flames and their warriors in flight. Better that than to forever be surrounded by whining, ungrateful vassals and forced to listen to the false advice of effete scholars and sorcerers. Kill them, kill them all! Khorne, Master of the Skull Throne, calls you to his service. It matters not from whence the blood flows, only that it does.;;;;;;;;;;;;;x
temptation.4.TOOLTIP1;BLOOD FOR THE BLOOD GOD, SKULLS FOR THE SKULL THRONE!!!;;;;;;;;;;;;;x
temptation.4.TOOLTIP2;What am I thinking?! I'm a warrior, not a butcher!;;;;;;;;;;;;;x
temptation.5;The Power of Chaos;;;;;;;;;;;;;x
temptation.5_desc;Everywhere those in power seek to blind the teaming mass of Mankind to the horrors that lurk just out of sight. The Blood God, the Changer of Ways, the Prince of Pleasure and the Great Corrupter are all names for a unspeakable force that was ancient when the mountains and the seas were young. Fools deny it, but the Ruinous Powers are very real. Those who serve them well are rewarded, or else are damned for eternity. Do you dare sell your soul to Chaos Undivided, the Primordial Annihilator - and risk all for the sake of immortality and an escape from death itself?;;;;;;;;;;;;;x
temptation.5.TOOLTIP1;[Root.Religion.GetRandomGodNameCap]? Bah, these are the real Gods!;;;;;;;;;;;;;x
temptation.5.TOOLTIP2;My faith in [Root.Religion.GetRandomGodNameCap] in unshakeable!;;;;;;;;;;;;;x
temptation.6;The Cult;;;;;;;;;;;;;x
temptation.6_desc;You hurry through the streets, scurrying like a common criminal through the backstreets and the slums, a hood obscuring your face from sight. But you are no common thief or mere conspirator, you serve a greater power. You duck and weave your way to arranged meeting place, whispering a password in a forbidden language. Inside, you are greeted by your new brothers and sisters, and after a blood curdling ritual test you are finally inaugurated into the cult.;;;;;;;;;;;;;x
temptation.6.TOOLTIP1;It's too late to turn back now...;;;;;;;;;;;;;x
#
# DISEASE
#
EVTDESC_DISEASE_1;You were infected with Tomb Rot, and your body has started rotting.;;;;;;;;;;;;;x
EVTOPT_DISEASE_1A;Oh no!;;;;;;;;;;;;;x
EVTDESC_DISEASE_0;A miracle! You were cured of Tomb Rot.;;;;;;;;;;;;;x
EVTOPT_DISEASE_0A;Bless the Gods!.;;;;;;;;;;;;;x
EVTDESC_DISEASE_2;A miracle! You were cured of Creeping Buboes.;;;;;;;;;;;;;x
EVTOPT_DISEASE_2A;Bless the Gods!.;;;;;;;;;;;;;x
EVTDESC_DISEASE_3;A miracle! You were cured of Green Pox.;;;;;;;;;;;;;x
EVTOPT_DISEASE_3A;Bless the Gods!.;;;;;;;;;;;;;x
EVTDESC_DISEASE_4;A miracle! You were cured of Red Pox.;;;;;;;;;;;;;x
EVTOPT_DISEASE_4A;Bless the Gods!.;;;;;;;;;;;;;x
EVTDESC_DISEASE_5;A miracle! You were cured of Rattlelung.;;;;;;;;;;;;;x
EVTOPT_DISEASE_5A;Bless the Gods!.;;;;;;;;;;;;;x
EVTDESC_DISEASE_6;A miracle! You were cured of Bone Ague.;;;;;;;;;;;;;x
EVTOPT_DISEASE_6A;Bless the Gods!.;;;;;;;;;;;;;x
#
# RACIAL
#
EVTDESC_RACIAL_1;Hidden;;;;;;;;;;;;;x
EVTDESC_RACIAL_2;You have been blessed with a long life, but now you feel that your time has come to leave this world.;;;;;;;;;;;;;x
EVTOPT_RACIAL_2A;I die in peace...;;;;;;;;;;;;;x
EVTDESC_RACIAL_3;Illness weakens your once strong body and you feel that your last moment has come. You take your final breath.;;;;;;;;;;;;;x
EVTOPT_RACIAL_3A;Ah...;;;;;;;;;;;;;x
#
# DOOM ENGINE
#
EVTNAME_DOOMENGINE_1;Signs of Armageddon;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_1;The signs on heaven and earth are indicating an approaching doom. Foul mutants seems to be more common now, despite the best efforts to isolate and burn them out...;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_1A;Yes indeed, something is happening...;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_10;The power of the Dark Gods is rising. Daemonic legions find it easier to enter this world to spread destruction and taint to all that is holy. They readily join your forces to help you in your crusade...;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_10A;The world will fall!;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_11;You feel that the influence of the Dark Powers is getting weaker with each passing day. The daemonic forces that march with you slowly disappear.;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_11A;Why have you forsaken me?;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_20;The dark crusade has begun! The world will tremble! The believers of the false gods will drown in their own blood!;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_20A;For glory!;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_21;The armies of Chaos march through the world, spreading destruction in the name of the Dark Gods. The doom is coming... in such conflict one must take a side.;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_21A;LET THE WORLD BURN!.;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_21B;I will never yield before Chaos.;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_21C;That is not our war...;;;;;;;;;;;;;x
#EVTDESC_DOOMENGINE_1;Signs in the heavens and on earth tell of the coming of the End of Days. Mutations appear rampant and beastman attacks are more frequent than ever despite the best efforts. You hear rumours of terrible events occurring in distant lands, hopefully exaggerated or false.;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_22;The [From.GetTitledFirstName] begs for your help against the armies of Chaos. What is your answer?;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_22A;In this dark hour we will stand up to the challenge!.;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_22B;This war isn't ours to fight.;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_23;Your mighty host is passing through the lands of those who are not currently at war with you, however the Dark Gods would be pleased if they too felt your wrath...;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_23A;Drown them in their own blood! Pillage and burn in the name of the Gods!;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_23B;Their time will come... try to pass unnoticed.;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_24;The armies of Chaos are marching. The host of [From.GetTitledFirstName] is ravaging your lands. What will you do?;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_24A;!;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_24B;Let them pass.;;;;;;;;;;;;;x
#
# MAGIC ENGINE
#
EVTDESC_MAGICENGINE_2;You failed to cast the spell, however thanks to your mastery over the Winds, you are left unharmed.;;;;;;;;;;;;;x
EVTDESC_MAGICENGINE_3;You were unable to control the Winds of Magic and the chaotic streams of magic left you burnt and scarred.;;;;;;;;;;;;;x
EVTDESC_MAGICENGINE_4;A terrible mistake during spellcasting exposed you to the power of Ruinous Powers. You scream from pain when raw magical energies twist and damage your body.;;;;;;;;;;;;;x
TOOLTIP_MAGICENGINE_MUTATION;Character gains a mutation.;;;;;;;;;;;;;x
#
# SPECIAL CHARACTER §§§
#
#
# DUEL ENGINE
#
EVTDESC_DUELENGINE_0;Across the field of battle, you have spotted an enemy worth facing.;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_0A;Who shall I fight today?;;;;;;;;;;;;;x
EVTDESC_DUELENGINE_1;As you draw closer, you see your enemy is [From.GetTitledName]. Will you engage [From.GetHerHim]?;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_1A;I shall defeat [From.GetHerHim]!;;;;;;;;;;;;;x
DUELENGINE_TOOLTIP_1A;The enemy reacts!;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_1B;Discretion is the better part of valour!;;;;;;;;;;;;;x
#
# TACTICS FOR THE NEXT ROUND
#
EVTDESC_DUELENGINE_4;The battle is not yet won... Your enemy did [From.GetHerHis] move. Now you may assess the combat situation and choose a proper response.:;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4A;Continue Combat;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4B;Cast Spell;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4C;Counterspell or Channel Magic Power;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4D;Continue Combat;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4E;Try to escape!;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4F;I cannot move!;;;;;;;;;;;;;x
#
EVTDESC_DUELENGINE_5;[From.GetTitledFirstName] managed to escape the battlefield, shaming [From.GetHerHim]self forever!;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_5A;The coward has escaped... for now.;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_20A;Focus on defence. Let no attack through!;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_20B;Focus on offence. Attack without restraint!;;;;;;;;;;;;;x
