#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Last Edit: 11.2.17 -Komioski
##################
# DRUCHII EVENTS #
##################
###Druchii feast;;;;;;;;;;;;;x
EVTDESCDARKELF.15;You come across a merchant convoy of human ships. There are three of them, but it looks like they are not warships. Prepare to board them?;;;;;;;;;;;;x
EVTOPTDARKELF.15.a;Corsairs - full sail! Prepare for boarding action!;;;;;;;;;;;;x
EVTOPTDARKELF.15.b;No, attacking three ships is too risky.;;;;;;;;;;;;x
EVTOPTDARKELF.16.a;Bolt throwers, prepare to cut down their masts!;;;;;;;;;;;;x
EVTOPTDARKELF.16.b;Damnation. Three on one, hardly favourable. Time to withdraw.;;;;;;;;;;;;x
EVTDESCDARKELF.16;Spotting your sail, the ships turn towards you - brave fools, are they are actually going to try and fight you?;;;;;;;;;;;;x
EVTOPTDARKELF.17.a;And they had a rich cargo too!;;;;;;;;;;;;x
EVTDESCDARKELF.17;Your bolt throwers expertly disable the sails of two of the ships, leaving them dead in the water. Your crew board the other ship, and one by one, the others fall to. The sailors are cut down when they resist, with a choice selection of slaves picked from the 'lucky' survivors. This is a great victory!;;;;;;;;;;;;x
EVTOPTDARKELF.18.a;Turn about, we'll outsail these scows!;;;;;;;;;;;;x
EVTDESCDARKELF.18;Your bolt throwers failed to disable the approaching ships, and one of them carries a catapult which sends its own missiles your way. If one of them hits, it could be the end of you...;;;;;;;;;;;;x
EVTOPTDARKELF.19.a;Prepare to repel boarders - bolt throwers, fire at will!;;;;;;;;;;;;x
EVTDESCDARKELF.19;Curses! An Eagle Ship from Ulthuan has spotted your sail, and is fast approaching. You can't outrun the warship sent by your vile cousins, you'll have to try to repel their attack...;;;;;;;;;;;;x
EVTDESCDARKELF.2;Your liege's court is crowded, and it's time to thin the herd. By getting rid of your competitors, your own favour in the eyes of your liege can only increase...;;;;;;;;;;;;x
EVTOPTDARKELF.21.a;We claim their ship, it will fetch a good price.;;;;;;;;;;;;x
EVTDESCDARKELF.21;Your cousins catch up to you but you managed to disable their bolt thrower with your own counter-strikes. A fierce boarding action ensues, but the hatred and ferocity of your crew overcomes the attempt, and soon the high elves are all dead, or fated for much worse...;;;;;;;;;;;;x
EVTDESCDARKELF.22;A deadly shooting match ensues, you manage to do serious damage to their sails, but your own ship has been battered as well. It's time to attempt one last shot at their main mast, otherwise it looks like you won't be able to flee...;;;;;;;;;;;;x
EVTDESCDARKELF.23;You have become wounded, and can no longer carry on the raiding life. It is time to return to your home and regain your strength.;;;;;;;;;;;;x
EVTDESCDARKELF.24;Though temporarily defeated, you will never give up your claims to your ancestral homeland.;;;;;;;;;;;;x
EVTDESCDARKELF.3;While working on one of your schemes, a rival at court has emerged. You will have to work towards destroying this individual before you yourself are destroyed!;;;;;;;;;;;;x
EVTOPTDARKELF.4.b;Do not bother me with this again.;;;;;;;;;;;;x
EVTDESCDARKELF.4;Court rumours say that one of your courtiers has gained a rival at court; it should be interesting to see how this plays out in the future as they work towards foiling each other's schemes.;;;;;;;;;;;;x
EVTOPTDARKELF.5.a;A most excellent deal. Throw [From.GetHerHim] in the cells!;;;;;;;;;;;;x
EVTOPTDARKELF.5.b;A most excellent deal. Throw [From.GetHerHim] in the cells!;;;;;;;;;;;;x
EVTDESCDARKELF.5;A group of corsairs have captured a noble, and offer to sell him to you for a small fee. He is surely worth more than that in ransom... or else he would make a worthy sacrifice to Khaine?;;;;;;;;;;;;x
EVTOPTDARKELF.6.a;W-wait... am I in... Naggaroth?;;;;;;;;;;;;x
EVTOPTDARKELF.6.b;I'll get out... and when I do...;;;;;;;;;;;;x
EVTDESCDARKELF.6;You pass out, and after days or weeks of fever dreams lying wounded on a ship somewhere, you wake up in a dark dungeon. Gods, where is this place, and why is it so dark and cold?;;;;;;;;;;;;x
EVTOPTDARKELF.7.a;500 gold? Sounds like a bargain... Dwarf slaves live for at least 20 years.;;;;;;;;;;;;x
EVTOPTDARKELF.7.b;500 gold? Sounds like a bargain... Dwarf slaves live for at least 20 years.;;;;;;;;;;;;x
EVTOPTDARKELF.7.c;Do not bother me with this again.;;;;;;;;;;;;x
EVTOPTDARKELF.8.a;Certainly, I shall return with slaves and plunder!;;;;;;;;;;;;x
EVTOPTDARKELF.8.b;Certainly, I shall return with slaves and plunder!;;;;;;;;;;;;x
EVTDESCDARKELF.8;You are a noble of Naggaroth, and you can outfit an expedition to go raiding abroad for the glory of Khaine and the Witch King. Do you wish to start looking for a ship and crew?;;;;;;;;;;;;x
EVTOPTDARKELF.9.a;Curses! But hate will carry me on...;;;;;;;;;;;;x
EVTDESCDARKELF.9;You have become maimed, and can no longer carry on the raiding life. It is time to return to your home, and let others lead from the front lines while you carefully manage your wealth and power from your court.;;;;;;;;;;;;x
#
ulthuan_invasion_desc;§Y$CLAIMANT$§! can declare war to retake Ulthuan, the ancestral homeland of all Elves. You will prepare a large invasion for two years, during which troops and commanders will be gathered from all corners of your provinces. If you fail to wage war within these two years, you'll be shamed.;;;;;;;;;;;;;;
CB_NAME_ULTHUAN_INVASION;Reconquest of [Title.GetBaseName];;;;;;;;;;;;;;
WAR_NAME_ULTHUAN_INVASION;Reconquest of $OTHER_TITLE$;;;;;;;;;;;;;;
prepare_ulthuan_invasion;Prepare Reconquest;;;;;;;;;;;;;;
prepare_ulthuan_invasion_desc; Ulthuan is your ancestral birthright. The time has now come to return and reclaim it from those who once drove your people out. Once you've made up your mind, you'll organize a great invasion in the next two years, during which you'll be able to wage war against Ulthuan at any time.;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.2;News have reached you [From.GetTitledFirstName] has started preparing a great invasion to reclaim Ulthuan. The wretched armies of corrupt Druchii raiders and witches gather already under [From.GetHerHis] banner.;;;;;;;;;;;;;;
EVTDESCB_druchiiinv.2;News have reached you [From.GetTitledFirstName] has started preparing a great invasion to reclaim Ulthuan. The wretched armies of feeble Asur warriors and mages gather already under [From.GetHerHis] banner.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv.2;We must prepare.;;;;;;;;;;;;;;
EVTOPTBdruchiiinv.2;We must prepare.;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.3;You've stalled for too long. Slowly, the forces you've gathered for your great invasion have lost their interest and fallen into petty squabbles for power, leaving you with no united force to wrestle Ulthuan from the wretched Asur.;;;;;;;;;;;;;;
EVTDESCB_druchiiinv.3;You've stalled for too long. Slowly, the forces you've gathered for your great campaign of reconquest have lost their interest, thorn by debates regarding the validity of attacking now and leaving you with no united force to wrestle Ulthuan from the wretched Druchii.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv.3;Incompetent fools!;;;;;;;;;;;;;;
EVTOPTBdruchiiinv.3;It'll be for another time...;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.4;A great host of raiders has gathered under your banner, they wait anxiously to set sail for Ulthuan.;;;;;;;;;;;;;;
EVTDESCB_druchiiinv.4;A great host of warriors has gathered under your banner,they wait anxiously to set sail for Ulthuan.;;;;;;;;;;;;;;
EVTOPTBdruchiiinv.4;Good.;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.5;A famous raider has come to your court, offering his allegiance and willingness to help you reclaim Ulthuan for a small share of the spoils.;;;;;;;;;;;;;;
EVTDESCB_druchiiinv.5;A famous commander has come to your court, offering his allegiance and willingness to help you reclaim Ulthuan and deliver it from its corruption.;;;;;;;;;;;;;;
EVTOPTBdruchiiinv.5;Good.;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.6;A small host of raiders has gathered under your banner, they wait anxiously to set sail for Ulthuan.;;;;;;;;;;;;;;
EVTDESCB_druchiiinv.6;A small host of warriors has gathered under your banner, they wait anxiously to set sail for Ulthuan.;;;;;;;;;;;;;;
EVTOPTBdruchiiinv.6;Good.;;;;;;;;;;;;;;
druchii_subjugation_desc;§Y$CLAIMANT$§! can declare war to subjugate any Druchii ruler who opposes us.;;;;;;;;;;;;;;
CB_NAME_DRUCHII_SUBJUGATION;Druchii Subjugation of [Title.GetBaseName];;;;;;;;;;;;;;
WAR_NAME_DRUCHII_SUBJUGATION;$ORDER$$SECOND_ADJ$ Druchii Subjugation of $OTHER_TITLE$;;;;;;;;;;;;;;
vassal_feed_to_nauglir;Feed to nauglir;;;;;;;;;;;;;;
vassal_feed_to_nauglir_desc;Feed this prisoner to your favourite cold one.;;;;;;;;;;;;;;
vassal_feed_to_dragon;Feed to Dragon;;;;;;;;;;;;;;
vassal_feed_to_dragon_desc;Feed this prisoner to your dragon.;;;;;;;;;;;;;;
vassal_feed_to_gryphon;Feed to Griffon;;;;;;;;;;;;;;
vassal_feed_to_gryphon_desc;Feed this prisoner to your griffon.;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.8;Your prisoner is thrown in the public pit and the cold one is released soon after. The creature growls and hisses at the victim for a while and then leaps forward, ripping them apart.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv.8;Who's hungry?;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.9;Your jailer has decided to punish you by tossing you in their pit and have a cold one devour you.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv.9;Aaah!!;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.10;Your prisoner is tied in the middle of the square, for all to see. At your call, the dragon comes down from above, burning them to a crisp and feasting on the remains.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv.10;Who's hungry?;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.11;Your jailer has decided to punish you by tossing you in their pit and have their dragon devour you.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv.11;Aaah!!;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.12;Your prisoner is tied in the middle of the square, for all to see. At your call, the griffon comes down from above, wrapping his claws around the body of the victim and starting to peel off skin with his beak, feasting while the prisoner is still alive and screaming.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv.12;Who's hungry?;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.13;Your jailer has decided to punish you by tossing you in their pit and have their Griffon devour you.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv.13;Aaah!!;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.15;And so it has come to pass that not a man but a woman trained in the arcane arts defeated the Witch King. For centuries Malekith forbade men from practising magic under his lands, needlessly fearing for a prophecy which is clear now he so greatly misunderstood. This is a great day for the Asur, as their greatest enemy has been defeated and the remaining Druchii will soon fight amongst themselves for his legacy.;;;;;;;;;;;;;;
EVTDESCB_druchiiinv.15;And so it has come to pass that a mage defeated the Witch King, just as Caledor prophesied. For centuries Malekith forbade men from practising magic under his lands, but in the end there was nothing he could do to avoid his destiny. This is a great day for the Asur, as their greatest enemy has been defeated and the remaining Druchii will soon fight amongst themselves for his legacy.;;;;;;;;;;;;;;
EVTDESCC_druchiiinv.15;And so it has come to pass that a commoner defeated the Witch King. For centuries Malekith forbade men from practising magic under his lands, fearing the a mage would have been born and trained in the arcane art, become more powerful than him and destroy him, like Caledor prophesied. Yet, in the end, it was through mundane means that the Witch King of Naggaroth found his end. This is a great day for the Asur, as their greatest enemy has been defeated and the remaining Druchii will soon fight amongst themselves for his legacy.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv.15;A great accomplishment.;;;;;;;;;;;;;;
EVTTITLE_druchiiinv.15;The Witch King dies...;;;;;;;;;;;;;;
EVTDESCA_druchiiinv.16;[From.GetTitledFirstName] has grown weary of the squabbling of [From.GetHerHis] subjects. Unleashing [From.GetHerHis] host of spies and informants, [From.GetSheHe] is surveying Naggaroth to cut down any attempt at insurrection. You, as well as your supporters, have decided it might be best to dissolve your factions for now.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv.16;Our time will come again.;;;;;;;;;;;;;;
EVTDESCdruchiiinv22;All able-bodied young Naggarothi are expected to serve the Witch King in the Black Guard army for a hundred-years draft.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv22;I will ask permission to my liege.;;;;;;;;;;;;;;
EVTDESCdruchiiinv22001;All able-bodied young Naggarothi are expected to serve the Witch King in the Black Guard army for a hundred-years draft. [From.GetFirstName] has reached the proper age, the officers from Naggarond will soon come to take [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAdruchiiinv22001;Very well.;;;;;;;;;;;;;;
EVTOPTBdruchiiinv22001;I can convince them to do otherwise…;;;;;;;;;;;;;;
EVTDESCdruchiiinv22002;[From.GetFirstName] has not opposed the Witch King's edict. It is time for you to depart and join the Black Guard.;;;;;;;;;;;;;;
EVTDESCdruchiiinv22003;[From.GetFirstName] has used bribes and threats against the Naggarondi officiers to prevent you from leaving court. It seems you shall avoid the draft entirely.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv22003;I see…;;;;;;;;;;;;;;
EVTDESCdruchiiinv22004;Your draft has finally come to an end. In this years you've come to trust and rely on the men of your regiment, will you abandon them to resume your duties as a Naggarothi nobleman or will you stay in the Black Guard forever?;;;;;;;;;;;;;;
EVTOPTAdruchiiinv22004;I will stay.;;;;;;;;;;;;;;
EVTOPTBdruchiiinv22004;Enough of this.;;;;;;;;;;;;;;
EVTDESCdruchiiinv22005;Your [GetFromRelation] [From.GetFirstName] has decided that he will never return, taking his place as a Black Guard permanently in the army of the Witch King.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv22005;So be it.;;;;;;;;;;;;;;
EVTDESCdruchiiinv22006;The training in the army is no less cutthroat than the rest of druchii society. Sadly it appears you did not have what it takes to be a Black Guard.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv22006;No!;;;;;;;;;;;;;;
EVTDESCdruchiiinv23;Your [GetFromRelation] [From.GetFirstName] has felt the call of Khaine and decided to become a Witch Elf. As Khaine is a jealous god, she won't be able to marry anyone else.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23;Very well.;;;;;;;;;;;;;;
EVTOPTBdruchiiinv23;I won't allow this.;;;;;;;;;;;;;;
EVTDESCdruchiiinv23001;You have devoted yourself to the Lord of Murder, giving away your possessions and proclaiming yourself to be his bride. In these following years you shall train and learn the rites and secrets of the Witches, so that you may better serve your master.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23001;For Khaine!;;;;;;;;;;;;;;
EVTDESCdruchiiinv23002;Years have passed, but, despite your fervor, you were judged lacking in the eyes of the Lord of Murder. A Khainite Assassin has been sent to dispose of you and, as the lights go out, you are made aware in a cold whisper that you have failed your god.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23002;Hghhh…;;;;;;;;;;;;;;
EVTDESCdruchiiinv23003;For years you have trained and bathed in the blood of your enemies, offering their beating hearts at the altar of Khaine. The Lord of Murder looks favourably upon you and the other Witch Elves have come to see you as a respected member of their coven.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23003;As they should.;;;;;;;;;;;;;;
EVTDESCdruchiiinv23004;No mercy and no love. The Lord of Murder beckons death and suffering and in the rivers of blood shed in his honor, you cannot feel anything but excitement and anticipation.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23004;Their screams are like music.;;;;;;;;;;;;;;
EVTDESCdruchiiinv23005;The horrors and peril in the church of Khaine have ironed your soul and sharpened your senses. You no longer feel fear.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23005;Only you should be afraid.;;;;;;;;;;;;;;
EVTDESCdruchiiinv23006;The constant strain of the savage rituals and the blood-soaked campaigns have made you stronger and faster than the ordinary elf. Few can hold their own against you in a duel.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23006;Their blood for my strength!;;;;;;;;;;;;;;
EVTDESCdruchiiinv23007;Khaine rules over death, none can escape his grasp, neither the greatest warrior nor the wisest sorcerer, all pay tribute to the Lord of Murder in the end.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23007;For Khaine!;;;;;;;;;;;;;;
EVTDESCdruchiiinv23008;Working with blades and daggers day and night can certainly leave the mark.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23008;Each scar brings glory to Khaine.;;;;;;;;;;;;;;
EVTDESCdruchiiinv23009;All Witches are Khaine's brides. He is a jealous god and does not tolerate any man to touch them. Yet, you've found there's another kind of solace to be found in his halls, warmer and softer than what the god's statue can provide…;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23009;Hmm…;;;;;;;;;;;;;;
EVTDESCdruchiiinv23010;Through discipline and training, your mind resonates, touched by the sublime designs of the Lord of Murder, and opens to new strategies and dreams of slaughter.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23010;Show me the way…;;;;;;;;;;;;;;
EVTDESCdruchiiinv23011;In the frenzy of last night's ritual, some of your sisters were overcome by Khaine's bloodlust and attacked you. Unable to resist to all of them, you barely managed to survive, albeit seriously wounded.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23011;Grrnpfh!;;;;;;;;;;;;;;
EVTDESCdruchiiinv23012;Death and blood course through your veins, you can hear Khaine's voice whispering to you, telling you of his next victims, sharpening your will and senses.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv23012;I'm ready to do your bidding, o Lord of Murder.;;;;;;;;;;;;;;
EVTDESCdruchiiinv24001;The Witch Elves come at night, silent and deadly, but it is not your blood they seek. Snatched from your palace, you're brought shrieking at the Alter of Khaine and baptised in blood. You shall live with the brides of the Lord of Murder and become an Assassin.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv24001;…;;;;;;;;;;;;;;
EVTDESCdruchiiinv24002;Your [GetFromRelation] [From.GetFirstName] has been kidnapped! The Witch Elves sneaked in at night and took the infant from [From.GetHerHis] crib. Though many children do not survive in the church of Khaine, [From.GetFirstName] might be skilled and blessed enough to do so and grow into a deadly Assassin.;;;;;;;;;;;;;;
EVTOPTAdruchiiinv24002;For the glory of Khaine…;;;;;;;;;;;;;;
#
# GHROND SUCCESSION
#
opinion_cast_ghrond_vote;Supporting Me;;;;;;;;;;;;;
ghrond_support_1;Lowly Upstart §C<§! §Y1§! §C/§! §Z10§! §C>§!;;;;;;;;;;;;;
ghrond_support_2;Lowly Upstart §C<§! §Y2§! §C/§! §Z10§! §C>§!;;;;;;;;;;;;;
ghrond_support_3;Lowly Upstart §C<§! §Y3§! §C/§! §Z10§! §C>§!;;;;;;;;;;;;;
ghrond_support_4;Esteemed Colleague §C<§! §Y4§! §C/§! §Z10§! §C>§!;;;;;;;;;;;;;
ghrond_support_5;Esteemed Colleague §C<§! §Y5§! §C/§! §Z10§! §C>§!;;;;;;;;;;;;;
ghrond_support_6;Esteemed Colleague §C<§! §Y6§! §C/§! §Z10§! §C>§!;;;;;;;;;;;;;
ghrond_support_7;Dreaded Master §C<§! §Y7§! §C/§! §Z10§! §C>§!;;;;;;;;;;;;;
ghrond_support_8;Dreaded Master §C<§! §Y8§! §C/§! §Z10§! §C>§!;;;;;;;;;;;;;
ghrond_support_9;Dreaded Master §C<§! §Y9§! §C/§! §Z10§! §C>§!;;;;;;;;;;;;;
ghrond_support_10;The Hags' Favourite §C<§! §Y10§! §C/§! §Z10§! §C>§!;;;;;;;;;;;;;
ghrond_support_1_desc;This member of Ghrond's Cabal has some supporters, but they are so few in number, it'll hardly make a difference.;;;;;;;;;;;;;
ghrond_support_2_desc;This member of Ghrond's Cabal has some supporters, but they are so few in number, it'll hardly make a difference.;;;;;;;;;;;;;
ghrond_support_3_desc;This member of Ghrond's Cabal has some supporters, but they are so few in number, it'll hardly make a difference.;;;;;;;;;;;;;
ghrond_support_4_desc;This member of Ghrond's Cabal has a considerable number of supporters and might try and take Ghrond after the current owner passes away.;;;;;;;;;;;;;
ghrond_support_5_desc;This member of Ghrond's Cabal has a considerable number of supporters and might try and take Ghrond after the current owner passes away.;;;;;;;;;;;;;
ghrond_support_6_desc;This member of Ghrond's Cabal has a considerable number of supporters and might try and take Ghrond after the current owner passes away.;;;;;;;;;;;;;
ghrond_support_7_desc;This member of Ghrond's Cabal has the loyalty and fear of many in the Dark Tower and is renowned as a master of the arcane arts. It might very well be for the cabal to support this claimant once the current ruler is dead.;;;;;;;;;;;;;
ghrond_support_8_desc;This member of Ghrond's Cabal has the loyalty and fear of many in the Dark Tower and is renowned as a master of the arcane arts. It might very well be for the cabal to support this claimant once the current ruler is dead.;;;;;;;;;;;;;
ghrond_support_9_desc;This member of Ghrond's Cabal has the loyalty and fear of many in the Dark Tower and is renowned as a master of the arcane arts. It might very well be for the cabal to support this claimant once the current ruler is dead.;;;;;;;;;;;;;
ghrond_support_10_desc;This is one of the most esteemed and revered members of Ghrond, and the most likely successor to the current ruler.;;;;;;;;;;;;;
ghrond_check_successor;Check Ghrond's Polls;;;;;;;;;;;;;
ghrond_check_successor_desc;Ask around to see who is amongst the most favourite of the current members of the Cabal.;;;;;;;;;;;;;
ghrond_retract_vote;Retract Support;;;;;;;;;;;;;
ghrond_retract_vote_desc;Retract your support to [Root.GetTitledFirstName]'s claim on Ghrond. You can still decide to support [Root.GetHerHim] later.;;;;;;;;;;;;;
ghrond_cast_vote;Support [Root.GetFirstName];;;;;;;;;;;;;
ghrond_cast_vote_desc;Support [Root.GetFirstName] as the next elected ruler of Ghrond's Cabal of practitioners of the Dark Arts. You can always decide to retract your vote later.;;;;;;;;;;;;;
